Comedy_tags,number,overlap_num,overlap_word
담그는법,2,20,"['매실엑기스담그는법', '매실장아찌담그는법', '매실청담그는법', '열무김치담그는법', '매실원액담그는법', '매실농축액담그는법', '매실액기스담그는법', '장아찌담그는법', '매실담그는법', '매실장아찌쉽게담그는법', '총각김치담그는법', '오이지담그는법', '김치담그는법', '오이소박이맛있게담그는법', '오이소배기맛있게담그는법', '배추김치맛있게담그는법', '김장김치맛있게담그는법', '배추김치담그는법', '여름배추김치담그는법', '마늘장아찌담그는법']"
딘,2,0,[]
까나리액젓,2,0,[]
오이소박이담는법,2,0,[]
피자,2,1,['쿡소피자']
동창,2,0,[]
멸치액젓,2,0,[]
따돌림,2,0,[]
학교왕따,2,0,[]
손나은,2,0,[]
양념비율,2,0,[]
왕따경험,2,0,[]
오이소박이무침,2,0,[]
학교생활고민,2,0,[]
lol,2,0,[]
video,2,6,"['educationalvideos', 'pranksvideo', 'diyvideos', 'craftvideos', 'learningvideos', 'funnyvideo']"
꿀,2,10,"['꿀키', '꿀팁', '꿀키브이로그', '주방꿀팁', '꿀팁추천', '꿀템', '생활꿀팁', '꿀요네즈', '꿀잼웹드', '곰손꿀팁']"
오이지황금레시피,2,0,[]
이간질,2,0,[]
생강청,2,0,[]
오이소배기,2,2,"['오이소배기맛있게담그는법', '오이소배기만드는법']"
새해복,2,0,[]
make,2,56,"['makeuptutorial', 'koreanmakeup', 'makeup', 'specialmakeup', 'ponymakeup', 'kpopmakeup', 'puremakeup', 'iumakeup', 'dailymakeupmake-up', 'kbeautymakeup', 'pinkmakeup', 'makeupkorean', 'makeupkorea', 'smokymakeup', 'makeupforever', 'howtomakespringroll', 'fallmakeup', 'howtomake', 'partymakeup', 'risabaemakeup', 'makeupbrush', 'makeupbrushcleaner', 'makeuptool', 'cateyemakeup', 'sunnymakeup', 'springmakeup', 'naturalmakeup', 'dollymakeup', 'japanesestylemakeup', 'makeheal', 'koreamakeuptutorial', 'makeuptutorialasian', 'redlipstickmakeup', 'vermilionmakeup', 'orangemakeup', 'holidaymakeup', 'end-of-the-yeartwinklingbrickmakeup', 'violetmakeup', 'purplemakeup', 'amethystmakeup', 'dailymakeup', 'summermakeup', 'sparklingmakeup', 'newyearmakeup', 'goldenmakeup', 'glittermakeup', 'goldmakeup', 'howtosneakmakeupintoclass', 'backtoschoolsuppliesmakeup', 'schoolsuppliesmakeup', 'asianmakeup', 'idolmakeup', 'howtomakeliegewaffles', 'figmakeup', 'wintermakeup', 'yoosmakeup']"
삼각관계,2,0,[]
친구고민,2,0,[]
학교폭fur,2,0,[]
교내왕따,2,0,[]
루머의루머의루머,2,0,[]
어장,2,2,"['간장연어장', '어장관리']"
근하신년,2,0,[]
연플리,2,0,[]
왕따되는이유,2,0,[]
새해인사,2,0,[]
왕따당하는이유,2,0,[]
뚝배기,2,0,[]
신규드라마,2,0,[]
김성현,2,0,[]
왕따일기,2,0,[]
샌드박스,2,0,[]
이상한,2,1,['개이상한']
은따,2,0,[]
루머,2,1,['루머의루머의루머']
친구관계,2,0,[]
헛소문,2,0,[]
우울증,2,0,[]
기념일,2,0,[]
방명록,2,0,[]
사내연애,2,0,[]
키썸랩,2,0,[]
냉이무침만드는법,2,0,[]
나물무침종류,2,0,[]
냉이무침하는법,2,0,[]
나물요리법,2,2,"['방풍나물요리법', '냉이나물요리법']"
나물요리,2,5,"['방풍나물요리법', '나물요리법', '냉이나물요리법', '콩나물요리', '콩나물요리레시피']"
냉이나물무침,2,0,[]
냉이요리,2,0,[]
냉이나물요리법,2,0,[]
냉이나물,2,2,"['냉이나물무침', '냉이나물요리법']"
무침요리,2,0,[]
risabaeenc,2,0,[]
vermilionmakeup,2,0,[]
안녕자두야,2,0,[]
맑은열무물김치,2,0,[]
열무얼갈이김치,2,0,[]
담그기,2,7,"['매실청담그기', '매실담그기', '배추김치담그기', '김치담그기비법', '김치담그기', '포기김치맛있게담그기', '김장김치담그기']"
열무김치국수,2,0,[]
맑은열무김치,2,0,[]
김치담그는과정,2,0,[]
김치담그는법,2,4,"['열무김치담그는법', '총각김치담그는법', '배추김치담그는법', '여름배추김치담그는법']"
냉면김치만드는법,2,0,[]
프리파라,2,0,[]
냉이무침,2,2,"['냉이무침만드는법', '냉이무침하는법']"
버밀리온,2,0,[]
학교웹드라마,2,0,[]
kisum,2,0,[]
뮤비,2,1,['뮤비메이크업']
이사배음원,2,0,[]
1thek,2,0,[]
이사배노래,2,0,[]
이엔씨,2,1,['이사배이엔씨']
이사배이엔씨,2,0,[]
enc,2,3,"['risabaeenc', 'pencils', 'emergency']"
이더리움,2,1,['이더리움클래식']
멜론,2,0,[]
리플,2,0,[]
melon,2,0,[]
orangemakeup,2,0,[]
idol,2,1,['idolmakeup']
kmusic,2,0,[]
이사배가수,2,0,[]
뮤직비디오,2,0,[]
비트코인기술적분석,2,0,[]
비트코인시황,2,0,[]
뮤비메이크업,2,0,[]
원더케이,2,0,[]
키썸피쳐링,2,0,[]
오렌지메이크업,2,0,[]
열무국수,2,0,[]
냉면김치,2,2,"['냉면김치만드는법', '냉면김치담기']"
냉면김치담기,2,0,[]
부자,2,1,['흥부자']
present,2,0,[]
oil,2,0,[]
시황,2,1,['비트코인시황']
etf,2,0,[]
투자,2,6,"['부동산투자', '갭투자', '부동산갭투자', '아파트투자', '분당투자', '판교투자']"
주식,2,0,[]
한국경제tv,2,0,[]
환율,2,0,[]
머니코치,2,0,[]
비트코인흐름,2,0,[]
선물옵션,2,0,[]
얼갈이김치,2,1,['열무얼갈이김치']
펀드,2,0,[]
유럽여행한국,2,0,[]
웹드라마방과후,2,1,['웹드라마방과후연애']
고딩커플,2,0,[]
설레는웹드라마,2,0,[]
고등학생연애,2,0,[]
사이다썰,2,0,[]
설레는웹드,2,1,['설레는웹드라마']
고등학생커플,2,0,[]
웹드라마방과후연애,2,0,[]
surprise,2,0,[]
mineral,2,0,[]
サプライズ,2,0,[]
妻,2,0,[]
국물김치,2,0,[]
김치담그는비법,2,0,[]
リップ,2,0,[]
オイル,2,1,['ミネラルオイル']
マッサ?ジ,2,0,[]
ミネラルオイル,2,0,[]
wife,2,0,[]
ジュンズキッチン,2,0,[]
chapstick,2,0,[]
flower,2,0,[]
誕生日,2,0,[]
herbarium,2,0,[]
じゅん,2,0,[]
birthday,2,0,[]
stick,2,2,"['redlipstickmakeup', 'chapstick']"
balm,2,1,['lipbalm']
ハ?バリウム,2,0,[]
sakura,2,0,[]
バ?ム,2,0,[]
プレゼント,2,0,[]
preserved,2,0,[]
발암주의,2,0,[]
해외반응여자,2,0,[]
2017베스트템,2,0,[]
생활꿀팁,2,0,[]
딸기,2,6,"['딸기청', '딸기에이드', '일본딸기', '컬링팀딸기', '올림픽딸기', '한국딸기']"
디져트,2,0,[]
만들고,2,0,[]
쥬스,2,0,[]
겨울스킨케어,2,0,[]
신비아파트고스트볼x의탄생,2,0,[]
국가대표,2,2,"['국가대표곽윤기', '쇼트트랙국가대표']"
곽윤기선수,2,0,[]
그루밍족,2,0,[]
깡나곽윤기,2,0,[]
브러쉬제작,2,0,[]
메이크업아티스트브러쉬,2,0,[]
sooador,2,0,[]
이사배친절한브러씨,2,0,[]
간절기메이크업,2,0,[]
수아도르브러쉬,2,0,[]
미친파워지속력,2,0,[]
수아도르,2,1,['수아도르브러쉬']
things,2,1,['usefulthings']
다진마늘만들기,2,0,[]
마늘다지기,2,0,[]
우유,2,1,['우유샴푸']
촉촉스킨케어,2,0,[]
꾸미고,2,0,[]
쇼트트랙선수,2,0,[]
선배메이크업,2,0,[]
비린내,2,1,['비린내없애기']
오이김밥,2,0,[]
오이소박이맛있게담그는법,2,0,[]
오이요리,2,0,[]
만드는법,2,41,"['매실청만드는법', '매실장아찌만드는법', '명이나물장아찌만드는법', '매실장아찌무침만드는법', '방풍나물장아찌만드는법', '무청시래기만드는법', '무청시래기볶음만드는법', '시래기무침만드는법', '매실식초만드는법', '매실깻잎장아찌만드는법', '장아찌만드는법', '양파장아찌만드는법', '깻잎김치맛있게만드는법', '깻잎장아찌만드는법', '매실엑기스만드는법', '깻잎무침만드는법', '깻잎찜만드는법', '된장깻잎장아찌만드는법', '수육삼겹살만드는법', '돼지고기수육만드는법', '보쌈만드는법', '감자볶음만드는법', '총각김치만드는법', '냉이무침만드는법', '냉면김치만드는법', '오이소배기만드는법', '마늘장아찌만드는법', '머위나물만드는법', '머위대장아찌만드는법', '머위대나물만드는법', '단팥죽맛있게만드는법', '새알심만드는법', '단팥죽만드는법', '팥죽맛있게만드는법', '팥죽만드는법', '콩나물무침만드는법', '콩나물무침맛있게만드는법', '멸치볶음맛있게만드는법', '오징어조림만드는법', '무나물맛있게만드는법', '무우나물맛있게만드는법']"
오이소박이,2,4,"['오이소박이담는법', '오이소박이무침', '오이소박이맛있게담그는법', '오이소박이맛있게하는법']"
오이지,2,3,"['오이지담그는법', '오이지황금레시피', '오이지무침']"
오이김치맛있게담는법,2,0,[]
곽윤기,2,5,"['곽윤기선수', '깡나곽윤기', '곽윤기화장품', '국가대표곽윤기', '곽윤기깡나']"
밗,2,0,[]
곽윤기화장품,2,0,[]
국가대표곽윤기,2,0,[]
남자화장품,2,0,[]
맨즈뷰티,2,0,[]
쇼트트랙국가대표,2,0,[]
곽윤기깡나,2,0,[]
맨스뷰티,2,0,[]
꾸밉시다,2,0,[]
풀,2,4,"['컬러풀', '칼라풀', '홑꺼풀', '홑꺼풀메이크업']"
마늘보관법,2,1,['다진마늘보관법']
marketeat,2,0,[]
스트릿메이크업,2,0,[]
shrimpcreamcheesefondue,2,0,[]
고등래퍼,2,0,[]
개,2,19,"['지우개', '네이버토지공개념', '뷰티학개론', '개쉬운', '개웃긴', '부대찌개', '스미싱개념과소액결제금융사기과정', '간단부대찌개', '워너원비공개', '뷰개론', '개강여신', '개강메이크업', '황금개', '이사배개', '황금개띠해', '찌개', '4월12일개봉', '개간단한', '개이상한']"
보고있다,2,0,[]
리폼하자,2,0,[]
리무베,2,0,[]
우와,2,0,[]
메이크엉ㅂ,2,0,[]
만지작,2,0,[]
컬러풀,2,0,[]
재밌는,2,0,[]
대딩,2,0,[]
아이,2,16,"['디아이와이', '덕후아이템', '아이유메이크업', '아이유', '아이돌메이크업', '아이돌', '아이언', '아이스크림', '아이러브니키', '캣츠아이', '아이프라이머', '아이디어', '베스트아이템', '아이유화장', '아이유따라하기', '아이클레보']"
쿠키,2,0,[]
조물락,2,0,[]
머랭,2,0,[]
신기한영상,2,0,[]
감자칩,2,1,['투명감자칩']
아이디어,2,0,[]
신박,2,0,[]
투명감자칩,2,0,[]
다진마늘냉장보관,2,0,[]
칼라풀,2,0,[]
쿠기,2,0,[]
중딩,2,0,[]
세계반응,2,0,[]
cookingkit,2,0,[]
새우크림치즈퐁듀,2,0,[]
kpop,2,1,['kpopmakeup']
쿠킹박스,2,0,[]
후지사와,2,1,['후지사와사츠키']
후지사와사츠키,2,0,[]
일본딸기,2,0,[]
평창올림픽,2,0,[]
컬링팀딸기,2,0,[]
일본,2,26,"['일본sns화제', '일본메이크업', '일본vlog', '곽토리일본', '실제일본문화', '외국인일본여행', '한국일본차이', '한국일본비교', '실제한국과일본', '해외반응한국일본', '한국일본어디가더', '신기한한국일본', '한국과일본을방문한', '일본여행경험', '유럽에서일본식당', '해외에서일본여행', '일본의치안', '해외에서일본', '일본여행후기', '해외반응일본여행', '일본유튜버', '일본스타일메이크업', '일본유행메이크업', '한국일본문화', '일본딸기', '일본반응']"
학용품,2,0,[]
올림픽딸기,2,0,[]
일본반응,2,0,[]
해외반응,2,5,"['해외반응한국일본', '해외반응한국여행', '해외반응일본여행', '해외반응한국', '해외반응여자']"
한국딸기,2,0,[]
설향,2,0,[]
고딩,2,2,"['고딩연애', '고딩커플']"
초딩,2,0,[]
ㅎㅎㅎㅎㅎ,2,2,"['ㅎㅎㅎㅎㅎㅎㅎ', 'ㅎㅎㅎㅎㅎㅎ']"
샤프,2,0,[]
개강여신,2,0,[]
지속력메이크업,2,0,[]
펄메이크업,2,0,[]
holidaymakeup,2,0,[]
술자리메이크업,2,0,[]
pearl,2,1,['pearlsugar']
반짝이메이크업,2,0,[]
라뮤끄추천,2,0,[]
블링블링메이크업,2,0,[]
술메이크업,2,0,[]
mlbb메이크업,2,0,[]
오이소배기맛있게담그는법,2,0,[]
라뮤끄템,2,0,[]
고추가루,2,0,[]
end-of-the-yeartwinklingbrickmakeup,2,0,[]
비린내없애기,2,0,[]
오이지무침,2,0,[]
오이소박이맛있게하는법,2,0,[]
셀프헤어스타일링,2,0,[]
간단헤어스타일링,2,0,[]
간절기스킨케어,2,0,[]
홀리데이메이크업,2,0,[]
헤어초보,2,0,[]
머리,2,9,"['앞머리', '여자머리', '여자머리스타일', '긴머리웨이브', '걸그룹머리', '곽토리머리', '긴머리스타일링', '머리스타일', '긴머리']"
긴머리스타일링,2,0,[]
헤어,2,10,"['헤어스타일', '여자헤어스타일', '셀프헤어스타일링', '간단헤어스타일링', '헤어초보', '귀여운헤어', '예쁜헤어', '셀프헤어', '초보헤어', '헤어스타일링']"
생일선물,2,0,[]
calarygirl,2,0,[]
귀여운헤어,2,0,[]
koreanbeauty,2,0,[]
예쁜헤어,2,0,[]
셀프헤어,2,1,['셀프헤어스타일링']
파운데이션비교,2,0,[]
초보헤어,2,0,[]
나스파운데이션,2,0,[]
나스네츄럴래디언트파운데이션,2,0,[]
여친선물,2,0,[]
koreabeauty,2,0,[]
냥냥이,2,0,[]
입생로랑올아워파운데이션,2,0,[]
머리스타일,2,2,"['여자머리스타일', '긴머리스타일링']"
오이소배기만드는법,2,0,[]
violetmakeup,2,0,[]
오이김치,2,1,['오이김치맛있게담는법']
생일여행,2,0,[]
입생로랑파운데이션,2,0,[]
뮤끄템,2,1,['라뮤끄템']
파운데이션리뷰,2,0,[]
신비아파트고스트볼의비밀,2,0,[]
최강림,2,0,[]
안구,2,2,"['안구분리', '안구교체']"
베스트템,2,1,['2017베스트템']
purplemakeup,2,0,[]
개강메이크업,2,0,[]
안구분리,2,0,[]
들깨가루,2,1,['무나물들깨가루']
헤어스타일링,2,2,"['셀프헤어스타일링', '간단헤어스타일링']"
추천템,2,0,[]
베스트아이템,2,0,[]
안구교체,2,0,[]
amethystmakeup,2,0,[]
purplesmoky,2,0,[]
2017best,2,0,[]
곰팡이,1,0,[]
마늘장아찌만드는법,1,0,[]
마늘장아찌담기,1,0,[]
마늘장아찌만들기,1,0,[]
smoothie,1,1,['bananasmoothie']
avocado,1,2,"['avocadosandwich', 'avocadotoast']"
brunch,1,0,[]
avocadotoast,1,0,[]
마늘장아찌황금레시피,1,0,[]
매실간장,1,0,[]
건강뉴스,1,0,[]
healthylifestyle,1,0,[]
건강한습관,1,0,[]
건강관리,1,0,[]
오늘하루건강팁,1,0,[]
운동,1,10,"['여자근력운동', '여성근력운동', '여자복근운동', '집에서근력운동', '운동법', '여성팔운동', '여자팔운동', '팔뚝운동', '상체운동', '하체운동']"
healthyliving,1,0,[]
들기름,1,0,[]
건강한생활양식,1,0,[]
배추김치맛있게담그는법,1,0,[]
건강수칙,1,0,[]
healthnews,1,0,[]
건강한생활,1,1,['건강한생활양식']
포기김치만드는방법,1,0,[]
양파초절임먹는법,1,0,[]
부동산버블,1,0,[]
배추김치담그기,1,0,[]
여름배추,1,3,"['여름배추김치담그는법', '여름배추물김치', '여름배추겉절이']"
김치담그기비법,1,0,[]
김장김치맛있게담그는법,1,0,[]
배추김치맛있게담는법,1,0,[]
배추김치담그는법,1,1,['여름배추김치담그는법']
여름배추김치담그는법,1,0,[]
우유샴푸,1,0,[]
박지훈샴푸,1,0,[]
박지훈,1,1,['박지훈샴푸']
포기김치,1,3,"['포기김치만드는방법', '포기김치맛있게담그기', '한포기김치']"
diy덕후,1,0,[]
퀵팁,1,0,[]
팔레트,1,0,[]
미술,1,0,[]
밀크샴푸,1,0,[]
김장김치양념,1,0,[]
배추김치,1,8,"['배추김치맛있게담그는법', '배추김치담그기', '배추김치맛있게담는법', '배추김치담그는법', '여름배추김치담그는법', '배추김치총각김치열무김치나박김치', '배추김치양념', '배추김치황금레시피']"
김장수육,1,0,[]
에이프릴스킨,1,1,['에이프릴스킨샴푸']
배추김치총각김치열무김치나박김치,1,0,[]
김치담그기,1,3,"['배추김치담그기', '김치담그기비법', '김장김치담그기']"
김장김치asmr,1,0,[]
포기김치맛있게담그기,1,0,[]
배추김치양념,1,0,[]
pickledgarlicrecipe,1,0,[]
매실정과,1,0,[]
김치담는법,1,0,[]
김장김치담그기,1,0,[]
매실김밥,1,0,[]
빈티지,1,0,[]
김장양념,1,0,[]
김장,1,7,"['김장김치수육', '김장김치맛있게담그는법', '김장김치양념', '김장수육', '김장김치asmr', '김장김치담그기', '김장양념']"
배추김치황금레시피,1,0,[]
머위나물만드는법,1,0,[]
pickledgarilckorean,1,0,[]
성형녀,1,0,[]
머위대,1,10,"['머위대말리기', '머위대장아찌', '머위대볶음', '머위대장아찌만드는법', '머위대보관법', '머위대무침', '머위대나물만드는법', '머위대요리법', '머위대들깨볶음', '머위대효능']"
참기름,1,3,"['참기름녀', '참기름녀직캠', '참기름녀몸매']"
매실씨빼기,1,0,[]
여름배추물김치,1,0,[]
머위볶음,1,0,[]
다진마늘,1,3,"['다진마늘보관법', '다진마늘만들기', '다진마늘냉장보관']"
들깨머위,1,0,[]
머위대말리기,1,0,[]
부추김치맛있게담는법,1,0,[]
한포기김치,1,0,[]
김치만드는방법,1,1,['포기김치만드는방법']
들깨,1,4,"['들깨가루', '들깨머위', '머위대들깨볶음', '무나물들깨가루']"
머위대장아찌,1,1,['머위대장아찌만드는법']
머위요리,1,0,[]
볶음요리,1,0,[]
부추보관법,1,0,[]
머위대볶음,1,0,[]
머위대장아찌만드는법,1,0,[]
빛나는피부,1,0,[]
헬스조선,1,0,[]
호기심,1,0,[]
집,1,15,"['집밥', '집팔아화장품', '집팔아화장품사는깡나', '바닷가집', '인형의집', '집꾸미기', '깻잎장아찌맛집', '집에서근력운동', '글리터특집', '내집마련', '편집고양이의백수공방', '편집고양이', '집들이', '집값담합', '가카배웅특집방송']"
재료보관법,1,0,[]
매실씨빼는법,1,0,[]
머위대보관법,1,0,[]
머위대무침,1,0,[]
양파절이,1,0,[]
howtostorechivesinthefridge,1,0,[]
고기쌈,1,0,[]
심주부,1,0,[]
양파초절임,1,2,"['양파초절임먹는법', '양파초절임레시피']"
삼겹살,1,3,"['수육삼겹살만드는법', '삼겹살양파절임', '삼겹살양파']"
양파절임,1,3,"['삼겹살양파절임', '양파절임만들기', '양파절임방법']"
소고기굽기,1,0,[]
쌈채소,1,0,[]
삼겹살양파절임,1,0,[]
양파절임만들기,1,0,[]
부추,1,2,"['부추김치맛있게담는법', '부추보관법']"
꽃등심,1,0,[]
초절임,1,4,"['매실초절임', '양파초절임먹는법', '양파초절임', '양파초절임레시피']"
절임,1,10,"['매실초절임', '깻잎절임', '양파초절임먹는법', '양파초절임', '양파절임', '삼겹살양파절임', '양파절임만들기', '초절임', '양파초절임레시피', '양파절임방법']"
양파초절임레시피,1,0,[]
양파절임방법,1,0,[]
삼겹살양파,1,1,['삼겹살양파절임']
파절이,1,2,"['양파절이', '파절이야야념']"
식재료보관,1,0,[]
머위뿌리효능,1,0,[]
머위대나물만드는법,1,0,[]
healthcare,1,1,['healthcarekr']
밑반찬레시피,1,0,[]
매실환,1,0,[]
캘리포니아,1,1,['캘리포니아아몬드']
여신피부,1,0,[]
california,1,1,['californiaalmonds']
머위나물무침,1,0,[]
머위대요리법,1,0,[]
머위효능,1,0,[]
피부미용,1,0,[]
단기알바,1,0,[]
easydiet,1,0,[]
파절이야야념,1,0,[]
단식원,1,0,[]
almonds,1,1,['californiaalmonds']
살뺴는,1,0,[]
almond,1,2,"['almonds', 'californiaalmonds']"
한혜진,1,0,[]
3-15-18,1,0,[]
여름메이크업,1,0,[]
dailymakeup,1,1,['dailymakeupmake-up']
써니,1,2,"['써니채널', '써니메이크업']"
summermakeup,1,0,[]
머위,1,21,"['머위장아찌만들기', '머위나물', '머위장아찌', '머위나물만드는법', '머위대', '머위볶음', '들깨머위', '머위대말리기', '머위대장아찌', '머위요리', '머위대볶음', '머위대장아찌만드는법', '머위대보관법', '머위대무침', '머위뿌리효능', '머위대나물만드는법', '머위나물무침', '머위대요리법', '머위효능', '머위대들깨볶음', '머위대효능']"
californiaalmonds,1,0,[]
아몬드,1,1,['캘리포니아아몬드']
머릿결,1,0,[]
식음전폐,1,0,[]
hyatv,1,0,[]
머위대들깨볶음,1,0,[]
머위대효능,1,0,[]
healthtips,1,0,[]
욕실에보관하면안되는물건8가지,1,0,[]
매실씨제거,1,0,[]
여름배추겉절이,1,0,[]
마늘장아찌담그는법,1,0,[]
마늘장아찌담는법,1,0,[]
여신변신,1,0,[]
캘리포니아아몬드,1,0,[]
여신같은몸,1,0,[]
beautytip,1,0,[]
대출,1,0,[]
여신룩,1,0,[]
다이어트방법,1,0,[]
머릿껼,1,0,[]
다이어트법,1,0,[]
먹으면서살빼는,1,0,[]
강남성형,1,0,[]
물감,1,0,[]
마인크래프ㅡ,1,0,[]
에이프릴스킨샴푸,1,0,[]
lasagnarollups,1,0,[]
8600k,1,0,[]
asus,1,1,['asusx399-a']
msiz370,1,0,[]
라자냐롤,1,0,[]
lasagna,1,1,['lasagnarollups']
holidayparty,1,0,[]
dinner,1,2,"['holidaydinner', 'christmasdinner']"
크리스마스요리,1,0,[]
크리스마스파티,1,0,[]
새해메이크업,1,0,[]
비프웰링턴,1,0,[]
holidaydinner,1,0,[]
꿀요네즈,1,0,[]
steamedclams,1,0,[]
바지락찜,1,0,[]
christmasparty,1,0,[]
라자냐,1,2,"['라자냐롤', '치킨라자냐']"
크리스마스메뉴,1,0,[]
msicarbon,1,0,[]
기가바이트z370aorusgaming3,1,0,[]
컴퓨터고장원인,1,0,[]
제이씨현,1,0,[]
베스트,1,3,"['2017베스트템', '베스트템', '베스트아이템']"
고추장돼지불고기양념,1,0,[]
돼지불고기만들기,1,0,[]
돼지불고기황금레시피,1,1,['고추장돼지불고기황금레시피']
불고기만드는영상,1,0,[]
불고기조리법,1,0,[]
koreanfoodbulgogirecipe,1,0,[]
돼지불고기양념황금비율,1,0,[]
돼지불고기양념만들기,1,0,[]
고추장돼지불고기황금레시피,1,0,[]
bulgogirecipe,1,1,['koreanfoodbulgogirecipe']
요리설명,1,0,[]
불고기만드는재료,1,0,[]
불고기황금레시피,1,2,"['돼지불고기황금레시피', '고추장돼지불고기황금레시피']"
조립컴퓨터,1,0,[]
메인보드고장,1,0,[]
보드고장,1,1,['메인보드고장']
연말파티,1,0,[]
beefwellington,1,0,[]
치킨라자냐,1,0,[]
만세팥죽,1,0,[]
죽,1,21,"['만세팥죽', '단팥죽맛있게만드는법', '팥죽황금레시피', '팥죽끓이는법', '동지팥죽', '단팥죽황금레시피', '단팥죽끓이기', '단팥죽레시피', '팥죽만들기', '단팥죽새알만들기', '단팥죽만드는법', '동지팥죽노래', '단팥죽끓이는법', '단팥죽만들기', '팥죽맛있게만드는법', '단팥죽', '단팥죽만드는방법', '팥죽만드는법', '팥죽만드는방법', '팥죽레시피', '동지팥죽끓이는법']"
단팥죽맛있게만드는법,1,0,[]
팥죽황금레시피,1,1,['단팥죽황금레시피']
팥떡만들기,1,0,[]
팥죽끓이는법,1,2,"['단팥죽끓이는법', '동지팥죽끓이는법']"
동지팥죽,1,2,"['동지팥죽노래', '동지팥죽끓이는법']"
단팥죽황금레시피,1,0,[]
팥떡,1,1,['팥떡만들기']
단팥죽끓이기,1,0,[]
단팥죽레시피,1,0,[]
팥죽만들기,1,1,['단팥죽만들기']
새알심만드는법,1,0,[]
단팥죽새알만들기,1,0,[]
단팥죽만드는법,1,0,[]
동지팥죽노래,1,0,[]
단팥죽끓이는법,1,0,[]
단팥죽만들기,1,0,[]
팥죽맛있게만드는법,1,1,['단팥죽맛있게만드는법']
단팥죽,1,9,"['단팥죽맛있게만드는법', '단팥죽황금레시피', '단팥죽끓이기', '단팥죽레시피', '단팥죽새알만들기', '단팥죽만드는법', '단팥죽끓이는법', '단팥죽만들기', '단팥죽만드는방법']"
christmasdinner,1,0,[]
단팥죽만드는방법,1,0,[]
고양이선인장정수기,1,0,[]
시루,1,0,[]
고양이정수기,1,0,[]
미루,1,0,[]
프로젝트21,1,0,[]
언박싱,1,0,[]
고양이용품,1,0,[]
라비,1,0,[]
타래,1,0,[]
선인장정수기,1,1,['고양이선인장정수기']
고양이영상,1,0,[]
고양이물,1,0,[]
팥죽만드는법,1,1,['단팥죽만드는법']
팥죽만드는방법,1,1,['단팥죽만드는방법']
새알심,1,1,['새알심만드는법']
팥죽레시피,1,1,['단팥죽레시피']
동지팥죽끓이는법,1,0,[]
sparklingmakeup,1,0,[]
newyearmakeup,1,0,[]
easycrafts,1,0,[]
요리레시피,1,2,"['생선요리레시피', '콩나물요리레시피']"
콩나물무침,1,5,"['콩나물무침백선생', '콩나물무침레시피', '콩나물무침만드는법', '콩나물무침양념', '콩나물무침맛있게만드는법']"
콩나물요리,1,1,['콩나물요리레시피']
콩나물무치는법,1,0,[]
무침,1,26,"['매실장아찌무침', '매실장아찌무침만드는법', '매실무침', '시래기나물무침', '시래기무침만드는법', '시래기무침', '깻잎무침', '깻잎무침만드는법', '나물무침', '나물무침양념', '오이소박이무침', '냉이무침만드는법', '나물무침종류', '냉이무침하는법', '냉이나물무침', '무침요리', '냉이무침', '오이지무침', '머위대무침', '머위나물무침', '콩나물무침', '콩나물무침백선생', '콩나물무침레시피', '콩나물무침만드는법', '콩나물무침양념', '콩나물무침맛있게만드는법']"
콩나물요리레시피,1,0,[]
양념,1,14,"['김치양념', '고추장불고기양념', '고추장불고기양념떡볶이', '깻잎양념장', '양념깻잎', '나물무침양념', '양념비율', '김장김치양념', '배추김치양념', '김장양념', '고추장돼지불고기양념', '돼지불고기양념황금비율', '돼지불고기양념만들기', '콩나물무침양념']"
콩나물무침백선생,1,0,[]
백선생,1,1,['콩나물무침백선생']
콩나물무침레시피,1,0,[]
goldenmakeup,1,0,[]
가상화폐전망,1,0,[]
비트코인전망,1,0,[]
꽁웨딩,1,0,[]
시댁,1,0,[]
준비,1,1,['같이준비해요']
신혼,1,0,[]
며느리,1,0,[]
wedding,1,0,[]
콩나물무침만드는법,1,0,[]
쿡방,1,0,[]
콩나물무침양념,1,0,[]
콩나물,1,13,"['콩나물무침', '콩나물요리', '콩나물무치는법', '콩나물요리레시피', '콩나물무침백선생', '콩나물무침레시피', '콩나물무침만드는법', '콩나물무침양념', '콩나물무침맛있게만드는법', '콩나물국끓이는법', '콩나물국', '콩나물국맛있게끓이는법', '콩나물국백종원']"
color,1,4,"['ombrecolor', 'ombrecolormix', 'colorcorrecting', 'diycolor']"
컬러코렉팅,1,0,[]
beer,1,0,[]
laneige,1,0,[]
인생,1,1,['차명인생']
술,1,13,"['화장기술', '입술성형메이크업', '수술', '지방종수술', '시술', '술자리', '술게임', '비트코인기술적분석', '술자리메이크업', '술메이크업', '미술', '무술년', '북한예술단']"
colorcorrecting,1,0,[]
바,1,21,"['파운데이션바르기', '파운데이션바르는방법', 'mb아바타', '바닷가엑스파일', '바닷가전원주택단점', '바닷가단점', '바닷가집', '바비인형', '바비', '바다', '바비걸', '바이올렛', '울트라바이올렛', '바비브라운', '쿡소감바스', '바나나스무디', '단기알바', '바지락찜', '기가바이트z370aorusgaming3', '바람', '그날바다']"
광고,1,0,[]
primer,1,0,[]
ad,1,14,"['handmade', 'whatieatinaday', 'greeksalad', 'strawberryade', 'heateyeshadow', 'radishrice', 'avocadosandwich', 'getreadywithme', 'gradation', 'sooador', 'avocado', 'avocadotoast', 'bellahadid', 'readyformarrige']"
벨라하디드,1,0,[]
디올,1,0,[]
