Comedy_tags,number,overlap_num,overlap_word
쏫,2,0,[]
와플,2,0,[]
간단한,2,0,[]
윽란도,2,0,[]
랜덤채팅,2,0,[]
생인삼,2,0,[]
삼,2,15,"['삼겹살', '삼성키스타임', '삼성라이온즈키스타임', '삼행시', '인삼', '백삼', '홍삼', '삼겹살배달', '꿀홍삼', '삼촌', '삼각김밥', '삼김', '생인삼', '쭈삼', '주삼']"
건강식품,2,0,[]
리얼,2,8,"['리얼사운드', '연어리얼사운드', '연어초밥리얼사운드', '돈스테이크리얼사운드', '리얼극장선택', '돼지바시리얼', '씨리얼', '씨리얼추천']"
커버댄스,2,0,[]
커버영상,2,0,[]
하트쉐이커,2,0,[]
몸치,2,0,[]
정총무,2,1,['정총무가쏜다']
고기먹방,2,0,[]
고기값,2,0,[]
케이집,2,0,[]
금액,2,0,[]
케이가쏜다,2,0,[]
bj케이,2,0,[]
슈가,2,0,[]
지민,2,0,[]
rm,2,6,"['spiderman', 'btsperformsfakeloveatbbmas2018reaction', 'intermediate', 'harmony', 'supermario', 'earthworm']"
제이홉,2,0,[]
뷔,2,3,"['뷔페', '데뷔무대', '뷔페의상']"
헌터,2,3,"['트레져헌터', '딕헌터', '코리아헌터']"
눈알미인,2,0,[]
눈알,2,2,"['눈알돌리기', '눈알미인']"
진기명기,2,0,[]
관자놀이,2,0,[]
호기심천국,2,0,[]
마루에몽,2,0,[]
블랜드s,2,0,[]
조두순,2,0,[]
멧돼지,2,0,[]
트젠bj,2,0,[]
계산,2,0,[]
정총무가쏜다,2,0,[]
케총무가쏜다,2,0,[]
비빔밥,2,0,[]
하트셰이커,2,0,[]
커버,2,2,"['커버댄스', '커버영상']"
채보미,2,2,"['봉준채보미', '채보미봉준']"
봉보미,2,0,[]
피코크,2,0,[]
슈퍼주니어,2,0,[]
스파클링,2,0,[]
프리미엄콜라,2,0,[]
sm,2,22,"['asmr', 'eatingasmr', 'tanghuluasmr', 'eatingsoundasmr', '대왕초밥asmr', '연어asmr', '연어초밥asmr', '초밥asmr', '돈스테이크asmr', '플로랄폼asmr', 'asmrsound', 'foodasmr', '노토킹asmr', 'cookingasmr', 'yulduzusmonova2018', '1000도칼asmr', '천도칼asmr', 'btsmicdropreaction', 'btsmicdrop', 'jikooksma', 'rosekooksma', 'btsblackpinksma']"
양평해장국,2,0,[]
해장국,2,1,['양평해장국']
킹크랩,2,0,[]
요강,2,0,[]
나진와치,2,0,[]
밀당,2,0,[]
봉준재걸,2,0,[]
절교,2,0,[]
드림월드,2,0,[]
골드코스트여행,2,0,[]
무비월드,2,0,[]
퀴즈,2,2,"['퀴즈대결', '퀴즈쇼']"
사나이김기훈,2,0,[]
shu,2,1,['shukurulloisroilov2018']
대도,2,3,"['대도서관', '타노스.대도서관', '대도님']"
hosptal,2,0,[]
농부,2,0,[]
방탄소년단해외방송,2,0,[]
방탄소년단미국진출,2,0,[]
지미키멜쇼방탄,2,1,['지미키멜쇼방탄소년단']
줄,2,3,"['목줄', '줄자', '밧줄']"
jungle,2,1,['thejungle']
법칙,2,0,[]
thejungle,2,0,[]
건너기,2,0,[]
nature,2,0,[]
wild,2,0,[]
bear,2,0,[]
한계,2,0,[]
rope,2,0,[]
진짜,2,1,['진짜웃긴']
그리스,2,1,['베어그리스']
영하,2,0,[]
rill,2,0,[]
건너,2,1,['건너기']
btsjimmykimmellive,2,0,[]
방탄소년단미국공연,2,0,[]
방탄소년단해외,2,8,"['방탄소년단해외방송', '방탄소년단해외반응', '방탄소년단해외공연', '방탄소년단해외팬', '방탄소년단해외인기', '방탄소년단해외공연2017', '방탄소년단해외반응한글자막', '방탄소년단해외반응자막']"
현아,2,0,[]
comingout,2,0,[]
계절,2,1,['사계절']
팔굽혀펴기,2,0,[]
노출,2,0,[]
russian,2,0,[]
roulette,2,0,[]
라이벌,2,0,[]
한파,2,0,[]
러시안,2,0,[]
수심,2,0,[]
러시아,2,0,[]
복근,2,0,[]
천안함폭침,2,0,[]
임종석,2,0,[]
김용철,2,1,['북한김용철']
김성태,2,0,[]
북한김용철,2,0,[]
터널,2,0,[]
legand,2,0,[]
게이,2,0,[]
방탄소년단해외반응,2,2,"['방탄소년단해외반응한글자막', '방탄소년단해외반응자막']"
농작,2,0,[]
오글,2,3,"['오글거리는', '오글거림', '오글몰카']"
중이병,2,0,[]
오글거리는,2,0,[]
영화를보고,2,0,[]
중2병영상,2,0,[]
철학,2,1,['철학적']
bts지미키멜,2,0,[]
방탄소년단미국인터뷰,2,0,[]
주작,2,0,[]
오글거림,2,0,[]
여자친구장난,2,0,[]
bts지미,2,1,['bts지미키멜']
방탄소년단해외공연,2,1,['방탄소년단해외공연2017']
오글몰카,2,0,[]
트러블메이커,2,0,[]
alliwannado,2,0,[]
박재범,2,0,[]
생명,2,0,[]
천만,2,0,[]
정글,2,0,[]
legend,2,0,[]
사계절,2,0,[]
베어,2,2,"['베어그릴스', '베어그리스']"
limit,2,0,[]
목숨,2,0,[]
온도,2,0,[]
그릴스,2,1,['베어그릴스']
제철,2,0,[]
natur,2,1,['nature']
밧줄,2,0,[]
로프,2,1,['슬로프스타일']
무한,2,12,"['무한도전', '무한도전정준하', '무한도전멤버', '무한도전박명수', '무한도전양세형', '무한도전레전드', '무한도전지드래곤', '무한도전이동욱', '베스트무한도전', '무한상사', '무한도전베스트', '무한도전하하']"
조작,2,0,[]
인기,2,5,"['인기동영상', '인기급상승', '인기유튜버', '방탄소년단미국인기', '방탄소년단해외인기']"
근황,2,1,['코트근황']
베어그리스,2,0,[]
추움,2,0,[]
grylls,2,0,[]
커밍아웃,2,0,[]
대결,2,1,['퀴즈대결']
troublemaker,2,0,[]
방탄소년단해외팬,2,0,[]
식폭행,2,0,[]
식사,2,1,['병원식사']
초코우유,2,0,[]
밀크,2,1,['초콜릿밀크']
초콜릿밀크,2,0,[]
주간아이돌,2,0,[]
흔한,2,2,"['흔한남매', '반도의흔한애견샵알바생']"
방탄소년단미국반응,2,0,[]
방탄소년단미국인기,2,0,[]
가성비비교,2,0,[]
방탄소년단미국,2,6,"['방탄소년단미국진출', '방탄소년단미국공연', '방탄소년단미국인터뷰', '방탄소년단미국반응', '방탄소년단미국인기', '방탄소년단미국방송']"
방탄소년단미국방송,2,0,[]
지미키멜방탄,2,1,['지미키멜방탄소년단']
btsjimmykimmel,2,1,['btsjimmykimmellive']
데프콘,2,0,[]
2배속댄스,2,0,[]
감자튀김,2,0,[]
1등리뷰,2,0,[]
저녁밥상,2,0,[]
저녁,2,3,"['저녁밥', '저녁밥상', '저녁상']"
정성,2,1,['정성화']
밥상,2,1,['저녁밥상']
모모랜드뿜뿜안무,2,0,[]
양궁,2,0,[]
btsjhopdaydreammvreaction,2,0,[]
딸기바나나,2,0,[]
spogym,2,0,[]
badboy안무,2,0,[]
redvelvet,2,1,['seoulmusicawardsredvelvet']
스포짐,2,0,[]
배드보이안무,2,0,[]
momolandbboombboom,2,0,[]
사회,2,0,[]
셀파,2,0,[]
미방송분,2,0,[]
me,2,30,"['experiment', 'game', 'women', 'men', 'chimek', 'megabox', 'cupramen', 'comedic', 'comedy', 'klementieff', 'comedysketches', 'metoo', 'movement', 'intermediate', 'k-popmemes', 'mailtime', 'merry', 'homeoftheolympics', 'meesh', 'streamer', 'games', 'btsjimmykimmellive', 'btsjimmykimmel', 'btscomeback', 'americanreaction', 'jimmykimmel', 'jimmykimmellive', 'meantweetsavengers', 'meantweets', 'comedian']"
저녁상,2,0,[]
폭행,2,1,['식폭행']
맛,2,15,"['병맛', '맛있', '병맛노래', '병맛광고', '병맛영상', '맛있는', '김효진돈의맛', '매운맛', '맛있으면0칼로리', '맛있는맥주', '맛있다', '맛종욱', '병맛꽁트', '병맛동영상', '맛집']"
가성비,2,1,['가성비비교']
패스트푸드,2,0,[]
vs,2,1,['남친vs여친']
대한민국,2,1,['으랏차차대한민국']
알,2,13,"['이거레알', '눈알돌리기', '반도의흔한애견샵알바생', '에이에스엠알', '알파인', '알바', '칼카나마알아철니', '그것이알고싶다', '이거레알멤버', '무알콜맥주', '그것이알고싶다패러디', '눈알미인', '눈알']"
스테미나,2,0,[]
식감,2,0,[]
전력,2,0,[]
몸보신,2,0,[]
스테미너,2,0,[]
어른,2,0,[]
보신,2,1,['몸보신']
chant,2,0,[]
맥도날드,2,0,[]
떡볶이,2,2,"['죠스떡볶이', '엽기떡볶이']"
tteokbokki,2,0,[]
cheer,2,0,[]
길거리헌팅,2,0,[]
gay,2,0,[]
룰렛,2,0,[]
clad,2,0,[]
커밍,2,1,['커밍아웃']
회복,2,0,[]
빵만들기,2,1,['붕어빵만들기']
머랭쿠키만들기,2,0,[]
질주,2,0,[]
이주영,2,0,[]
조명균,2,0,[]
통일부,2,0,[]
질감,2,0,[]
힐링,2,0,[]
먹기,2,2,"['밀웜먹기', '혼자밥먹기좋은영상']"
수익,2,2,"['유튜버수익', '수익창출']"
약빨방레전드,2,0,[]
소금,2,0,[]
코웃레전드,2,0,[]
코트레전드,2,1,['노래하는코트레전드']
solt,2,0,[]
원기,2,0,[]
자라,2,0,[]
혐오,2,0,[]
소감,2,0,[]
간,2,26,"['얼간김준호', '인간', '실시간', '강아지간식', '간장', '간호사', '간식', '시간잘가는', '시험기간', '간장게장', '간장연어장', '애견용간식', '개간식', '고부간', '50시간밤샘', '잠안자고50시간', '50시간', '간단한', '주간아이돌', '시간잘가는영상', '빨간', '시빨간', '실시간스트리밍', '간장새우장', '간니닌니', '순간들']"
옥택연,2,0,[]
농사,2,0,[]
jaypark,2,0,[]
make,2,3,"['troublemaker', 'maker', 'makeup']"
응급실,2,0,[]
스코빌,2,1,['스코빌지수']
해산물,2,0,[]
김태호,2,0,[]
맨,2,11,"['대딸맨', '개그맨', '개그맨유투버', '개그맨박상현', '개그맨유튜브', '개그맨유튜버', '개그맨유투브', '런닝맨', '개그맨심문규', '개그맨이상은', '맨발']"
수지,2,1,['이동욱수지']
칼질,2,0,[]
onion,2,1,['onionpowerade']
할머니세뱃돈,2,0,[]
making,2,0,[]
조리,2,1,['조리법']
무한도전정준하,2,0,[]
이동욱열애설,2,0,[]
무한도전멤버,2,0,[]
이동욱수지,2,0,[]
시간잘가는영상,2,0,[]
각종,2,0,[]
새해복많이받으세요,2,0,[]
김하나김동현,2,0,[]
동동이가족,2,0,[]
btsjimmy,2,2,"['btsjimmykimmellive', 'btsjimmykimmel']"
방탄소년단해외인기,2,0,[]
방탄소년단해외공연2017,2,0,[]
방탄소년단해외반응한글자막,2,0,[]
방탄소년단해외반응자막,2,0,[]
하니,2,0,[]
경련,2,0,[]
애니매이션,2,0,[]
kbs,2,4,"['kbs밀가루', 'kbs정정보도요구', 'kbs사과', 'kbs아침이좋다']"
무한도전박명수,2,0,[]
조세호,2,0,[]
유재석,2,0,[]
김동현,2,1,['김하나김동현']
무한도전양세형,2,0,[]
세뱃돈,2,4,"['할머니세뱃돈', '아빠세뱃돈', '엄마세뱃돈', '할아버지세뱃돈']"
개웃긴영상,2,0,[]
koreanactor,2,0,[]
빨간,2,1,['시빨간']
응급,2,1,['응급실']
지드래곤,2,1,['무한도전지드래곤']
나영석,2,0,[]
위,2,14,"['순위', '위험', '트위치', '추위', '위험한놀이', '위험한', '위험한장난', '위험한상견례', '김아랑4위', '위스키', '샌드위치', '검은사막m위치', '나무위키', '실검1위']"
런닝맨,2,0,[]
일식,2,0,[]
무한도전레전드,2,0,[]
예능프로,2,0,[]
윤아,2,0,[]
명탐정코난,2,0,[]
버라이어티,2,0,[]
드래곤볼,2,0,[]
유희열,2,0,[]
무한도전지드래곤,2,0,[]
전진,2,0,[]
무한도전이동욱,2,0,[]
이동욱,2,3,"['이동욱열애설', '이동욱수지', '무한도전이동욱']"
베스트무한도전,2,0,[]
mbc,2,0,[]
하하,2,1,['무한도전하하']
노홍철,2,0,[]
스코빌지수,2,0,[]
무한상사,2,0,[]
sbs,2,1,['ucuedt7wxpaj0tpisbsua-kq']
이상순,2,0,[]
이효리,2,0,[]
보루토,2,0,[]
무한도전베스트,2,0,[]
효리네민박,2,0,[]
tvn,2,1,['tvn강식당']
maker,2,1,['troublemaker']
어,2,104,"['베어그릴스', '커디스미디어', '1인미디어', '악어', '일등미디어', '헤어지는카톡', '헤어지는이유', '헤어지는', '어벤져스', '국어쌤', '붕어빵', '1등미디어', '리뷰어', '셀럽이되고싶어', '오징어', '어묵', '한국어', '어니언', '어머니', '상어', '상어녀', '더불어민주당', '펫케어', '두어렁셩', '상어송', '상어가족', '유행어', '다이어트', '어플', '둥둥미디어', '태훈연어', '연어asmr', '간장연어장', '연어초밥asmr', '웃소연어', '연어장만들기', '원룸투어', '연어리얼사운드', '연어초밥리얼사운드', '쿡소연어', '연어초밥먹방', '연어장먹방', '연어먹방', '언어', '문어', '이사했어요', '민어', '김신영다이어트', '영어공부', '영어회화', '영어', '인어공주', '어린이날', '소개팅어플', '다이어트효과', '사자성어', '원격제어', '다이어트젤리', '어버이', '어버이날', '다이어트전후', '스토리오브더이어', '범죄도시중국어', '넘어', '넘어지다', '붕어빵만들기', '잘모르겠어요', '민들어보자', '채팅어플', '슈퍼주니어', '베어', '베어그리스', '어른', '버라이어티', '영어어플', '마이당황하셨어요?', '티어정리', '시어머니', '어린이유튜버', '트리플나인팝업스토어', '영어표현', '영어공부튜터링', '튜터링어플', '영어튜터링', '영어앱', '영어스피킹', '영어교정', '기뉴다상어녀', '외국어영역', '원어민', '신조어', '어그로아님', '어그로', '홍어', '어린왕자', '어망', '고등어', '검은사막m워리어', '하이어뮤직', '어린시절', '퓨어디', '인어', '어처구니', '배달어플']"
양배추,2,0,[]
무한도전하하,2,0,[]
무도,2,0,[]
김하나가족,2,0,[]
양파링,2,0,[]
아빠세뱃돈,2,0,[]
김아랑심석희,2,0,[]
그녀가,2,0,[]
주목받는이유,2,0,[]
평창동계올림픽,2,1,['평창동계올림픽컬링']
김아랑세월호,2,0,[]
김아랑4위,2,0,[]
쇼트트렉,2,1,['여자쇼트트렉']
최민정금메달,2,0,[]
코난,2,10,"['코난오브라이언자막', '코난오브라이언조든슐랜스키', '코난오브라이언한글자막', '코난스오더', '코난오브라이언조든', '코난한글자막', '코난오브라이언코리아', '코난오브라이언이탈리아', '코난오브라이언남북정상회담', '명탐정코난']"
애니,2,1,['애니매이션']
명탐정,2,1,['명탐정코난']
재밌는영상,2,0,[]
청소년클럽,2,0,[]
클럽,2,3,"['파파독클럽', '유주팬클럽', '청소년클럽']"
길,2,9,"['송보길', '신길동매운짬뽕', '신길동', '길리슈트', '길리', '길에서', '신길짬뽕', '신길매운짬뽕', '길거리헌팅']"
장현승,2,0,[]
설선물,2,0,[]
여인의향기ost,2,0,[]
내귀에캔디,2,0,[]
porunacabeza,2,0,[]
중2병몰카,2,0,[]
철학적,2,0,[]
직행,2,0,[]
중2병,2,2,"['중2병영상', '중2병몰카']"
남자친구장난,2,0,[]
아이린,2,0,[]
박보검,2,0,[]
메딕,2,0,[]
시빨간,2,0,[]
티켓,2,0,[]
받는,2,1,['주목받는이유']
백지영,2,0,[]
김아랑,2,4,"['김아랑심석희', '김아랑세월호', '김아랑4위', '김아랑문재인']"
뚜뚜,2,0,[]
하나쓰패밀리,2,0,[]
엄마세뱃돈,2,0,[]
할아버지세뱃돈,2,0,[]
exo,2,1,['exofan']
도경수,2,0,[]
하나네가족,2,0,[]
do,2,13,"['dog', 'papadogclub', 'papadog', 'ddotty', 'cutedog', 'robertdowneyjr', 'blackwidow', '3do', 'donation', 'nintendo', 'alliwannado', 'cutedogs', 'doncheadle']"
엑소,2,0,[]
귀여워,2,0,[]
d.o,2,0,[]
세배,2,0,[]
공대생가족,2,0,[]
됴,2,0,[]
디오,2,8,"['뮤직비디오', '비디오게임', '비디오빌리지', '보이는라디오', '반려견스튜디오', '나무스튜디오', '강아지스튜디오', '홈비디오']"
영어어플,2,0,[]
김아랑문재인,2,0,[]
여자쇼트트렉,2,0,[]
캠블리,2,0,[]
회화,2,2,"['영어회화', '회화실력']"
경수,2,1,['도경수']
김하나동생,2,0,[]
cambly,2,0,[]
동동이,2,1,['동동이가족']
마끼아또여자목소리,1,0,[]
뮤지컬,1,0,[]
전화통화,1,0,[]
매훈장,1,0,[]
은도끼,1,1,['금도끼은도끼']
예쁜캐릭터,1,0,[]
선물증정식,1,0,[]
정찬민,1,0,[]
토크온,1,1,['마끼아또토크온']
코트뷰,1,0,[]
유튜브코트,1,0,[]
마끼,1,4,"['마끼아또여자목소리', '마끼아또토크온', '마끼아또낚시', '마끼아또']"
마이당황하셨어요?,1,0,[]
연못,1,0,[]
공무원,1,0,[]
뺨맞기,1,0,[]
소총,1,0,[]
황해,1,0,[]
보이스피싱,1,0,[]
동화,1,2,"['전래동화', '조선동화실록']"
라이브방송,1,0,[]
여자목소리낚시,1,0,[]
윤태훈,1,0,[]
순수포졸,1,0,[]
유튜브스트리밍,1,0,[]
금도끼,1,1,['금도끼은도끼']
도끼,1,4,"['은도끼', '금도끼', '도끼아이스트림', '금도끼은도끼']"
티어정리,1,0,[]
터키아이스크림,1,0,[]
마끼아또토크온,1,0,[]
코트근황,1,0,[]
뮤덕,1,0,[]
천도칼플로랄폼,1,0,[]
1000도칼asmr,1,0,[]
캠방송no.1,1,0,[]
천도칼asmr,1,0,[]
천하장사소시지,1,0,[]
정성화,1,0,[]
마끼아또낚시,1,0,[]
여자목소리,1,2,"['마끼아또여자목소리', '여자목소리낚시']"
코트생방송,1,0,[]
유튜브생방송,1,0,[]
시누이,1,0,[]
시동생,1,0,[]
1000도칼컨텐츠,1,0,[]
1000도,1,5,"['1000도휘핑기', '1000도거품기', '1000도칼asmr', '1000도칼컨텐츠', '1000도칼']"
장난영상,1,0,[]
인물소개,1,0,[]
터키,1,1,['터키아이스크림']
등채,1,1,['금등채']
민속촌,1,1,['한국민속촌']
조선왕조실록,1,0,[]
조선시대,1,0,[]
실시간스트리밍,1,0,[]
세계관,1,0,[]
1000도칼,1,2,"['1000도칼asmr', '1000도칼컨텐츠']"
전래동화,1,0,[]
마피아,1,1,['마피아게임']
공구리,1,0,[]
선물증정,1,1,['선물증정식']
마끼아또,1,3,"['마끼아또여자목소리', '마끼아또토크온', '마끼아또낚시']"
예쁜목소리,1,0,[]
원님,1,0,[]
스미노프아이스톡,1,0,[]
도끼아이스트림,1,0,[]
구래구래,1,1,['구래구래엔터']
초딩유튜버,1,0,[]
아또,1,4,"['마끼아또여자목소리', '마끼아또토크온', '마끼아또낚시', '마끼아또']"
장난치기,1,0,[]
감사영상,1,0,[]
구공탄tv,1,0,[]
개그맨심문규,1,0,[]
개그맨이상은,1,0,[]
벌레탕후루,1,0,[]
밀웜,1,5,"['밀웜먹방', '밀웜먹기', '밀웜으로탕후루', '밀웜사탕', '밀웜탕후루']"
밀웜먹방,1,0,[]
밀웜먹기,1,0,[]
밀웜으로탕후루,1,0,[]
벌레로탕후루,1,0,[]
벌레사탕,1,0,[]
밀웜사탕,1,0,[]
밀웜탕후루,1,0,[]
괴물,1,1,['액체괴물']
약빨방,1,1,['약빨방레전드']
아이스톡,1,1,['스미노프아이스톡']
창단식,1,0,[]
아린,1,1,['이아린']
애플톡,1,0,[]
남순은호,1,0,[]
시엄마,1,0,[]
친정,1,1,['친정엄마']
블랙타이거,1,0,[]
누드,1,0,[]
시어머니,1,0,[]
시댁,1,0,[]
친정엄마,1,0,[]
우리,1,0,[]
피시,1,1,['피시방']
칩스,1,0,[]
패러디영상,1,0,[]
ppap패러디,1,0,[]
안혼나는꿀팁,1,0,[]
ppap,1,1,['ppap패러디']
어린이유튜버,1,0,[]
성추행,1,0,[]
항텐터,1,0,[]
구래구래엔터,1,0,[]
굴엔터,1,0,[]
조재원,1,0,[]
메론톡,1,0,[]
나무꾼,1,0,[]
내기,1,2,"['내기사랑', '내기거지']"
내기거지,1,0,[]
거지,1,5,"['바로그거지', '설거지노예이수근', '설거지노얘', '강남거지', '내기거지']"
소시지,1,1,['천하장사소시지']
천하장사,1,1,['천하장사소시지']
창의,1,0,[]
쳇바퀴,1,0,[]
죽는,1,3,"['남자들이일찍죽는', '남자가일찍죽는', '일찍죽는']"
다람쥐,1,0,[]
연구,1,0,[]
고문,1,0,[]
산신령,1,0,[]
금도끼은도끼,1,0,[]
매,1,31,"['매운', '현실남매', '양팡현실남매', '양팡현실자매', '현실자매', '소개팅매너', '흔한남매', 'funny매드무비', '남매', '매워', '남매키스타임', '매운짬뽕', '세남매', '양팡세남매', '매니저', '매운음식', '신길동매운짬뽕', '매운짬뽕먹방', '반전매력', '양팡자매', '자매', '몸매관리', '신길매운짬뽕', '매운맛', '몸매', '매직트릭', '애니매이션', '매훈장', '매운탕', '썰매', '야매요리']"
허당사또,1,0,[]
한국민속촌,1,0,[]
조선동화실록,1,0,[]
샷건,1,0,[]
실록,1,2,"['조선왕조실록', '조선동화실록']"
사또,1,2,"['허당사또', '나쁜사또']"
무단투기,1,0,[]
엽총,1,0,[]
비트코인플래티넘,1,0,[]
금등채,1,0,[]
비트코인플레티넘,1,0,[]
봉준결혼,1,0,[]
남녀탐구생활,1,0,[]
탐구,1,2,"['남녀탐구생활', '남녀탐구']"
남녀탐구,1,1,['남녀탐구생활']
츠보미,1,0,[]
트리플나인팝업스토어,1,0,[]
종업,1,1,['bap종업']
bap종업,1,0,[]
subohbar,1,0,[]
홍대트리플나인,1,0,[]
triplenine,1,0,[]
이수혁,1,0,[]
bap,1,2,"['bapfan', 'bap종업']"
변정하,1,0,[]
트리플나인,1,2,"['트리플나인팝업스토어', '홍대트리플나인']"
스미노프,1,1,['스미노프아이스톡']
커플싸움,1,0,[]
나쁜사또,1,0,[]
은호먹방,1,0,[]
숯,1,1,['숯류탄']
봉준먹방,1,0,[]
rapreaction,1,0,[]
플로랄폼전용칼,1,0,[]
btsmicdropreaction,1,0,[]
초거대플로랄폼,1,0,[]
코크,1,1,['피코크']
짤,1,1,['움짤']
미사일,1,0,[]
가스,1,1,['강호동가스']
coke,1,0,[]
대전,1,0,[]
발사,1,0,[]
bangtan,1,0,[]
gas,1,2,"['eatingasmr', 'cookingasmr']"
btscomeback,1,0,[]
남순먹방,1,0,[]
btsfanboy,1,0,[]
micdrop,1,2,"['btsmicdropreaction', 'btsmicdrop']"
steveaokireaction,1,0,[]
jhope,1,0,[]
kpopreaction,1,0,[]
ridgy,1,0,[]
btssteveaoki,1,0,[]
btsreaction,1,0,[]
fangirling,1,0,[]
rapmon,1,0,[]
animals,1,0,[]
변기,1,0,[]
steveaoki,1,2,"['steveaokireaction', 'btssteveaoki']"
플로랄폼커터,1,0,[]
빅민플로랄폼,1,0,[]
거대플로랄폼,1,1,['초거대플로랄폼']
용돈기입장,1,0,[]
직딩,1,0,[]
금융,1,0,[]
직장인,1,0,[]
단아냥,1,0,[]
김학수,1,0,[]
학생용돈,1,0,[]
머니,1,5,"['박막례할머니', '막례할머니', '어머니', '할머니세뱃돈', '시어머니']"
영어표현,1,0,[]
영어공부튜터링,1,0,[]
brokenenglish,1,0,[]
튜터링어플,1,0,[]
튜터,1,5,"['영어공부튜터링', '튜터링어플', '영어튜터링', '튜터링앱', '튜터링']"
learningenglish,1,0,[]
buzzword,1,0,[]
영어튜터링,1,0,[]
영어앱,1,0,[]
조재걸,1,0,[]
스파키즈,1,0,[]
신상문,1,0,[]
방탄소연단아메리칸,1,0,[]
자작나무,1,0,[]
머리치기,1,0,[]
계란치기,1,0,[]
빠르게,1,0,[]
급똥,1,0,[]
화장실,1,1,['화장실청소']
엠씨그리,1,0,[]
최악의남자친구,1,0,[]
동거폭력,1,0,[]
남자친구썰,1,0,[]
빡침주의,1,0,[]
리치날다,1,0,[]
애견동반,1,1,['애견동반체험']
방탄소년단최신영상,1,0,[]
방탄소년단예능,1,0,[]
방탄소년단지미키멜쇼,1,0,[]
첵스초코,1,0,[]
콘푸라이크,1,0,[]
오레오,1,0,[]
켈로그,1,0,[]
프레이크,1,0,[]
씨리얼,1,1,['씨리얼추천']
씨리얼추천,1,0,[]
콘푸로스트,1,0,[]
지미키멜방탄소년단,1,0,[]
지미키멜쇼방탄소년단,1,0,[]
자일리톨워터리뷰,1,0,[]
치약,1,1,['치약물']
치약물,1,0,[]
자일리톨리뷰,1,0,[]
자일리톨광고,1,0,[]
자일리톨물,1,1,['자일리톨물리뷰']
자일리톨물리뷰,1,0,[]
데이트폭력,1,0,[]
쌍욕,1,0,[]
화장실청소,1,0,[]
가을산,1,0,[]
김그라,1,0,[]
똥팁,1,0,[]
식용,1,1,['식용색소']
색소,1,1,['식용색소']
나염,1,0,[]
식용색소,1,0,[]
수상,1,1,['수상한']
현상,1,2,"['착시현상', '요요현상']"
기이,1,0,[]
물가,1,0,[]
추억의,1,0,[]
보기만해도좋은,1,0,[]
cutedogs,1,0,[]
btsmicdrop,1,1,['btsmicdropreaction']
bts,1,18,"['btsperformsfakeloveatbbmas2018reaction', 'btsfan', ""bts'fakelove'officialteaser2reaction"", 'btsjimmykimmellive', 'bts지미키멜', 'bts지미', 'btsjimmykimmel', 'btsjhopdaydreammvreaction', 'btsjimmy', 'btsmicdropreaction', 'btscomeback', 'btsfanboy', 'btssteveaoki', 'btsreaction', 'btsmicdrop', 'seoulmusicawardsbts', 'btsblackpinkseoulmusicawards2018', 'btsblackpinksma']"
애완동물,1,0,[]
즐거운,1,0,[]
방탄소년단토크쇼,1,0,[]
방탄소년단지미,1,2,"['방탄소년단지미키멜쇼', '방탄소년단지미키멜']"
방탄소년단지미키멜,1,1,['방탄소년단지미키멜쇼']
레저,1,0,[]
색다른경험,1,0,[]
애견동반체험,1,0,[]
고소공포증,1,0,[]
패러글라이딩,1,0,[]
은행놀이,1,0,[]
학비,1,0,[]
저금,1,0,[]
철튜브,1,0,[]
이성은,1,0,[]
백수,1,0,[]
유전자,1,0,[]
여동생,1,1,['리치여동생']
양가,1,0,[]
동생,1,9,"['남동생', '양팡남동생', '양팡동생', '리치여동생', '리치동생', '동생놀리기', '김하나동생', '시동생', '여동생']"
대박웃김,1,0,[]
하은,1,0,[]
몸,1,8,"['이경실몸', '평균몸무게', '채희선몸무게', '몸매관리', '몸무게', '몸매', '몸치', '몸보신']"
경주월드,1,0,[]
수분보충,1,0,[]
블랙워크,1,0,[]
chultube,1,0,[]
konglish,1,0,[]
가현,1,0,[]
영어스피킹,1,0,[]
영어교정,1,0,[]
tutoring,1,0,[]
유리,1,0,[]
지하철,1,0,[]
소녀,1,0,[]
스타일,1,1,['슬로프스타일']
대륙,1,0,[]
해운대opus,1,0,[]
정기출,1,0,[]
기뉴다유나땅,1,0,[]
기뉴다향이,1,0,[]
면접,1,0,[]
로자르,1,0,[]
gamst,1,0,[]
머독,1,0,[]
기뉴다상어녀,1,0,[]
흑튜브,1,0,[]
battlegrounds,1,0,[]
딩셉션,1,0,[]
대휘,1,0,[]
코튜브,1,0,[]
bj노래하는코트,1,0,[]
정찬우,1,0,[]
기뉴다안겨,1,0,[]
벤츠,1,0,[]
코메디,1,0,[]
10만원,1,0,[]
웃픈영상,1,0,[]
수면제방송,1,0,[]
컬투쇼,1,0,[]
웃픈얘기,1,0,[]
웃긴얘기,1,0,[]
기뉴다혜리,1,0,[]
윤루트,1,0,[]
홈비디오,1,0,[]
김태균,1,0,[]
향이기뉴다,1,0,[]
향이,1,2,"['기뉴다향이', '향이기뉴다']"
피픽,1,0,[]
금술,1,0,[]
가계부,1,0,[]
cow,1,0,[]
미니,1,2,"['미니유', '미니게임']"
화력,1,0,[]
대나무,1,0,[]
수류탄,1,0,[]
달팽이,1,1,['달팽이요리']
달팽이요리,1,0,[]
프랑스,1,1,['프랑스요리']
에스까르고,1,0,[]
프랑스요리,1,0,[]
lesson,1,0,[]
인아쨩,1,0,[]
봉준인아,1,0,[]
