fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시),도로(도시),일반주택지(도시),교육/군사시설(도시),유원지(임지),공공용지(도시),인공녹지(도시),하천(수계),고층주택지(도시),공업시설(도시),침엽수림(임지),암벽/석산(임지),미경지정리답(농지),보통/특수작물(농지),처리장(도시),저수지/늪(수계),자연초지(임지),발전시설(도시),공업나지(도시),인공초지(임지),경지정리답(농지),활엽수림(임지),철로(도시),골프장(임지),혼합수림(임지),가축/사육시설(도시),공원묘지(임지),과수원(농지),매립지(도시),shape_area
546,29.384615384615383,33,25,69999.035,15584030.379,373980.30500000005,70434.984,0.0,212170.13400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643721.7459999998,0.0,0.0,0.0,0.0,17954336.583
501,31.90909090909091,33,29,85043.98600000002,15584030.379,979330.567,25084.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127160.659,0.0,0.0,0.0,0.0,16800650.552
496,32.11764705882353,35,29,115728.827,15584030.379,1372255.556,415644.158,0.0,0.0,35292.093,0.0,76720.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35051.017,0.0,0.0,0.0,0.0,0.0,0.0,17634722.574
553,30.59259259259259,35,26,484778.172,15584030.379,384327.238,13490.613000000001,0.0,177346.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,841017.677,0.0,0.0,0.0,0.0,18446653.095000003
550,32.4,35,29,43377.857,18729759.247,793224.8269999998,87800.414,0.0,96527.756,3232.8959999999997,0.0,238941.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278634.67600000004,0.0,0.0,0.0,0.0,20271499.517
558,32.2,35,29,236191.593,15584030.379,1466127.7859999998,63752.493,0.0,54526.114,35292.093,0.0,37276.297999999995,0.0,0.0,0.0,0.0,0.0,12948.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,14637.855,0.0,0.0,0.0,0.0,18466445.916
549,31.387755102040817,36,27,23692.417999999998,34320191.935,512192.321,171281.119,0.0,294637.8900000001,776.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598023.06,0.0,0.0,0.0,0.0,36920795.314
326,31.174757281553397,37,27,19407.583,18729759.247,844498.323,60251.807,0.0,15634.758,71078.32699999999,82994.358,627296.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,96523.942,0.0,0.0,0.0,0.0,20810406.756
330,32.111111111111114,36,29,0.0,18729759.247,881118.0339999999,67108.535,0.0,0.0,71494.635,0.0,521709.55000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205558.922,0.0,0.0,0.0,0.0,20476748.923
302,27.99122807017544,34,23,162394.98400000003,18729759.247,0.0,0.0,0.0,49930.514,260810.78,1909591.781,62409.310999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29395.371999999996,3608112.585,0.0,0.0,0.0,0.0,24812404.574000005
336,31.146341463414632,37,27,1438.612,18732297.451,352870.01,417165.5,0.0,14531.051000000001,133923.72,416230.71200000006,54003.138000000006,12110.745,0.0,0.0,0.0,0.0,66082.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20521063.626000006
351,32.08571428571429,37,27,7768.823,18729759.247,774700.377,51362.467000000004,352337.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759543.057,0.0,0.0,0.0,0.0,23675471.701
352,29.232142857142858,35,24,143275.38700000002,18729759.247,0.0,82677.535,115154.01400000001,0.0,0.0,0.0,62409.310999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11105.935,3819330.887,0.0,0.0,0.0,0.0,22963712.316
303,32.42857142857143,35,29,52405.969,21988689.064999998,393734.213,28116.968999999997,0.0,0.0,590195.614,3917667.907,80492.399,0.0,0.0,0.0,0.0,337065.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18015.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27406383.231
339,29.856060606060606,37,22,10678.642,18732297.451,81028.879,0.0,0.0,87406.39099999999,128477.361,494128.051,0.0,12110.745,0.0,0.0,0.0,0.0,701691.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20568229.062000003
340,31.34090909090909,35,28,62991.346,18729759.247,604239.7490000001,122229.10800000001,0.0,0.0,115157.22500000002,352157.45900000003,30821.11,10247.0,0.0,0.0,0.0,0.0,310508.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338110.912000004
33,31.085714285714285,36,28,0.0,6201649.948,99649.581,3384.152,0.0,0.0,0.0,230855.362,0.0,0.0,0.0,0.0,653409.051,3030792.281,0.0,0.0,0.0,0.0,0.0,0.0,668536.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10888276.8
270,32.4,35,29,44800.466,3257504.557,505679.244,125968.57699999999,0.0,0.0,27757.599000000002,0.0,363133.47,0.0,493567.566,0.0,0.0,379781.61100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26474.963,0.0,0.0,0.0,0.0,5224668.053
530,31.454545454545453,33,29,103081.46099999998,6201649.948,704458.6130000001,56092.017,0.0,17642.721999999998,8472.677,0.0,411546.316,0.0,565065.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068009.572
19,32.38709677419355,37,28,0.0,6201649.948,58910.075,0.0,0.0,0.0,0.0,4907.152,0.0,0.0,0.0,0.0,653409.051,3016726.763,0.0,0.0,0.0,0.0,0.0,0.0,348690.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10284293.842
16,32.583333333333336,37,30,252335.646,6201649.948,30550.286,21949.627,0.0,279740.173,37480.005999999994,2039.1750000000002,0.0,77283.892,69320.812,0.0,659815.101,960057.8310000001,0.0,0.0,0.0,0.0,27233.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8619455.967
531,30.0625,33,26,24127.571000000004,6201649.948,779541.4839999999,35016.753,0.0,87569.625,4730.664000000001,0.0,140924.35,0.0,1038807.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312368.085
271,30.653846153846153,33,28,113925.15800000001,3257504.557,16661.114,185835.10499999998,0.0,0.0,55182.85799999999,0.0,735498.841,0.0,33739.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398347.083
17,30.346153846153847,33,27,271968.609,6201649.948,481629.90300000005,71778.83899999999,0.0,24520.779,12777.857,0.0,174677.527,23196.558999999997,622489.563,0.0,685768.148,190358.582,4300.798,0.0,0.0,16483.026,27233.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8808833.608000001
533,29.444444444444443,32,26,84636.273,6201649.948,619580.0129999999,76974.205,0.0,144074.702,0.0,0.0,44775.121,0.0,973321.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8145012.194
526,26.302158273381295,32,20,275651.29299999995,21785761.733000003,764430.0700000001,57158.943,0.0,145303.139,0.0,0.0,142112.095,30828.124,27977.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23229222.403000005
107,29.238095238095237,35,23,131258.86800000002,15584030.379,98128.857,16795.941000000003,0.0,517320.858,177846.305,3247546.1720000003,44230.367,0.0,0.0,0.0,0.0,0.0,61066.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37548.065,0.0,0.0,0.0,0.0,19915772.532
277,32.55555555555556,35,31,31775.843,3257504.557,47616.361,42457.678,0.0,0.0,0.0,86677.87400000001,487460.024,0.0,38475.933,0.0,106468.023,304115.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402552.031
276,31.313432835820894,37,27,38010.403,3257504.557,83814.852,97607.77699999999,0.0,0.0,67533.165,0.0,773224.785,0.0,164798.311,0.0,0.0,10685.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315880.115,0.0,0.0,79354.41,0.0,0.0,0.0,0.0,4888413.6450000005
503,27.960264900662253,34,23,18942.27,15584030.379,348327.43999999994,0.0,0.0,350616.284,105758.971,3009415.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33396.386,0.0,0.0,0.0,0.0,0.0,0.0,19450486.883
498,28.22972972972973,34,24,17176.473,15584030.379,861907.0190000002,116751.00300000001,0.0,122095.726,26517.966,2556915.0,71454.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62558.204000000005,0.0,0.0,0.0,0.0,19419406.518999998
500,27.84285714285714,34,23,31127.541999999998,15584030.379,774290.9639999999,19294.801,0.0,82296.843,0.0,1462913.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137821.25199999998,0.0,0.0,0.0,0.0,33396.386,0.0,0.0,0.0,0.0,0.0,0.0,18125171.238
108,27.98224852071006,34,23,8692.563,15584030.379,29105.590000000004,0.0,0.0,378397.652,85785.006,3140727.973,21452.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19248191.384
348,31.31578947368421,35,28,17082.092,18729759.247,727747.0480000001,173151.87800000003,787119.745,16825.424,724.4830000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20452409.917
557,34.65217391304348,38,30,169683.32700000002,15584030.379,848902.5339999999,1033306.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,18597585.618
555,30.3953488372093,36,26,0.0,15593094.585,653251.706,1006880.309,0.0,33998.575,0.0,0.0,60345.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387457.759,0.0,0.0,0.0,0.0,18735028.281999998
479,29.931818181818183,34,25,85356.602,15584030.379,1213729.081,290358.44299999997,0.0,11814.601,0.0,0.0,133621.61599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,18280573.169999998
497,32.888888888888886,37,30,122434.734,15584030.379,1107112.482,79975.59400000001,0.0,214560.377,35292.093,0.0,176679.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,18281747.188
332,30.272727272727273,35,26,0.0,18729759.247,989986.483,52756.074,0.0,0.0,14671.856000000002,0.0,368797.94700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,704819.522,0.0,0.0,0.0,0.0,21123752.559
334,29.16393442622951,33,24,0.0,18729759.247,119032.78400000001,35081.017,0.0,455799.74,459757.434,1292685.118,284940.68399999995,0.0,0.0,0.0,0.0,24803.535,66082.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,113191.511,0.0,0.0,0.0,0.0,21844094.893
569,31.325,36,27,0.0,34322853.832,459075.919,0.0,0.0,128434.777,1857.08,0.0,19975.177,0.0,0.0,0.0,0.0,0.0,29025.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442211.7100000004,0.0,0.0,0.0,0.0,37403433.99
331,28.821428571428573,35,24,0.0,18729759.247,905722.5319999999,14439.562,0.0,14529.968,162669.296,1203293.218,265929.67500000005,0.0,0.0,0.0,0.0,0.0,9012.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,188920.397,0.0,0.0,0.0,0.0,21757238.304
353,31.324324324324323,35,27,131748.61399999997,18729759.247,816846.6270000001,339252.22400000005,434782.015,0.0,71481.774,231944.313,0.0,64893.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,21141118.628000002
349,31.75862068965517,36,28,7444.84,18729759.247,518987.066,638026.6219999999,787119.745,0.0,28178.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49139.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20758655.377000004
244,28.54248366013072,34,24,56684.034,18729759.247,192148.45299999998,138990.492,0.0,0.0,110981.208,2838748.849,276795.14200000005,126648.29400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351801.3520000001,0.0,0.0,0.0,0.0,22822557.071000002
338,27.71069182389937,35,20,214120.18,18729759.247,305379.368,11285.116000000002,0.0,68465.84700000001,71481.774,231944.313,46578.494000000006,329412.61199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20328837.245
559,33.60526315789474,37,29,58167.482,15584030.379,1321240.465,168742.02,0.0,155512.543,35292.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,18284647.43
350,33.7,38,30,17664.914,18729759.247,798381.1690000001,60075.91500000001,434782.015,105244.45,27116.831000000002,0.0,126661.598,126648.29400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210835.32700000005,0.0,0.0,0.0,0.0,20637169.759999998
307,32.588235294117645,36,29,187783.049,21987263.804,889179.7169999998,26703.589,0.0,0.0,283414.50800000003,0.0,23314.282000000003,0.0,0.0,0.0,0.0,0.0,8146.605,0.0,0.0,0.0,0.0,0.0,0.0,12922.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23418728.23
245,29.142857142857142,35,24,32826.215000000004,18729759.247,98254.862,0.0,23822.729,120680.258,358213.056,2838748.849,19748.453,0.0,0.0,0.0,0.0,0.0,8146.605,0.0,0.0,0.0,0.0,0.0,0.0,7190.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22237390.711000003
335,32.05882352941177,34,30,74608.889,18729759.247,523873.888,38077.819,0.0,524265.587,2190.393,0.0,178227.767,96806.919,0.0,0.0,0.0,24803.535,66082.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20579106.731
268,33.125,35,30,67649.762,3257504.557,1002646.3319999999,49843.871,0.0,0.0,0.0,0.0,59862.848000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437507.37
269,30.559322033898304,33,26,68734.493,3257504.557,262835.377,109823.701,0.0,0.0,30259.063,0.0,652650.2829999999,0.0,516382.985,0.0,0.0,74278.06599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972468.524999999
529,30.192307692307693,33,27,29502.203,6201649.948,988060.108,32702.148,0.0,12892.491000000002,0.0,0.0,48825.789000000004,0.0,917785.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8231418.506999999
527,29.46153846153846,33,26,118224.06700000001,6201649.948,475253.071,125373.38,0.0,42127.693,0.0,0.0,186137.054,0.0,626773.8910000001,0.0,43715.525,105076.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7924330.907000001
532,30.555555555555557,34,26,68095.222,6201649.948,545095.5760000001,35452.483,0.0,92342.853,0.0,0.0,36980.006,0.0,892318.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871934.203
528,31.75,33,30,88822.568,6201649.948,888614.6880000001,76781.92800000001,0.0,0.0,0.0,0.0,193041.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448910.284
525,29.772727272727273,34,25,15593.868999999999,21785761.712,794812.411,56062.711,0.0,176487.647,15811.078,0.0,529439.592,0.0,27977.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23401946.026
116,30.850746268656717,37,24,68616.339,15584030.379,66059.461,106835.54900000001,0.0,669508.077,21579.885,121425.841,558452.66,0.0,0.0,0.0,0.0,0.0,78711.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17275219.536
89,28.208333333333332,33,22,245593.78199999998,15584030.379,191977.951,77753.849,0.0,490711.19299999997,108623.912,1275641.2629999998,123709.443,62613.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18160655.505
82,28.485507246376812,35,23,19683.378,15584030.379,146924.44400000002,0.0,0.0,553167.943,57810.329999999994,3009415.153,100230.08499999999,22897.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33396.386,0.0,0.0,0.0,0.0,0.0,0.0,19527555.937
85,27.805555555555557,34,23,110601.547,15584030.379,346524.397,0.0,0.0,54396.992999999995,60485.334,2274869.3349999995,91400.80699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18522308.792
83,28.778846153846153,35,23,0.0,15584030.379,0.0,0.0,0.0,498375.5040000001,3233.3390000000004,2538028.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68838.234,0.0,0.0,0.0,0.0,18692505.897000004
84,28.0,35,23,0.0,15584030.379,53719.244000000006,0.0,0.0,32237.057999999997,0.0,2555074.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218423.343,0.0,0.0,0.0,0.0,18443484.91
560,32.80769230769231,36,30,345760.325,15584030.379,1110725.471,107895.47499999999,0.0,29149.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,18139223.700999998
568,32.8421052631579,35,30,118668.43299999999,34322129.014,1577633.854,57284.719,0.0,63126.46199999999,2593.31,0.0,57391.26,10927.722,0.0,0.0,0.0,0.0,29025.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850717.2629999999,0.0,0.0,0.0,0.0,37089497.532
554,32.65,36,30,70469.05200000001,15584030.379,803196.84,3049721.5100000002,0.0,0.0,0.0,0.0,60345.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19567763.129
556,34.54054054054054,38,31,106023.44099999999,15584030.379,580654.6259999999,3105520.898,0.0,187419.224,10864.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,20536175.892
561,30.333333333333332,36,25,111941.738,15584030.379,764118.8200000001,35108.954,0.0,47734.69,11045.946000000002,10007.261,407375.09599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961662.448,0.0,0.0,0.0,0.0,0.0,0.0,17933025.332
216,28.97761194029851,35,24,80613.413,18729759.247,999608.9450000001,191341.689,0.0,13570.507,31748.400999999998,834695.234,285362.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,430201.637,0.0,0.0,0.0,0.0,21859863.23
333,28.227272727272727,34,24,0.0,18729759.247,500773.04099999997,26076.09,0.0,229912.837,99507.844,1362460.904,36388.831,15010.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20999889.520000003
337,29.291970802919707,35,24,42113.999,18729759.247,622122.61,60855.773,0.0,140058.125,133119.20099999997,1935023.1970000002,0.0,100154.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21763206.437000006
217,28.511627906976745,34,24,0.0,18729759.247,39994.057,0.0,0.0,21505.16,250924.56399999995,1899655.673,235518.97600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262961.43,0.0,0.0,0.0,0.0,0.0,0.0,21440319.107
218,28.103448275862068,34,24,0.0,18729759.247,0.0,0.0,0.0,161446.99,417515.01700000005,2427421.3430000003,254363.08999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21990505.687000003
238,31.606060606060606,36,27,44767.183000000005,18729759.247,825928.003,619083.363,0.0,22266.839,2402.29,0.0,191770.09000000003,12595.963,0.0,0.0,0.0,0.0,0.0,49139.236,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20818122.508
240,28.64327485380117,34,23,77712.685,18729759.247,578281.102,26331.96,0.0,229359.801,42768.94099999999,1530082.087,277179.86799999996,0.0,0.0,0.0,0.0,0.0,19148.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,21831034.895999998
239,34.11538461538461,38,31,14270.578,18729759.247,996944.0289999997,499877.681,0.0,201668.18099999998,0.0,0.0,46153.152,0.0,0.0,0.0,0.0,0.0,0.0,49139.236,0.0,0.0,0.0,0.0,0.0,0.0,320410.294,0.0,0.0,0.0,0.0,0.0,0.0,20858222.398000002
243,32.5,35,29,66855.96599999999,18729759.247,571066.7150000001,54128.929000000004,45317.319,120680.258,136090.98,929157.068,108303.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20761360.389000002
306,31.866666666666667,34,29,198625.84500000003,21987263.804,1019256.021,0.0,23822.729,0.0,0.0,0.0,64193.14400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23293161.543
241,27.587628865979383,33,23,0.0,18729759.247,0.0,44452.172999999995,0.0,120680.258,63460.888999999996,1676362.6030000001,276078.75399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20910793.924000002
300,32.0,34,30,265611.30399999995,3257504.557,716985.843,15687.976,0.0,0.0,0.0,0.0,54154.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309944.226
522,32.875,35,31,244616.749,6201649.948,891646.526,46279.53,0.0,0.0,0.0,0.0,11430.381000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7395623.134
301,29.45098039215686,34,26,47959.791,3260065.098,226794.673,43159.671,0.0,41113.792,838.587,0.0,232433.287,0.0,40925.799999999996,0.0,0.0,124866.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018211.797
86,28.49019607843137,34,23,336025.743,15584030.379,177104.40899999999,75806.147,0.0,286034.026,141999.01200000002,166826.421,323950.93299999996,65393.348,0.0,0.0,0.0,0.0,56654.301,0.0,0.0,13816.02,0.0,0.0,0.0,0.0,33396.386,0.0,0.0,0.0,0.0,0.0,0.0,17261037.125
88,31.39344262295082,37,25,38762.655,15584030.379,104719.421,59650.169,0.0,446712.37799999997,262328.379,156355.443,314569.90599999996,14211.095,0.0,0.0,0.0,0.0,56654.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17037994.126000002
80,28.838323353293415,35,22,158261.589,15584030.379,0.0,63717.155,0.0,631928.524,18002.87,2235306.0190000003,118337.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18809583.770000003
521,28.507246376811594,34,23,182960.631,6201649.948,969080.5329999999,25481.385000000002,0.0,11855.88,35349.257,0.0,18363.625,0.0,218863.18699999998,0.0,0.0,22371.646,28739.235999999997,19499.282,0.0,0.0,0.0,13414.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747629.5
75,30.958333333333332,34,28,182112.175,15584030.379,264005.712,78292.14899999999,0.0,447931.157,123731.474,37620.436,350449.579,22897.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33396.386,0.0,0.0,0.0,0.0,0.0,0.0,17124467.286000002
523,32.25,35,29,324407.095,6201649.948,682778.6240000001,45724.294,0.0,0.0,0.0,0.0,152827.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7407387.914999999
79,28.727272727272727,33,23,239778.372,15584030.379,0.0,0.0,0.0,972675.892,168158.318,37620.436,13468.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17015731.578
