fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호,순수불량,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele,label,b_sum,g_sum
356,34.5625,39,31,0.365485958,92.39125198,4.740025271,1.952897683,0,0.034209719,0.053629998,0,0.462499391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480086.583,550025.235,46.60528834,53.39471166,2.9,2.48,0.42,48,50,46,30,14,21.68571429,35,16,0,7.520908303,0.053629998
358,33.52941176,37,30,0.595687166,91.9524357,5.009489205,0.247416845,0,0,0,0,0.855670309,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339300774,0,0,0,0,0,0,403970.213,612213.934,39.75364251,60.24635749,2.89,2.47,0.42,50,51,49,44,14,23.72277228,101,30,0,6.708263525,0
513,29.32038835,35,23,0.209735179,87.55940076,0.129600767,0.140397441,0,0.528132284,2.58761963,5.243341316,0.159573937,0.265149499,0.110299634,0,0,0.579337572,0,0,0.020656316,0,0,2.466755668,0,0,0,0,0,0,0,0,0,965183.259,0,100,0,3.56,3.03,0.53,52.5,53,52,102,3,50.36111111,144,99,3,0.904456823,5.185331248
24,30.92857143,33,28,0.914500199,71.40027793,5.187589968,1.006896142,0,1.119694271,0.248042621,0,4.073820009,0,2.553258705,0,0,0,0,0,1.105196296,0,0,0.214333444,0,12.17639042,0,0,0,0,0,0,0,739275.443,275504.527,72.85081149,27.14918851,3.63,3,0.63,50,50,50,21,7,12.67532468,77,14,1,11.18280632,16.29722148
23,30.67307692,36,26,0.133208823,55.78966433,1.797932164,0.373576426,0,0.195269422,0,2.032616303,0.51432354,0,0,0,3.024338068,0.237740456,0,0,0.095597999,0,0,0.331290259,25.87756877,9.514202938,0.082670493,0,0,0,0,0,0,358271.226,643927.128,33.83425753,60.81090162,3.71,3.06,0.65,50.5,51,50,68,7,20.70588235,68,61,0,2.819040954,9.941091197
11,31.52380952,34,29,0.316000471,58.29083879,0.661476829,0.137228459,0,0.205463664,0.715509339,23.8663951,1.120366248,0,2.084467959,0,4.61389007,0.25086744,6.835218761,0,0.902276867,0,0,0,0,0,0,0,0,0,0,0,0,407126.876,607653.087,40.11971963,59.88028037,3.62,3,0.62,50,50,50,15,5,9.666666667,60,10,0,9.070290767,3.702254165
514,29.78571429,33,26,0,82.29573342,1.83593489,0,0,0.432368953,7.35256182,0.473462422,0,0.334364711,0.825227065,0,0,2.012149055,0,0,0,0,0,1.965045185,0,0,0,0,2.473152479,0,0,0,0,1000807.767,25.756,99.99742655,0.002573455,3.5,2.96,0.54,54,55,53,98,9,40.11538462,130,89,3,2.170299601,12.61598655
512,26.74468085,31,23,0.106384868,58.4134462,0.268311917,0,0,0,4.13225215,35.64699569,0,0.621592711,0.193510351,0,0,0.037627777,0,0,0,0,0,0.579878343,0,0,0,0,0,0,0,0,0,215307.628,0,100,0,3.63,2.96,0.67,51.5,52,51,69,3,14.44230769,52,66,2,0.996289495,4.905640844
489,30.76271186,34,27,0.289228892,89.54717458,7.577141385,0.588304317,0,0,0,0.27280493,0.744621338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980724559,0,0,0,0,981738.337,0,100,0,3.38,2.9,0.48,54,55,53,78,15,33.9,110,63,3,9.199295932,0.980724559
495,31.54166667,34,29,0.216257998,84.2317758,5.06929646,0.373107631,0,0,0.582470756,0.268559122,1.733795047,0.34552767,0,0,0,0,0,0,0,0,0,0,0,0,7.179209516,0,0,0,0,0,0,935604.11,43259.419,95.58064861,4.419351393,3.4,2.88,0.52,55,56,54,38,11,22.55882353,102,27,3,7.737984807,0.582470756
506,30.5,34,27,0.141990267,82.94380831,3.253113583,0,0,0.92892621,4.850253162,0.583728868,0.849548693,0.340244291,0.831725687,0,0,2.027994631,0,0,0,0,0,0,0,0,1.951120949,0,1.297545345,0,0,0,0,861555.742,191032.288,81.8511818,18.1488182,3.44,2.87,0.57,55,56,54,73,8,26.39130435,92,65,1,4.584896834,6.979524194
477,28.79310345,32,25,0.104806304,85.82140333,1.127174726,0.530841693,0,0.029182486,0,0,0.188195777,0,0.647751848,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55064384,0,0,0,0,996099.864,20191.545,98.01321306,1.986786941,3.47,3.15,0.32,51,52,50,273,51,121.2222222,153,222,3,1.951018501,12.19839569
5,29.04651163,35,22,0.283748799,81.85234318,4.350053843,0.314283025,0,1.536094241,0,0,0.747104157,0,10.91637275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684721.628,432106.192,61.30950678,38.69049322,3.29,2.88,0.41,46.5,49,44,114,32,51.86428571,140,82,1,5.695189823,10.91637275
536,26.83,34,23,0,69.15200005,0,0,0,0.255637562,0,28.31335059,1.572445398,0,0,0,0,0,0,0,0,0,0,0.7065664,0,0,0,0,0,0,0,0,0,150909.039,51148.384,74.68621383,25.31378617,3.67,3.05,0.62,50.5,51,50,14,3,8.592592593,27,11,2,1.572445398,0.7065664
490,31.07692308,35,28,0.244069571,88.88129596,7.787706316,0.475614169,0,0.145448208,0,0.473629914,0.460149886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532085974,0,0,0,0,893968.35,137420.912,86.67613509,13.32386491,3.32,3.05,0.27,52.5,53,52,88,19,44.91472868,129,69,1,8.967539941,1.532085974
478,30.70967742,35,25,0,77.92080991,1.230178793,0.126894687,0,0.601499954,0,0,1.072601998,0,8.636628654,0,0,0,0,0,0,0,0,0,0,0,0,0,10.411386,0,0,0,0,870443.959,144349.398,85.77548848,14.22451152,3.49,3.1,0.39,49.5,52,47,195,41,93.08208955,134,154,1,2.429675478,19.04801465
6,27.14765101,32,20,2.058869321,90.14860391,3.75732219,0.266295657,2.424110173,1.344798751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47567.128,1024608.924,4.436503493,95.56349651,3.16,2.77,0.39,45.5,47,44,43,25,33.01694915,59,18,0,6.082487168,2.424110173
1,25.26344086,37,14,3.909073581,88.86767135,1.764502422,0.277821223,5.046573325,0.134358094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151192.022,920992.235,14.10130964,85.89869036,3.13,2.72,0.41,46.33333333,47,46,36,21,27.21666667,60,15,0,5.951397226,5.046573325
31,31.45853659,37,26,0,63.33665438,0,0,0,0,0,2.307580048,0,0,0,0,3.178668504,0,0,0,0,0,0,0,31.17709707,0,0,0,0,0,0,0,0,15630.565,970180.027,1.55170334,96.3133187,3.82,3.02,0.8,51,51,51,16,7,10.63934426,61,9,0,0,0
309,29.94871795,34,26,0,64.52101674,2.36924328,0,0,2.571221609,2.348960555,10.39931328,0,0,0,0,0,16.91753983,0,0,0,0,0,0,0,0,0.872704704,0,0,0,0,0,0,501673.434,192615.137,71.38613851,27.4083695,2.96,2.55,0.41,55.5,56,55,25,8,18.96969697,66,17,2,2.36924328,2.348960555
538,33.95454545,37,31,2.338001505,91.61946806,4.960745253,0.127531536,0,0.081325821,0,0,0.872927819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311474.224,681683.643,31.36200541,68.63799459,2.99,2.66,0.33,46,48,44,61,15,25.22535211,71,46,0,8.299206114,0
275,29.54210526,37,24,0,44.46320957,0,0,0,2.61949508,3.232921383,36.18196617,0,0.216073971,0,0,0,12.15280157,0.532127413,0,0,0,0,0,0,0,0.601404846,0,0,0,0,0,0,932589.133,129556.724,85.51451512,11.87980863,2.99,2.53,0.46,56,57,55,43,6,18.04424779,113,37,1,0.748201384,3.232921383
210,26.11445783,37,14,1.506413556,94.25304909,1.022440852,0.22222974,2.417159176,0.578707587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214778.579,832346.847,20.51125621,79.48874379,3.05,2.69,0.36,45,46,44,61,17,26.08333333,60,44,0,2.751084147,2.417159176
344,32.63636364,35,30,0.877983725,90.07679773,4.896969564,0.053604285,0,0.919302233,0.049645568,0,0.32009453,0,0,0,0,0,0,0,0,0,0,0,0,0,2.805602362,0,0,0,0,0,0,406429.692,576241.11,41.35969962,58.64030038,2.91,2.48,0.43,50.5,52,49,33,11,17.92537313,67,22,0,6.148652105,0.049645568
354,33.53846154,37,31,1.272656464,93.20513202,4.428640267,0.548039645,0,0,0.203093384,0.112496129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229942091,0,0,0,0,314101.168,695783.816,31.10266743,68.89733257,2.97,2.59,0.38,47,48,46,32,9,21.14285714,70,23,0,6.249336377,0.433035475
355,33.47368421,36,31,0.395699569,92.68847615,4.693610741,0.215691761,0,0.294272775,0.049345331,0,0.343863692,0,0,0,0,0,0.0177155,0,0,0,0,0,0,0,1.301324481,0,0,0,0,0,0,458879.032,502972.951,47.70786359,52.29213641,2.92,2.51,0.41,48,50,46,28,12,18.19117647,68,16,0,5.666581263,0.049345331
313,24.8028169,31,19,0,81.89451903,1.604986179,0.187200549,0.299912034,0,0,0,0.237170625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77621158,0,0,0,0,1286520.488,0,100,0,3.26,3.09,0.17,50.16666667,52,48,318,58,201.5526316,190,260,3,2.029357353,16.07612362
345,32.38461538,36,29,0.19261545,90.41628383,5.097687146,0.208969094,0,0,0,0,1.575569713,0,1.860719594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648155174,0,0,0,0,748450.468,308980.436,70.78008267,29.21991733,2.92,2.47,0.45,51.5,52,51,77,12,27.7,90,65,1,7.074841402,2.508874768
312,30.28571429,34,26,0.544609291,92.65256104,3.658503538,0.364471159,0,0.036946215,0.372151007,1.506028,0.86472975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330792.303,586381.991,36.06646034,63.93353966,2.89,2.66,0.23,50,52,48,121,8,40.21782178,101,113,0,5.432313739,0.372151007
22,30.44444444,35,27,0.96322874,75.10478385,9.692329459,1.231972422,0,0.264729491,0.713316133,0.712746784,1.176801889,0,0,0,9.676418917,0.238218476,0,0,0,0,0,0.225453842,0,0,0,0,0,0,0,0,0,854679.786,163240.999,83.96329052,16.03670948,3.65,2.92,0.73,49.5,50,49,15,5,9.928571429,84,10,1,13.06433251,0.938769975
311,32.47368421,36,29,0.885088402,92.89436118,4.283651648,0.191197493,0,0.103744105,0,0,1.202259052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439698118,0,0,0,0,124493.524,945775.66,11.63198248,88.36801752,2.92,2.44,0.48,51,52,50,21,8,12.60526316,38,13,0,6.562196595,0.439698118
32,31.15625,38,27,0,51.54526916,0.285539067,0,0,1.157088526,0,1.87797786,0,0,0,0,3.539389854,17.68589393,0,0,0,0,0,0,23.9088416,0,0,0,0,0,0,0,0,506332.972,449130.833,49.88991172,44.25368058,3.8,3.03,0.77,50.5,51,50,18,7,13.19047619,42,11,0,0.285539067,0
21,35.04166667,39,31,0.751034465,60.00373925,1.405813378,0.475345434,0,2.220246204,0.962017605,2.186150072,0.910639856,0,0,0,3.252781586,0,0,0,0,0,0,0,27.83223215,0,0,0,0,0,0,0,0,507027.647,517577.651,47.9445887,48.94219821,3.73,2.98,0.75,50,50,50,18,7,11.3,50,11,0,3.542833133,0.962017605
9,31.15,34,28,0.307969188,73.30014575,3.057211686,0,0,0.258368499,1.088406218,0.695620712,0.94674543,0,0,0,19.3917577,0.953774817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88221.383,983066.033,8.235080678,91.76491932,3.64,2.96,0.68,49.5,50,49,14,5,8.626865672,67,9,0,4.311926305,1.088406218
535,29.42307692,35,24,1.692500067,62.30709524,0.245916356,0.781487421,0,0.401676279,0.152407096,25.51079695,6.317138274,1.954354306,0,0,0,0,0,0,0,0,0,0.636628007,0,0,0,0,0,0,0,0,0,115365.166,894474.592,11.42410616,88.57589384,3.61,3,0.61,50,51,49,16,3,10,43,13,0,10.99139642,0.789035102
274,28.96103896,35,24,0,56.33756483,0,0,0,0,0.905163397,36.76440275,0,0.273778737,0,0,0,5.719090286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315280.498,44242.465,87.32963747,12.25473334,3,2.58,0.42,57,58,56,51,6,20.84883721,86,45,2,0.273778737,0.905163397
510,28.09022556,35,23,0,84.38146582,0,0,0,0,2.968581089,12.0564168,0,0,0,0,0,0,0,0,0,0,0,0.593536289,0,0,0,0,0,0,0,0,0,174814.612,4142.018,97.68546267,2.314537327,3.55,3.06,0.49,52.5,53,52,35,3,10.05714286,35,32,2,0,3.562117379
10,31.2,34,28,2.956443635,71.1937163,1.031271844,0,0,0,0.149151632,0.807883498,3.608899895,0.934381209,0,0,15.73411263,1.352855573,0.961868402,1.269415387,0,0,0,0,0,0,0,0,0,0,0,0,0,32767.544,1083749.195,2.934800962,97.06519904,3.64,2.98,0.66,49.5,50,49,13,4,8.914893617,47,9,0,9.492864987,0.149151632
511,28.77142857,34,23,0,80.33657581,0,0,0,0,6.307695202,10.15149166,0,0,0,0,0,0,0,0,0,0,0,0.78996148,0,0,0,0,2.414275849,0,0,0,0,803984.886,0,100,0,3.56,2.91,0.65,54,55,53,97,3,31.13541667,96,94,1,0,9.511932531
504,31.15,34,28,0.414914264,88.58050926,0.105461592,0.179213595,0,1.208471725,3.890675495,0.788521148,0.784486252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.047746666,0,0,0,0,892637.258,40643.2,95.64512472,4.354875284,3.53,2.89,0.64,56,57,55,20,4,13.02985075,67,16,1,1.484075704,7.938422161
509,28.06040268,35,23,0.198135991,59.0435091,0,0.314510413,0,0.340859043,0.527128865,35.45863382,3.057486417,0,0,0,0,0,0.144773888,0,0,0,0,0.91496247,0,0,0,0,0,0,0,0,0,196214.166,277099.329,41.45543452,58.54456548,3.58,2.96,0.62,51,52,50,41,3,11.67272727,55,38,2,3.714906708,1.442091335
480,31.44827586,35,28,0.007643334,81.81785183,4.099999656,2.040729507,0,0,0,0,0.430837856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042515726,0,11.56042209,0,0,0,0,684336.93,432962.96,61.24917188,38.75082812,3.32,2.94,0.38,49,51,47,141,34,70.72368421,152,107,1,6.579210352,11.56042209
505,30.70588235,33,28,0.6076199,85.81209355,2.476222616,0.243379759,0,0.31561583,0.348857175,0.180304667,1.830322304,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313902535,0,0.871681666,0,0,0,0,804420.694,165661.548,82.92293779,17.07706221,3.48,2.89,0.59,56,57,55,50,9,21.17894737,95,41,1,5.157544579,1.220538841
485,30.54545455,34,26,0.036834538,81.94701366,1.943910666,4.736251444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33598969,0,0,0,0,513124.133,558672.505,47.87513926,52.12486074,3.37,3.03,0.34,51,52,50,115,21,55.78321678,143,94,0,6.716996648,11.33598969
488,32.16129032,37,28,0.286677282,75.50819725,5.719713671,2.792411525,0,0,0.026221285,0,0.091310203,0,0,0,0,0,0,0,0,0,0,0,0,0,4.659474863,0,10.91599392,0,0,0,0,368742.618,646171.283,36.33240392,63.66759608,3.38,2.99,0.39,53,54,52,79,14,33.68907563,119,65,0,8.890112681,10.94221521
487,31.71428571,33,30,0.394011264,86.59525851,5.072756697,0.261856967,0,0,0.119300423,0.263811935,0.424759423,0,0,0,0,0,0,0,0,0,0,0,0,0,5.343637445,0,1.524607336,0,0,0,0,950208.509,48597.894,95.13440304,4.865596962,3.44,2.9,0.54,54.5,56,53,46,11,20.49152542,59,35,3,6.153384351,1.643907758
545,28.41025641,33,22,4.549471356,92.96190037,0.062738578,0.562183772,0.428947843,1.43475808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875612.19,196191.933,81.69516903,18.30483097,3.18,2.83,0.35,45,47,43,68,27,38.10204082,98,41,1,5.174393706,0.428947843
310,29.94871795,35,23,2.220217782,85.28495158,4.179055138,0.778438038,0,1.825461731,0,0,0.449094969,0,0,0,0,0,0,0,0,0,0,0,0,0,5.262780764,0,0,0,0,0,0,470328.965,646980.091,42.09479575,57.90520425,3.18,2.84,0.34,45.5,48,43,81,26,41.43333333,120,55,0,7.626805928,0
547,26.28571429,34,16,6.072076289,92.50038571,0.562699595,0,0,0.864838404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014926.872,0,100,0,3.29,2.8,0.49,46.75,48,46,97,25,43.86842105,114,72,3,6.634775884,0
548,27.99367089,37,16,2.008952591,95.86247016,1.285241339,0.414565887,0,0.428770018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910757.659,104169.609,89.73624886,10.26375114,3.2,2.71,0.49,46.5,48,45,84,21,42.92307692,104,63,1,3.708759817,0
551,34.2,38,31,2.019357679,94.10983829,2.928971945,0.324708153,0,0.617123937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318621.733,696305.576,31.39355205,68.60644795,3.05,2.67,0.38,47,49,45,82,15,35.93023256,86,67,0,5.273037777,0
552,33.46666667,37,30,0.47666622,93.3290643,5.089255708,0.309722495,0,0.058117259,0,0,0.649385384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087788639,0,0,0,0,903276.821,154279.533,85.41169627,14.58830373,3.03,2.65,0.38,49,50,48,82,21,40.78947368,133,61,1,6.525029807,0.087788639
341,33.34042553,37,30,0.743541169,90.32399661,3.534587089,1.622332645,0,0.568713514,0.157380756,0.822336154,0.458423468,0,0,0,0,0,0,0,0,0.097321596,0,0,0,0,1.545174069,0,0.126192931,0,0,0,0,772647.263,258524.091,74.92908526,25.07091474,2.95,2.49,0.46,52,54,50,63,10,26.42708333,96,53,1,6.456205966,0.283573686
342,34.20833333,37,32,0.967803696,90.02367099,4.70375087,0.140214722,0,0.52738986,0.148927357,0.863871834,0.365277615,0,0,0,0,0,0.719056665,0,0,0,0,0,0,0,1.540036394,0,0,0,0,0,0,45701.335,1060381.796,4.131817376,95.86818262,2.95,2.47,0.48,53,54,52,15,9,12.32432432,37,6,0,6.896103568,0.148927357
305,30.30630631,35,24,0,45.96106343,1.072303958,3.453364262,0,0,2.572025949,28.32517832,0.090633919,0,8.107523944,0,0,7.195900076,0.39606964,0,0,0,0,0,0,0,0,0,2.825936504,0,0,0,0,901696.467,333706.395,72.98805068,27.01194932,2.98,2.52,0.46,59,61,57,77,6,37.43902439,164,71,1,5.01237178,13.5054864
571,34.10526316,36,31,0.28569645,91.63396119,5.36282023,0.244703273,0,0.274522277,0.007593574,0,0.805450626,0,0,0,0,0,0,0,0,0.098733046,0,0,0,0,1.286519338,0,0,0,0,0,0,715292.59,302655.045,70.26811256,29.73188744,2.95,2.56,0.39,50.5,53,48,50,14,22.24742268,97,36,1,6.797403626,0.007593574
304,28.11111111,34,23,0,41.63368183,0.36853419,0,0,0.638154482,3.519792566,50.06448076,0,0,0,0,0,3.775356171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445689.26,14124.613,96.92818903,3.071810972,2.94,2.54,0.4,57.875,61,56,49,6,17.22222222,99,43,2,0.36853419,3.519792566
343,31.54929577,35,28,1.186047181,91.60045606,2.900017704,0.136737377,0,0.099525023,0.619822707,2.512650374,0.294129373,0,0,0,0,0,0.650614203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107770.121,843851.888,11.3248874,88.6751126,2.96,2.48,0.48,52.5,53,52,20,8,13.28571429,70,12,0,5.167545838,0.619822707
347,29.14285714,34,25,0,82.09670948,1.891353515,0.196775324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.81516168,0,0,0,0,1102995.756,28485.743,97.48243846,2.517561535,3.07,2.9,0.17,52,53,51,268,25,114.7307692,156,243,3,2.088128839,15.81516168
34,29.33333333,33,26,0,78.69003269,0,0,0,0,0,3.858404847,0,0,0,0,0,0.287502712,0,0,0,0,0,0,17.16405975,0,0,0,0,0,0,0,0,0,524996.415,0,100,3.81,3.02,0.79,51,51,51,9,5,7,9,4,2,0,0
272,30.66666667,34,28,0.154400213,45.39958946,1.589188992,3.661780387,0,0,0.005560247,29.6265697,3.958948806,0,7.746720076,0,0,7.857242118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960010.216,156341.616,85.81210739,13.97485497,2.93,2.52,0.41,59,61,57,70,14,37.3362069,116,56,1,9.364318398,7.752280323
35,30.70454545,37,26,0,45.64801018,1.107728131,0,0,0,0,1.663119698,0,0,0,0,3.962575372,15.76020108,0,0,0,0,0,0,31.85836554,0,0,0,0,0,0,0,0,237701.855,1051520.927,17.54394789,77.60910551,3.82,3.05,0.77,50.5,51,50,14,6,9.288461538,52,8,0,1.107728131,0
273,30.67272727,34,27,0,66.22555062,3.36756775,1.706525698,0,2.511716915,1.405198664,2.403134223,4.468814068,0,0,0,0,10.47359688,0.792575059,0,0,0,0,0,0,0,0,0,6.645320118,0,0,0,0,916923.429,147050.812,85.58522986,13.72565816,2.9,2.53,0.37,57.5,59,56,50,16,29.9380531,113,34,1,10.33548257,8.050518782
18,32.32692308,38,26,2.815931123,54.19628477,5.404382217,0.578891508,0,3.090756587,0.362173736,0.2071567,0,0,0,0,5.935936497,26.84688048,0,0,0,0,0,0.561606383,0,0,0,0,0,0,0,0,0,492834.663,579601.578,45.95468189,54.04531811,3.67,2.94,0.73,49.5,50,49,18,6,10.36065574,61,12,0,8.799204848,0.923780119
534,29.18918919,34,25,2.700259992,83.10472878,2.9828243,1.247317185,0,2.018704473,0.557124611,0,3.490157819,0.229260564,3.669622279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723860.487,348909.582,67.47582804,32.52417196,3.53,2.97,0.56,49.5,50,49,75,9,25,87,66,1,10.64981986,4.22674689
36,33.86666667,37,31,0,0,4.797251946,0,0,4.032454005,0,0,0,0,0,0,9.940836865,74.76041445,0,0,0,0,0,0,6.469042736,0,0,0,0,0,0,0,0,883945.97,131075.082,87.08646666,12.91353334,3.81,3.03,0.78,50.5,51,50,17,7,12,54,10,1,4.797251946,0
14,30.77272727,36,27,2.275070986,68.84659407,3.365379652,0,0,0.236080126,0.177197812,0.993401737,0,0,0,0,22.3441832,1.714347814,0.0477446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439420.696,679411.903,39.27492785,60.72507215,3.6,2.97,0.63,48.5,49,48,40,6,16.13846154,65,34,0,5.688195238,0.177197812
15,29.20689655,33,26,2.079502764,70.55223757,4.950543847,1.13058925,0,0,0,0.748338085,1.561939717,0.429478145,1.668228055,0,16.87914256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460140.897,611280.79,42.94675967,57.05324033,3.57,2.99,0.58,48.5,49,48,85,9,31.79787234,94,76,0,10.15205372,1.668228055
507,29.46153846,32,27,3.636577043,81.9337601,3.222703461,0.769439087,0,1.55125371,0,0,3.405065408,2.453051918,2.003291741,0,0,0,0.200900474,0.39144297,0,0,0,0.43251409,0,0,0,0,0,0,0,0,0,726541.699,331115.142,68.69351862,31.30648138,3.51,2.95,0.56,50.5,52,49,62,8,22.43,100,54,1,13.68773739,2.43580583
346,32.66666667,35,29,0.080729834,93.43760849,5.191873364,0,0,0.288743192,0.152186079,0.725096042,0.031684038,0,0,0,0,0,0,0,0,0.092078963,0,0,0,0,0,0,0,0,0,0,0,517467.985,513728.484,50.18131855,49.81868145,2.97,2.65,0.32,52,53,51,76,15,27.38679245,106,61,0,5.396366199,0.152186079
508,27.53278689,32,23,0.183667636,85.25930723,0.588798195,0.17336688,0,0,0.102852235,12.27074638,0.713362474,0.195841319,0.276403647,0,0,0,0.059510829,0.115953412,0,0,0,0,0,0,0,0.060189763,0,0,0,0,0,710030.965,132196.434,84.30394996,15.69605004,3.5,2.95,0.55,52,53,51,35,3,13.97435897,78,32,1,1.914547333,0.379255882
20,35.64705882,38,32,0.668849629,66.03467477,0,0,0,1.904915072,1.195307387,0,0,0,0,0,6.854562851,22.65740916,0,0,0,0,0,0.684281127,0,0,0,0,0,0,0,0,0,827979.039,242516.134,77.3454248,22.6545752,3.76,2.99,0.77,50,50,50,18,10,13.34883721,43,8,1,0.668849629,1.879588514
308,31.61538462,34,28,0.102433958,62.66424532,3.089501619,0,0,3.808072044,0.557687669,3.941317146,1.060861906,0,0.740157155,0,0,20.07417868,0,0,0,0,0,0,0,0,0.879701991,0,3.081842511,0,0,0,0,156664.186,295773.314,32.2744223,60.93232336,2.89,2.53,0.36,56.5,57,56,38,16,23.875,48,22,2,4.252797484,4.379687334
110,28.03703704,34,23,0,76.43852705,1.203090776,0,0,0.868105352,5.641918925,15.57780312,0,0,0,0,0,0,0.270554782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383752.342,0,100,0,3.59,2.91,0.68,56,57,55,17,3,9.080645161,62,14,2,1.473645558,5.641918925
109,27.07954545,32,23,0,86.66487628,0,0,0,0,2.489644325,10.84547939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170832.318,2351.023,98.64246585,1.357534152,3.56,3.02,0.54,54,55,53,33,3,12.57142857,21,30,2,0,2.489644325
499,32.1875,35,29,0.627046946,84.2705672,5.13390805,3.437295775,0,0,0.204107929,0,0.599067788,0,0,0,0,0,0,0,0,0,0,0,0,0,5.389723133,0,0.338283179,0,0,0,0,547774.419,524656.591,51.07782355,48.92217645,3.42,2.95,0.47,53,54,52,82,13,27.68656716,134,69,0,9.797318558,0.542391107
502,31.93333333,34,30,0.963032609,87.67110332,5.045819764,0.104592159,0,0,0,0,0.222055204,0,0,0,0,0,0,0,0,0,0,0,0,0,5.410025891,0,0.583371054,0,0,0,0,1069361.469,2067.311,99.80705101,0.192948989,3.5,2.9,0.6,55,56,54,48,10,19.55789474,95,38,3,6.335499735,0.583371054
486,32.0952381,35,28,1.223560527,83.22514331,4.027605293,5.458278903,0,0,0.065448545,0,0.285216081,0,0,0,0,0,0,0,0,0,0,0,0,0,5.322802002,0,0.391945342,0,0,0,0,704661.157,367778.424,65.70637353,34.29362647,3.33,2.94,0.39,51.5,53,50,90,14,41.72262774,137,76,1,10.9946608,0.457393887
546,29.38461538,33,25,0.389872579,86.79814098,2.082952513,0.392300677,0,1.181720823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.155012431,0,0,0,0,1056183.62,0,100,0,3.36,2.94,0.42,48,49,47,263,45,148.5704225,142,218,3,2.865125768,9.155012431
501,31.90909091,33,29,0.506194601,92.75849367,5.82912289,0.149309462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756879376,0,0,0,0,997702.041,0,100,0,3.57,2.89,0.68,56.5,57,56,21,9,13.44117647,34,12,3,6.484626953,0.756879376
