"fid","avg_tmp","max_tmp","min_tmp","도로(도시)_비율","공공용지(도시)_비율","하천(수계)_비율","암벽/석산(임지)_비율","미경지정리답(농지)_비율","보통/특수작물(농지)_비율","저수지/늪(수계)_비율","공업나지(도시)_비율","경지정리답(농지)_비율","철로(도시)_비율","골프장(임지)_비율","공원묘지(임지)_비율","과수원(농지)_비율","순수양호","순수불량","순수양호_비율","순수불량_비율","80m_wind_speed","10m_wind_speed","difference_wind","avg_dust_10","max_dust_10","min_dust_10","max_ele","min_ele","avg_ele","num_ele","diff_ele","label","b_sum","g_sum"
353,31.3243243243243,35,27,88.5939839635245,0,1.09712412612266,0,0,0,0,0,0,1.51557871481615,0,0,0,192184.24,822997.437,18.9310193785146,81.0689806214853,3.09,2.6,0.49,54.5,55,54,31,13,20.3898305084746,59,18,0,6.39862539349448,2.39468780204226
349,31.7586206896552,36,28,90.2262642105039,0,0,0,0,0,0.236716854283562,0,0,0,0,0,0,722410.965,292770.753,71.1607540001031,28.8392459998969,3.09,2.63,0.46,54,54,54,36,18,24.5753424657534,73,18,1,5.60950845250886,3.92751048270365
244,28.5424836601307,34,24,82.0668744029537,0,12.4383470273238,0,0,0,0,0,0,0,0,0,0,619082.926,37008.348,94.3592683721625,5.6407316278375,3.07,2.58,0.49,54.5,55,54,38,5,17.5714285714286,63,33,1,3.46703663633485,2.02774193338767
338,27.7106918238994,35,20,92.1339426415384,0.336791751416277,1.14096202455971,0,0,0,0,0,0,1.57613684510562,0,0,0,484449.098,532231.251,47.6500896743505,52.3499103256495,3.1,2.55,0.55,57,59,55,14,12,13.1666666666667,6,2,0,4.46053927763638,0.351627459743579
559,33.6052631578947,37,29,85.2301387744068,0.850508841340016,0,0,0,0,0,0,0,5.25939836511247,0,0,0,823938.298,192728.682,81.043086301475,18.956913698525,3.24,2.79,0.45,49,50,48,71,14,33.3675213675214,117,57,1,8.46693912434931,0.193014894791439
350,33.7,38,30,90.7574026129444,0.50997521086438,0,0,0,0,0,0,0,0,0,0,0,671845.667,316540.977,67.9739726430379,32.0260273569621,3.09,2.62,0.47,54,54,54,53,16,29.4367816091954,87,37,1,5.47280418359072,3.25981799260056
307,32.5882352941176,36,29,93.8875227897036,0,0,0,0,0,0,0,0,0,0,0,0,1068056.233,4883.642,99.5448354456954,0.455164554304592,2.96,2.49,0.47,61.5,64,59,39,16,24.8,80,23,3,4.84709174149718,1.26538546879922
245,29.1428571428571,35,24,84.2264251701756,0.542690730078795,12.7656562134144,0,0,0,0,0,0,0,0,0,0,795065.99,0,100,0,3.03,2.52,0.51,57.5,60,55,22,6,14.4705882352941,68,16,1,0.714904626473827,1.75032325985739
335,32.0588235294118,34,30,91.0134705642292,2.54756240809158,0,0,0,0.120527753338469,0,0,0,1.55696891117893,0,0,0,1052009.839,0,100,0,3.13,2.53,0.6,58,60,56,20,11,14.5833333333333,12,9,3,4.75082659213406,0.0106437710277309
268,33.125,35,30,73.4084314771516,0,0,0,0,0,0,0,0,0,0,0,0,646608.256,411215.995,61.126246197205,38.873753802795,2.88,2.51,0.37,62.5,64,61,32,17,24.0327868852459,61,15,1,26.5915685228485,0
269,30.5593220338983,33,26,65.5108130020793,0,0,0,0,1.49378654940807,0,0,0,0,0,0,0,835152.361,239969.574,77.6797806659949,22.3202193340051,2.85,2.55,0.3,60.5,62,59,71,23,40.9772727272727,132,48,1,22.002026729772,10.9933737187407
529,30.1923076923077,33,27,75.3412056831531,0.156625385880164,0,0,0,0,0,0,0,0,0,0,0,930009.666,127909.584,87.9093244593101,12.0906755406899,3.46,2.97,0.49,46.5,48,45,87,10,36.8050314465409,159,77,1,13.3523796301371,11.1497893008297
527,29.4615384615385,33,26,78.2608654381373,0.531624606473542,0,0,0.551662033211961,1.32599558540874,0,0,0,0,0,0,0,863052.057,188768.605,82.0531567956591,17.9468432043409,3.53,2.97,0.56,48.5,49,48,57,11,25.4728682170543,129,46,1,11.420365739656,7.90948659711239
532,30.5555555555556,34,26,78.7817807932966,1.17306433995355,0,0,0,0,0,0,0,0,0,0,0,922076.395,93199.01,90.8203222947177,9.17967770528234,3.45,2.93,0.52,47.5,50,45,83,8,25.6111111111111,126,75,3,8.70971821307536,11.3354366536745
528,31.75,33,30,83.2558013394379,0,0,0,0,0,0,0,0,0,0,0,0,434855.425,581918.476,42.7681537234894,57.2318462765106,3.48,2.96,0.52,47.5,48,47,65,10,25.0963855421687,83,55,0,16.7441986605621,0
525,29.7727272727273,34,25,93.09380377083,0.754157995253553,0,0,0,0,0,0,0,0,0,0,0,574051.92,496627.919,53.6156467218208,46.3843532781792,3.46,2.88,0.58,50.5,53,48,50,7,17.2962962962963,54,43,0,5.96492523078687,0.187113003129529
116,30.8507462686567,37,24,90.2103174233143,3.87554019562418,0.702890291767115,0,0,0,0,0,0,0,0,0,0,343912.237,723065.467,32.2323733392652,67.7676266607348,3.48,2.88,0.6,55,57,53,12,4,8.39285714285714,56,8,0,5.08633393728467,0.124918152009759
89,28.2083333333333,33,22,85.8120477793844,2.70205661279626,7.02420274779613,0,0,0,0,0,0,0,0,0,0,1003481.251,37606.674,96.3877523601093,3.61224763989074,3.5,2.93,0.57,57,58,56,14,3,10.1,40,11,3,3.8635651549407,0.598127705082526
82,28.4855072463768,35,23,79.8053296033429,2.83275564430406,15.411120381419,0,0,0,0,0,0,0.171021842711621,0,0,0,521556.305,0,100,0,3.53,2.93,0.6,56.5,58,55,25,1,10.7878787878788,66,24,2,1.48372764587001,0.296044882352447
85,27.8055555555556,34,23,84.1365434190954,0.293683652566545,12.2817806383972,0,0,0,0,0,0,0,0,0,0,60294.113,181974.629,24.8872852941136,75.1127147058864,3.49,2.86,0.63,52.5,53,52,50,3,15.1470588235294,68,47,2,2.96143832369816,0.32655396624272
83,28.7788461538462,35,23,83.3704719146356,2.666178129065,13.5777859586356,0,0,0,0,0,0,0,0,0,0,278322.328,0,100,0,3.54,3.03,0.51,55,56,54,25,3,12.58,50,22,2,0,0.385563997663721
84,28,35,23,84.4961267084096,0.174788323124992,13.8535363488418,0,0,0,0,0,0,0,0,0,0,3736.734,0,100,0,3.54,3,0.54,53.5,54,53,10,3,5.68,25,7,2,0.291264065669464,1.18428455395418
560,32.8076923076923,36,30,85.9134361860308,0.160699286146369,0,0,0,0,0,0,0,5.30156341777176,0,0,0,808092.252,178956.318,81.8695529846115,18.1304470153885,3.34,2.78,0.56,51,52,50,36,9,15.4827586206897,87,27,1,8.62430111005113,0
568,32.8421052631579,35,30,92.5386734732322,0.170200369917484,0,0,0,0,0,0,0,0,0,0,0,795934.209,276774.16,74.1985643070899,25.8014356929101,3.22,2.83,0.39,49.5,51,48,103,13,50.0970149253731,134,90,1,4.99044636936118,2.30067978748912
554,32.65,36,30,79.6413482535672,0,0,0,0,0,0,0,0,0,0,0,0,57690.559,1015009.167,5.37807157042194,94.6219284295781,3.26,2.84,0.42,50.5,52,49,107,25,55.3609022556391,133,82,0,20.3586517464328,0
556,34.5405405405405,38,31,75.885746503909,0.912629619972287,0,0,0,0,0,0,0,4.68277274726022,0,0,0,177836.786,938037.644,15.9369890750163,84.0630109249837,3.29,2.79,0.5,51,52,50,49,12,25.6608695652174,115,37,0,18.465945095831,0.0529060330274658
561,30.3333333333333,36,25,86.901290164307,0.266183140414247,0.055803529046172,0,0,0,0,0,0,5.36252210765572,0,0,0,834935.258,64745.654,92.8034869767249,7.19651302327508,3.41,2.81,0.6,51.5,52,51,66,3,23.5405405405405,111,63,1,7.35260550626205,0.061595552314809
216,28.9776119402985,35,24,85.6810449815426,0.0620795604126934,3.81839184087155,0,0,0,0,0,0,1.20294178986041,0,0,0,772141.898,167611.887,82.1642764652446,17.8357235347554,3.19,2.75,0.44,49.5,51,48,97,4,38.0740740740741,108,93,1,7.12230793769701,2.1132338896157
333,28.2272727272727,34,24,89.1897989709043,1.09482879317548,6.48794319942689,0,0,0,0,0,0,0,0,0,0,225819.672,35930.647,86.2729309605922,13.7270690394077,3.18,2.65,0.53,55.5,59,52,24,2,11.3720930232558,43,22,2,2.75357966740389,0.473849369089443
337,29.2919708029197,35,24,86.0615796721811,0.643554640743952,8.89125967077275,0,0,0,0,0,0,0,0,0,0,732355.169,0,100,0,3.15,2.62,0.53,55.5,58,53,18,3,11.0816326530612,49,15,1,3.79193511484128,0.611670901460925
217,28.5116279069767,34,24,87.3576515047529,0.100302425037036,8.8602024229191,0,0,0,0,0,0,1.226480952488,0,0,0,67459.879,40107.675,62.7139657744751,37.2860342255249,3.18,2.72,0.46,51,52,50,24,4,14.7837837837838,37,20,2,1.28502300560465,1.17033968919836
218,28.1034482758621,34,24,85.1720261170363,0.734166791332323,11.0384971475895,0,0,0,0,0,0,0,0,0,0,159711.925,126135.881,55.8730630942817,44.1269369057183,3.18,2.72,0.46,54,56,52,24,4,14.3518518518519,54,20,2,1.15669504658263,1.89861489745922
238,31.6060606060606,36,27,89.9685321757643,0.106958920005602,0,0,0,0,0.236040670723869,0,0,1.53909313328746,0,0,0,727526.102,330421.027,68.7677183535322,31.2322816464678,3.14,2.62,0.52,54,55,53,20,4,14.5789473684211,38,16,1,8.13783568306399,0.0115394171548219
240,28.6432748538012,34,23,85.7941885770691,1.0506135054643,7.00874738320514,0,0,0,0,0,0,1.46768256991201,0,0,0,557600.635,84016.958,86.9054466528632,13.0945533471368,3.12,2.6,0.52,54.5,55,54,32,6,19.1111111111111,63,26,2,4.48285906125007,0.195908903099396
239,34.1153846153846,38,31,89.7955678562326,0.966852194553918,0,0,0,0,0.235586883016032,0,0,1.53613422987916,0,0,0,434573.48,636218.176,40.5843169924738,59.4156830075262,3.14,2.62,0.52,54,54,54,31,16,21.6760563380282,71,15,0,7.46585883631827,0
243,32.5,35,29,90.2145085681553,0.581273364263452,4.4754151490588,0,0,0,0,0,0,0,0,0,0,1011049.518,0,100,0,3.05,2.54,0.51,57.5,59,56,20,10,15.9705882352941,34,10,3,3.85502443965113,0.873778478871335
306,31.8666666666667,34,29,94.3936432304852,0,0,0,0,0,0,0,0,0,0,0,0,775970.432,239345.144,76.4265269185627,23.5734730814373,2.96,2.51,0.45,60,62,58,31,14,19.6136363636364,44,17,1,5.50408328055101,0.102273488963799
241,27.5876288659794,33,23,89.5698141116643,0.577119445768586,8.01673341094899,0,0,0,0,0,0,0,0,0,0,32766.209,0,100,0,3.11,2.62,0.49,55,56,54,19,6,12.3414634146341,41,13,2,1.53284915037164,0.30348388124644
300,32,34,30,75.5811301999897,0,0,0,0,0,0,0,0,0,0,0,0,520805.746,494509.831,51.2949626498245,48.7050373501755,2.86,2.51,0.35,61.5,63,60,32,17,23.4827586206897,58,15,0,24.4188698000103,0
522,32.875,35,31,83.8556783604761,0,0,0,0,0,0,0,0,0,0,0,0,611278.785,507131.948,54.6560192032778,45.3439807967222,3.45,2.92,0.53,45.5,47,44,35,8,17.8817204301075,93,27,0,16.1443216395239,0
301,29.4509803921569,34,26,81.1322364947006,1.02318628477214,0,0,0,3.10751277703245,0,0,0,0,0,0,0,561016.563,209797.708,72.7823269634301,27.2176730365699,2.82,2.55,0.27,60,61,59,111,24,54.8080808080808,99,87,2,13.6963268688547,1.04073757464009
86,28.4901960784314,34,23,90.2844381026728,1.65710799373534,0.966491293610493,0,0,0,0,0,0,0.193478443723584,0,0,0,191932.325,822671.089,18.9169800092945,81.0830199907055,3.46,2.86,0.6,58,59,57,11,8,9.75,12,3,0,6.07582785092931,0.822656315328445
88,31.3934426229508,37,25,91.4663443580999,2.62186014795202,0.917686916920586,0,0,0,0,0,0,0,0,0,0,724063.243,275742.48,72.420393916869,27.579606083131,3.47,2.84,0.63,55,57,53,13,3,8.05970149253731,67,10,1,3.4544415419292,1.53966703509826
80,28.8383233532934,35,22,82.8515429663864,3.35960929134372,11.8838675344064,0,0,0,0,0,0,0,0,0,0,873383.815,0,100,0,3.45,2.9,0.55,54,55,53,18,3,10.9821428571429,56,15,1,1.80926905220934,0.095711155654137
521,28.5072463768116,34,23,80.0457733297649,0.15302590295522,0,0,0,0.288754721686162,0.251680620504633,0,0,0,0,0,0,656815.236,576535.174,53.2545520457564,46.7454479542436,3.43,2.95,0.48,48,49,47,57,9,18.3863636363636,88,48,0,15.8064529286022,3.45431249648682
75,30.9583333333333,34,28,91.0044681608322,2.6157377600073,0.21968821202839,0,0,0,0,0,0,0.195021459308711,0,0,0,577636.31,422402.862,57.7613683716781,42.2386316283219,3.45,2.87,0.58,57,58,56,20,5,11.0862068965517,58,15,1,5.24254237522446,0.722542032598911
523,32.25,35,29,83.7224946116515,0,0,0,0,0,0,0,0,0,0,0,0,414972.334,657840.536,38.6807751476732,61.3192248523267,3.47,2.87,0.6,46,48,44,20,7,11.1111111111111,36,13,0,16.2775053883485,0
79,28.7272727272727,33,23,91.5860144335429,5.71633307413942,0.221092086623183,0,0,0,0,0,0,0,0,0,0,825117.359,0,100,0,3.44,2.89,0.55,55,56,54,20,5,13.3728813559322,59,15,1,1.48830834477565,0.988252060918823
524,31.5416666666667,36,29,94.4990030783843,1.3497370596124,0,0,0,0,0,0,0,0,0,0,0,73722.531,981641.523,6.98550710729437,93.0144928927056,3.47,2.84,0.63,51,54,48,11,6,8.48148148148148,27,5,0,3.74849714933027,0.402762712673048
564,33.5283018867924,39,30,79.716122841202,0.593007450122395,0,0,0,0,0,0,0,4.91913837256381,0,0,0,604743.714,423642.633,58.8051091658454,41.1948908341546,3.43,2.8,0.63,52.5,53,52,31,4,15.6323529411765,68,27,1,14.7717313361118,0
563,28.8778625954198,35,23,80.4865826858333,0.474200316113226,11.0622679251137,0,0,0,0,0,0,5.34921209385088,0,0,0,361930.669,0,100,0,3.46,2.84,0.62,52.5,53,52,17,3,10.1458333333333,48,14,2,2.52492383880286,0.102813140285973
562,34.4375,39,29,84.8632450063647,2.1318924114921,0,0,0,0,0,0,0,0,0,0,0,258091.603,859762.69,23.0881255827498,76.9118744172502,3.38,2.79,0.59,53,54,52,49,12,19.7127659574468,94,37,0,13.0048625821431,0
177,27.7049180327869,33,23,88.4728096076085,0.338176796473426,9.14037050005905,0,0,0,0,0,0,0,0,0,0,389955.975,220384.973,63.8914980680602,36.1085019319398,3.15,2.75,0.4,50.5,53,48,59,3,22.7894736842105,76,56,2,1.47882751983284,0.569815576026163
567,29.453488372093,37,24,92.0889188424656,0,3.43238642983636,0,0,0,0,0,0,0.721405918488497,0.0343391721199138,0,0,664133.892,238624.075,73.5672147216841,26.4327852783159,3.32,2.77,0.55,52.5,55,50,57,3,26.8095238095238,105,54,1,3.57484713773515,0.148102499354455
570,36.1379310344828,43,30,83.8339941355454,1.83690969316766,0,0,0,0,0,0,0,0,0,0,0,53973.527,1018353.614,5.03330792780894,94.9666920721911,3.35,2.8,0.55,53,55,51,61,8,28.906976744186,129,53,0,14.0321645592898,0.296931611997165
212,28.8857142857143,34,24,83.9532860748148,1.79767997654603,9.48045348579064,0,0,0,0,0,0,1.17868445975719,0.0573652647159522,0,0,109488.425,34711.281,75.9283274821656,24.0716725178344,3.28,2.82,0.46,51.5,53,50,19,4,11.9464285714286,56,15,2,3.1599739418703,0.372556796505044
213,30.765625,36,25,90.4397362157502,0.953527507016095,4.03046380831592,0,0,0,0,0,0,1.26975269946012,0,0,0,532530.523,180050.616,74.7326155372743,25.2673844627257,3.22,2.74,0.48,51.5,52,51,32,4,19.3414634146341,82,28,2,3.08369729687616,0.222822472581496
516,29.025,33,26,73.9832334008427,0.29871249822984,0,0,0,4.67487118719852,0,0,0,0,0,0,0,856056.504,70028.079,92.4382631688838,7.56173683111621,3.59,3.09,0.5,49.6666666666667,50,49,115,20,52.90625,128,95,1,2.76551833988201,18.2776645738469
176,29.5625,34,25,89.5949537968309,0,6.5174154207786,0,0,0,0,0,0,0,0,0,0,716156.88,290988.361,71.1076070109733,28.8923929890267,3.12,2.69,0.43,50,53,47,56,3,28.1138211382114,123,53,1,3.24298856400251,0.644642218388006
234,28.6209677419355,36,23,84.1151010528267,1.68648809704368,12.8498263179869,0,0,0,0,0,0,0,0,0,0,288770.178,13.11,99.9954602636147,0.00453973638529941,3.17,2.66,0.51,53,54,52,19,3,9.51351351351351,37,16,2,1.08524184761218,0.263342684530514
81,28.5833333333333,35,23,81.8097958832804,0.958350113867428,16.8296590734896,0,0,0,0,0,0,0,0,0,0,115214.43,0,100,0,3.46,2.95,0.51,53,54,52,14,3,8.45833333333333,24,11,2,0.402194929362574,0
236,27.4873949579832,32,23,79.879457136648,1.5188033031879,16.2864393241343,0,0,0,0,0,0,1.36649916361382,0,0,0,61419.327,0,100,0,3.14,2.71,0.43,55,56,54,21,3,11.6976744186047,43,18,2,0.679134785825858,0.269666286590135
235,28.5689655172414,34,23,85.8177034471844,1.39259690788753,10.4865063726436,0,0,0,0,0,0,0,0,0,0,261457.749,0,100,0,3.16,2.65,0.51,54.5,55,54,23,3,13.8787878787879,33,20,2,2.24705383927145,0.0561394330129797
264,30.054054054054,34,26,73.4647581173911,0.078484270284746,0,0,0,0.777200371522095,0,0,0,0,0,0,0,771766.721,323485.692,70.4647359676714,29.5352640323286,2.86,2.49,0.37,59,60,58,85,18,33.8055555555556,108,67,1,25.6768999514865,0.00265728931555808
237,28.2608695652174,34,23,86.9240228187188,1.15303965171099,7.6135954806636,0,0,0,0,0,0,1.48701066253531,0,0,0,499340.157,0,100,0,3.12,2.61,0.51,55.5,56,55,19,6,13.2586206896552,58,13,2,2.27583390279081,0.546497483580472
242,32.1086956521739,36,28,92.1750941289372,0.496751505811255,0.84709556453044,0,0,0,0,0,0,0,0,0,0,890826.179,92047.417,90.6348672530623,9.36513274693768,3.05,2.55,0.5,57,58,56,38,11,19.1777777777778,90,27,1,4.08401086734529,2.3970479333758
214,32.1818181818182,34,30,88.145109917848,0.376899338705439,6.41194927057519,0,0,0,0,0,0,0,0,0,0,579452.92,478619.717,54.7649471063677,45.2350528936323,3.15,2.74,0.41,50,52,48,44,18,26.1195652173913,92,26,0,4.53525130765619,0.530790165215215
517,29.9615384615385,33,27,69.6489277331042,0,0,0,0,4.1497445361899,0,0,0,0,0,0,0,910179.065,163884.684,84.7416241212327,15.2583758787673,3.53,3.02,0.51,48,49,47,49,11,26.7899159663866,119,38,1,10.2746785137418,15.9266492169641
263,31.6451612903226,36,28,93.7764934153922,0.0743775575943439,0.436776405171728,0,0,0,0,0,0,0,0,0,0,544622.571,425179.722,56.1581030413175,43.8418969586825,2.96,2.5,0.46,58.5,60,57,37,6,17.9137931034483,58,31,1,4.02795964441551,1.68439297742625
519,32.4090909090909,36,29,84.0248266492846,1.39807355714087,0,0,0,0,0,0,0,0,0,0,0,676156.161,396284.068,63.0483772163679,36.9516227836321,3.47,2.86,0.61,48,51,45,15,8,10.8181818181818,22,7,1,14.5770997935745,0
518,29.4333333333333,33,26,81.2415978148131,0.163638983557231,0,0,0,0,0,0,0,0,0,0,0,939439.761,177611.805,84.0999457495054,15.9000542504946,3.4,2.91,0.49,46.5,48,45,69,8,28.5955882352941,136,61,1,14.3096440714387,4.2851191301909
78,29.183908045977,35,23,82.707729264072,1.33271993542889,11.4933843453969,0,0,0,0,0,0,0.908650233264192,0.0991526177860034,0,0,315278.623,100607.742,75.8088385513673,24.1911614486327,3.33,2.9,0.43,53.5,54,53,39,3,14.95,80,36,2,2.12462413226212,1.33373947178991
520,32.4583333333333,37,28,94.6930726406411,0.235218066510326,0,0,0,0,0,0,0,0,0,0,0,260354.731,753813.465,25.6717507043575,74.3282492956425,3.47,2.81,0.66,51.5,55,48,11,4,8.06060606060606,33,7,0,4.92365419705908,0.148055095789502
2,33,37,29,89.6022659783351,1.07193816972915,2.01687682252064,0,0,0,0,0,0,0,0,0,0,735582.266,219892.248,76.9860687252198,23.0139312747802,3.45,2.81,0.64,55.5,57,54,13,5,9.14583333333333,48,8,1,4.79684168547681,2.5120773439383
87,28.0916030534351,37,16,93.2144572255876,0.524203637465766,0,0,0,0,0,0,0,0,0,0,0,35744.981,978053.573,3.52584651644709,96.4741534835529,3.43,2.83,0.6,57.5,58,57,16,7,11.1111111111111,27,9,0,6.26133913694665,0
74,24.8450704225352,34,16,92.1096551270505,0.355937297671266,0,0,0,0,0,0,0,0.341578119595792,0,0,0,162414.338,897268.699,15.3266903714719,84.6733096285281,3.39,2.85,0.54,57,58,56,32,9,15.968253968254,63,23,0,7.13271092375036,0.0601185319321176
76,30.2608695652174,36,26,90.3682043371254,2.03267920876071,0.378308956722805,0,0,0,0,0,0,1.12971463435846,0,0,0,530082.601,278245.38,65.5776632084693,34.4223367915307,3.37,2.87,0.5,55.5,56,55,22,4,12.6086956521739,92,18,2,4.16975037028387,1.92134249274874
77,28.5652173913044,32,24,91.1369411694822,0.776512354433987,0.418027088179039,0,0,0,0,0,0,0,0,0,0,624525.612,68970.661,90.0546457587091,9.94535424129093,3.34,2.87,0.47,54.5,55,54,26,4,13.5588235294118,68,22,1,5.77646994227087,1.89204944563395
565,28.6340206185567,34,23,83.0892716644044,1.86735514401061,12.0495119520869,0,0,0,0,0,0,0.227568003468345,0,0,0,207839.301,0,100,0,3.4,2.87,0.53,53.5,54,53,29,3,9.41666666666667,48,26,2,2.50191140927895,0.26438182675076
123,27.9113924050633,33,23,80.3747847316716,0.894930811235654,16.6617011084954,0,0,0,0,0,0,0.558294740455203,0,0,0,251610.919,61313.941,80.4061777002952,19.5938222997048,3.35,2.99,0.36,53,53,53,42,3,16.4666666666667,75,39,2,0.849557884440305,0.660730723701856
190,28.9380530973451,35,23,71.1224073085716,3.42098396146437,13.7634382336546,0,0,0,0,0,0,0.582618103416774,0.0891928471044856,0,0,425643.976,62211.856,87.247901548095,12.7520984519049,3.41,2.79,0.62,57.5,61,54,21,3,10.9459459459459,37,18,2,10.9699884386261,0.0513711071620102
566,29.1408450704225,35,23,74.7852730473826,2.97469061459315,8.9733251011301,0,0,0,0,0,0,0.204824701616909,0,0,0,467361.511,0,100,0,3.4,2.82,0.58,55,57,53,20,3,10.7241379310345,29,17,2,13.0618865352772,0
191,28.9144385026738,34,24,90.7614247998885,1.0602830519647,6.8023601201254,0,0,0,0,0,0,0.192329999765274,0,0,0,54727.69,0,100,0,3.37,2.83,0.54,57,61,53,18,3,9.01818181818182,55,15,2,1.18360202825613,0
192,30.1538461538462,34,25,88.564897958062,1.60096856687435,6.04894010787659,0,0,0,0,0,0,0,0,0,0,658379.295,0,100,0,3.3,2.76,0.54,54,56,52,26,3,15.1071428571429,56,23,1,3.29541212119256,0.48978124599455
174,31.2352941176471,34,29,94.1346489413051,0.572612346993342,0,0,0,0,0,0,0,0,0,0,0,808212.552,265101.506,75.3006583651772,24.6993416348228,3.14,2.74,0.4,47,48,46,61,21,39.3149606299213,127,40,1,5.29273871170152,0
221,29.9642857142857,36,24,81.9158467036455,4.04087365214604,12.75408577466,0,0,0,0,0,0,0,0,0,0,496850.859,242306.376,67.2185612848665,32.7814387151335,3.14,2.66,0.48,53.5,55,52,22,4,14.0588235294118,68,18,2,0.71755657570895,0.571637293839493
222,29.3939393939394,34,24,84.6731878433777,3.06259237363403,10.3466521270648,0,0,0,0,0,0,0,0,0,0,726475.043,0,100,0,3.14,2.64,0.5,55.5,57,54,18,4,12.3,30,14,1,1.44045221867472,0.477115437248746
193,32.5714285714286,35,29,92.8181885467017,0.0443064472394171,0,0,0,0,0,0,0,0,0,0,0,859877.472,155665.524,84.6716953774353,15.3283046225647,3.22,2.79,0.43,52,53,51,59,17,32,135,42,1,6.75028246760273,0.387222538456126
215,32.0769230769231,34,31,94.1754710453046,0.382894491297123,0,0,0,0,0,0,0,0,0,0,0,811207.267,305096.408,72.669049217275,27.330950782725,3.17,2.8,0.37,49,51,47,72,27,49.5652173913044,138,45,1,5.44163446339832,0
233,29.4814814814815,34,25,91.0941122590668,0.873139724533663,0,0,0,0,0.379475596850184,0,0,1.5583484499552,0,0,0,1017055.59,0,100,0,3.09,2.58,0.51,56.5,57,56,16,8,12.6296296296296,27,8,3,5.3865310617411,0.708392907853057
223,33.7882352941176,40,26,81.4207550128107,1.31319739019881,13.3524891541193,0,0,0,0,0,0,0,0,0,0,794742.731,0,100,0,3.13,2.62,0.51,56,57,55,21,4,14.4375,32,17,1,3.40107436952285,0.512484073348412
175,28.6,35,21,90.7962900972822,2.28645356355543,2.77561133426314,0,0,0,0,0,0,0,0,0,0,828516.197,245575.853,77.1364239219534,22.8635760780466,3.11,2.7,0.41,50,52,48,61,8,31.9310344827586,87,53,1,3.95551230700684,0.186132697892402
260,31.5925925925926,35,28,93.2853210173096,0.0526263675844066,0.261445274417209,0,0,0,0,0,0,0,0,0,0,787486.548,229568.788,77.4280926637801,22.5719073362199,3.02,2.55,0.47,56.5,57,56,34,11,20.9213483146067,89,23,1,4.04280292167926,2.35780441900959
261,32.5625,36,29,92.4559420339445,0,0.248094568929751,0,0,0,0,0,0,0,0,0,0,767520.073,320769.055,70.5253827547196,29.4746172452804,2.94,2.5,0.44,57,58,56,36,15,21.4134615384615,104,21,1,2.54571213510731,4.75025126201843
262,30.8421052631579,34,28,70.8537891244334,0,0.827221931408638,0,2.97394233298888,1.53147365684352,0,0,0,0,0,0,0,454413.374,289842.593,61.0560605690112,38.9439394309888,2.87,2.46,0.41,57.5,58,57,44,16,25.8915662650602,83,28,2,20.2857296865612,3.52784326776431
50,29.3478260869565,32,26,76.8732254315025,1.03971496595518,0,0,0,0,0,0,0,0,0,0,0,801047.155,214602.894,78.8703900313601,21.1296099686399,3.41,2.91,0.5,49,50,48,65,15,33.1724137931034,116,50,1,8.5287384779022,13.5583211246402
58,28.5357142857143,31,25,77.8228667589183,0,0,0,0,5.36095807281884,0,0,0,0,0,0,0,715724.006,35353.192,95.2930015590754,4.70699844092458,3.58,3.14,0.44,49.5,50,49,121,33,63.7767857142857,112,88,1,0.513961546457868,16.302213621805
515,29.7121212121212,34,26,69.1625649775927,0.0488596642270699,0,0,0,5.60302392643516,0,0,0,0,0,0,0,833526.826,226270.673,78.649631348111,21.350368651889,3.53,3.04,0.49,49,50,48,93,18,39.2834645669291,127,75,1,4.22206773314334,20.9634836986017
46,32.7029702970297,37,28,92.9145179450257,0.143750413342339,0.633830004870054,0,0,0,0,0,0,0.60796974002991,0,0,0,897183.999,123525.043,87.8981141620963,12.1018858379036,3.46,2.81,0.65,53,56,50,65,4,16.433734939759,83,61,1,4.0202363344665,1.6796955622655
37,32.64,36,29,90.8414206789184,0.0997143940634036,1.14636824059519,0,0,0,0,0.243711784232714,0,0.413220192422763,0,0,0,1014296.307,0,100,0,3.43,2.8,0.63,56.5,58,55,18,7,10.9038461538462,52,11,3,5.96467174628343,1.29089296348407
47,27.3333333333333,37,16,89.490076206299,0.30838839178627,0.903858177577446,0,0,0,0,0.240086361269558,0,1.00310270258071,0,0,0,563114.354,368959.516,60.4152065758479,39.5847934241521,3.4,2.81,0.59,57.5,58,57,26,8,13.2,70,18,1,7.80420306855218,0.250285091934834
51,30.8846153846154,36,27,75.7985250378743,1.53082687294397,0,0,0,0.126798167853769,0,0,0,1.74230032898332,0,0,0,877900.628,139248.489,86.3099238181809,13.6900761818191,3.45,2.85,0.6,50.5,53,48,59,9,21.4655172413793,116,50,1,13.2271623557986,7.57438723654601
113,25.5139664804469,34,16,90.6658781810842,0.324909721710589,0,0,0,0,0,0,0,0.931366164077315,0,0,0,821588.322,290766.154,73.8602972097898,26.1397027902102,3.36,2.83,0.53,56,57,55,40,10,21.8807339449541,109,30,1,8.07784593312795,0
114,31.125,34,28,90.989733401535,0.847138929631653,0,0,0,0,0,0,0,0.800059500536934,0,0,0,664632.767,408794.488,61.9168894682109,38.0831105317891,3.32,2.84,0.48,55.5,56,55,41,12,26.9365079365079,126,29,1,7.27538312593545,0.0876850423609398
