FilmAni_tags,number,overlap_num,overlap_word
일본애니,11,1,['일본애니메이션']
반전,11,6,"['반전시네마', '반전영화', '반전영화추천', '반전광고', '반전주의', '총몇명의반전시네마']"
moviereviews,11,0,[]
류승룡,11,0,[]
안개마을,10,0,[]
챠크라,10,0,[]
소리,10,5,"['소리마을', '목소리의형태', '마음의소리', '목소리', '엄태구목소리']"
샹크스,10,0,[]
아마테라스,10,0,[]
20thcenturyfox(productioncompany),10,0,[]
구름,10,1,['구름마을']
comicbook(comicbookgenre),10,0,[]
동술,10,0,[]
2nddeadpoolmovie,10,0,[]
구름마을,10,0,[]
비,10,120,"['무비', '빨강도깨비', '소피루비', '티비플', '소피루비시즌2', '소피루비꿈의왕국', '리드무비', '아누비스', '출발비디오여행', '비하인드', '초신비', '신비아파트', '무비몬스터', '스낵무비', '일본영화비밀', '디비전', '리드무비c', '리드무비독', '빡센티비', '리드무비s', '리드무비에세이', '비트쿠쿨칸', '신비', '무비트립', '리드무비d', '무비콕콕', '좀비영화', '접속무비월드', '무비스타', '출비', '지무비', '무비메이커', '비트코인', '좀비', '비마을', '오비토', '비밀', '튜나의비열한리뷰', '비전', '어쌔신더비기닝', '비슷', '로쿠로쿠비', '비뷰엉이', '토비', '무비트립인피니티워', '인피니티워예고편무비트립', '무비트립영화추천', '무비트립마블', '무비트립아이언맨', '콜롬비아픽처스', '비틀즈', '쉬즈더맨후비', '금빛도깨비', '액션무비', '비브라늄', '신비한스쿨버스', '신비아파트고스트볼x의탄생10화', '비기닝', '비밀조직', '토니스타크비장의무기', '민비', '신비한동물사전', '무비콕', '슬래셔무비', '강철비', '도깨비', '비루스', '비교', '원피스매드무비', '어벤져스무비', '정육점의비밀', '크리스토퍼커비', '오만과편견그리고좀비예고편', '비달', '애비코니쉬', '그래비티', '오만과편견그리고좀비원작', '오만과편견그리고좀비결말', '오만과편견그리고좀비ost', '비니존스', '오만과편견그리고좀비', '신비아파트고스트볼x의탄생9화예고', '파워무비', '토비라마', '나비효과', '홉데이비스', '강원랜드비리채용', '비익시티', '시차뮤비', '시차뮤직비디오', '우원재뮤비', '어비스', '각시투구꽃의비밀', '조선명탐정각시투구꽃의비밀', '흡혈괴마의비밀', '조선명탐정흡혈괴마의비밀', '도s콤비', '비글즈', '신비아파트고스트볼x의탄생9화', '신비아파트슬렌더맨', '좀비고등학교', '출발비디오여행배드지니어스', '접속무비월드배드지니어스', '신비아파트고스트볼x', '신비아파트고스트볼x의탄생', '청하뮤비', '롤러코스터뮤비', '무비43', '지나간일에새로운눈물을낭비하지말자', '유비소프트', '비트레스', '비행기', '신비아파트고스트볼x의탄생9화예고편', '신비아파트고스트볼x의탄생7화', '좀비게임', '아이워너비더', '무비트랩', '좀비고', '나루토매드무비', '파괴신비루스']"
키사메,10,0,[]
comedy,10,4,"['actioncomedy', 'newcomedyromancemoviepuranodunga', 'nepalicomedyvideos', 'comedynepal']"
x-men(award-winningwork),10,0,[]
켄터키,10,0,[]
인술,10,0,[]
b급,10,0,[]
김성태노회찬,10,1,['김동철김성태노회찬']
2018년,10,2,"['2018년기대작', '2018년개봉영화']"
긴토키,10,0,[]
글래스톤베리,10,0,[]
스테이츠맨,10,0,[]
찰리,10,6,"['찰리채플린', '찰리바틀렛', '찰리바틀렛결말', '영화찰리바틀렛', '찰리바틀렛ost', '찰리바틀렛예고편']"
골든서클,10,0,[]
청불영화,10,0,[]
할리베리,10,0,[]
아서,10,0,[]
캄보디아,10,0,[]
록시,10,1,['프록시마미드나이트']
샴페인,10,0,[]
진저,10,0,[]
marvelcomics,10,0,[]
deadpool,10,7,"['2nddeadpoolmovie', 'deadpoolsequel', 'deadpoolgreenband', 'deadpoolmovie', 'redbanddeadpool', 'deadpoolredband', 'deadpool2']"
쵸지,10,0,[]
차크라,10,0,[]
해리하트,10,0,[]
원작,10,8,"['눈먼자들의도시원작', '영화13층원작', '일본원작', '만화원작', '웹툰원작', '오만과편견그리고좀비원작', '블랙팬서원작', '게임원작영화']"
에너지,10,0,[]
이노,10,4,"['다이노메카드', '다이노', '데이노니쿠스', '데이노수쿠스']"
엘튼존,10,0,[]
스사노오,10,0,[]
갤러해드,10,0,[]
아카츠키,10,0,[]
제프브리지스,10,0,[]
모래마을,10,0,[]
시크릿에이전트,10,0,[]
백안,10,0,[]
컨트리로드,10,0,[]
데이다라,10,0,[]
모래,10,4,"['모래마을', '페르시아의왕자시간의모래', '페르시아의왕자시간의모래예고편', '페르시아의왕자시간의모래결말']"
위스키,10,0,[]
からかい上手の高木さん,10,0,[]
치도리,10,0,[]
비마을,10,0,[]
퀵,10,1,['퀵실버']
안개,10,1,['안개마을']
킹스맨,10,1,['킹스맨시리즈']
sakura,10,0,[]
킹스맨시리즈,10,0,[]
redband,10,2,"['redbanddeadpool', 'deadpoolredband']"
나뭇잎,10,1,['나뭇잎마을']
deadpoolsequel,10,0,[]
deadpoolgreenband,10,0,[]
deadpoolmovie,10,1,['2nddeadpoolmovie']
ryanreynolds(celebrity),10,0,[]
카쿠츠치,10,0,[]
redbanddeadpool,10,0,[]
ginacarano(martialartist),10,0,[]
t.j.miller(tvwriter),10,0,[]
deadpoolredband,10,0,[]
deadpool2,10,0,[]
edskrein(musicalartist),10,0,[]
actioncomedy,10,0,[]
카이도우,10,1,['원피스카이도우']
하이라이트,10,1,['강식당하이라이트']
매튜본,10,0,[]
jb,10,0,[]
소리마을,10,0,[]
마을,10,6,"['나뭇잎마을', '안개마을', '구름마을', '모래마을', '비마을', '소리마을']"
에그시,10,0,[]
우르키오라,10,0,[]
발없는새,10,0,[]
콜린퍼스,10,0,[]
영화정보,10,0,[]
상궁,10,1,['상궁채널']
틸디공주,10,0,[]
테런에저튼,10,0,[]
티저,10,2,"['어벤져스티저', '블랙팬서티저']"
레어,10,4,"['블레어윗치', '블레어위치', '레어사진', '레어베이']"
인도,10,0,[]
데낄라,10,0,[]
kbs,10,2,"['kbs2(tvchannel)', 'kbs2']"
써리의영상툰,10,0,[]
스릴러추천,10,1,['스릴러추천영화']
포피아담스,10,0,[]
써리,10,4,"['써리의영상툰', '써리툰', '갓써리', '써리의']"
톰홀랜드,10,1,['스파이더맨톰홀랜드']
가족,10,2,"['가족영화', '심슨가족']"
샘해밍턴,10,0,[]
슬래셔,10,1,['슬래셔무비']
고스트볼x,10,8,"['고스트볼x의탄생', '신비아파트고스트볼x의탄생10화', '신비아파트고스트볼x의탄생9화예고', '신비아파트고스트볼x의탄생9화', '신비아파트고스트볼x', '신비아파트고스트볼x의탄생', '신비아파트고스트볼x의탄생9화예고편', '신비아파트고스트볼x의탄생7화']"
프리버드,10,0,[]
상궁채널,10,0,[]
bts,10,31,"['btsreaction', 'btsdna', 'btsama', 'btsdnareaction', ""btsperforming@ama's[soproudofthem]"", 'bts(방탄소년단)dnaperformance2017americanmusicawardsama(reaction)', 'btsdnaamaperfromance', ""bts-dna(liveattheama's2017)4khdperformance"", 'bts(방탄소년단)-bonvoyage-s1-episode1', 'runbtsep44', 'runbts', 'runbtsep44behindthescenes', 'btsrunep29engsub', 'btsrunep29', 'btsrun29', '[engsub]btsrunep.29', 'btsrun29eng', 'btsrun', 'btsrunreaction', 'btsrunep29reaction', 'btsrunep29[engsub]', 'btsreactions', 'btsxamas', 'btsgogo', '[2017mbcmusicfestival]bts-gogo-고민보다go20171231', 'mbcmusicfestivalbts', '2017mbcmusicfestivalbts', 'btsband', 'btstour', 'bts-dnaperformance@theamasreaction', 'btsdnaliveperformance2017americanmusicawardsamasreaction']"
킬링타임,10,1,['킬링타임영화']
오비토,10,0,[]
funny,10,0,[]
가연성닝겐,10,0,[]
벤틀리,10,0,[]
가상화폐,10,0,[]
방탄소년단,10,2,"['bts(방탄소년단)dnaperformance2017americanmusicawardsama(reaction)', 'bts(방탄소년단)-bonvoyage-s1-episode1']"
블랙,10,30,"['블랙팬서', '블랙위도우', '블랙오더', '블랙팬서킬몽거', '블랙팬서채드윅보스만', '블랙팬서예고편', '블랙팬서리뷰', '마블블랙팬서', '블랙팬서후기', '블랙팬서와칸다소울', '블랙팬서근황', '블랙팬서인터뷰', '블랙팬서튜나', '삐맨블랙팬서', '블랙팬서티저', '블랙팬서이스터에그', '블랙팬서떡밥', '블랙팬서원작', '블랙팬서티져', '블랙팬서마블', '블랙팬서ost', '블랙팬서삐맨', '블랙팬서히어로코스프레', '블랙팬서부산', '블랙팬서망작', '블랙팬서소감', '블랙팬서출연진', '블랙클로버', '블랙팬서와칸다', '블랙팬서슈퍼히어로']"
마크밀러,10,0,[]
멀린,10,0,[]
윌리엄,10,1,['윌리엄허트']
미국,10,3,"['미국여자', '미국인', '미국드라마']"
마약,10,0,[]
비밀,9,7,"['일본영화비밀', '비밀조직', '정육점의비밀', '각시투구꽃의비밀', '조선명탐정각시투구꽃의비밀', '흡혈괴마의비밀', '조선명탐정흡혈괴마의비밀']"
닥터,9,5,"['닥터스트레인지', '인피니티워닥터스트레인지', '닥터후', '닥터봉', '닥터스트레이지']"
복수,9,0,[]
인피니티워앤트맨,9,1,['어벤져스인피니티워앤트맨']
24,9,1,['육아24시']
영화삐맨,9,0,[]
삐맨영화,9,0,[]
parasyte,9,10,"['parasytethemaximreation', 'parasytepart1', 'parasyteost', 'parasytegotou', 'parasytereaction', 'parasytegoto', 'parasyteop', 'parasytethemaxim', 'parasytepart2', 'parasytenexttoyou']"
튜나의비열한리뷰,9,0,[]
유튜브추천,9,1,['유튜브추천영화']
윤계상,9,3,"['범죄도시윤계상', '#윤계상', '#장췐#장이수#범죄도시#윤계상#마블리#마동석']"
인피니티워죽음,9,0,[]
호흡귀,9,0,[]
코미디,9,7,"['코미디영화추천', '코미디영화', '로맨틱코미디영화', '로맨틱코미디영화추천', '로맨틱코미디', '로멘틱코미디', '로맨스코미디영화추천']"
슈퍼맨이돌아왔다,9,0,[]
오른쪽이,9,2,"['오른쪽이눈알', '기생수오른쪽이친구']"
신이치,9,1,['쿠도신이치']
장첸,9,1,['범죄도시장첸']
케로베로스,9,0,[]
컴버배치,9,2,"['베네딕트컴버배치', '썸타는베네딕트컴버배치']"
ednamode,9,0,[]
플래쉬,9,2,"['더플래쉬', '파이널플래쉬']"
비전,9,1,['디비전']
chrisevans,9,0,[]
가족영화,9,0,[]
플레이애니,9,1,['플레이애니메']
주식,9,0,[]
영화후기,9,1,['마블영화후기']
스토리플레이어,9,0,[]
카구라,9,0,[]
dash,9,1,['dashparr']
히지카타,9,1,['히지카타토시로']
눈물,9,4,"['지나간일에새로운눈물', '지나간일에새로운눈물을낭비하지말자', '새로운눈물', '김혜수눈물']"
결말,9,22,"['눈먼자들의도시결말', '13층결말', '데블영화결말', '데블결말', '성실한나라의앨리스결말', '인피니티워결말', '들개결말', '뱀파이어와의인터뷰결말', '헬터스켈터결말', '아이언스카이결말', '나루토결말', '나는내일어제의너와만난다결말', '월플라워결말', '오만과편견그리고좀비결말', '찰리바틀렛결말', '블리치결말', '배드지니어스결말', '다크시티결말', '모범시민결말', '영화블라인드결말', '페르시아의왕자시간의모래결말', '블라인드결말']"
마블시네마틱유니버스,9,0,[]
rdj,9,0,[]
슬랜더맨,9,0,[]
frozone,9,0,[]
robertdowneyjr,9,0,[]
adventure,9,0,[]
incredibles,9,3,"['incredibles2', 'theincredibles', 'mrs.incredibles']"
로봇,9,1,['변신로봇']
elastigirl,9,0,[]
헐리우드영화,9,0,[]
마법사의신부,9,0,[]
토르로키,9,0,[]
가오갤,9,0,[]
유튜브영화,9,0,[]
코튼,9,0,[]
한국,9,11,"['한국영화', '한국어잘하는외국인', '외국인한국어', '한국에서외국인', '한국어자막', '한국애니', '장제원자유한국당', '자유한국당', '한국판', '한국어판', '한국영화추천']"
볼만한영화,9,1,['집에서볼만한영화추천']
아쿠아맨,9,0,[]
독일영화,8,0,[]
아이젠,8,2,"['아이젠소스케', '블리치아이젠']"
cj엔터테인먼트,8,0,[]
액션영화,8,2,"['액션영화추천', '액션영화의수작']"
레퀴엠,8,1,['스프리건레퀴엠']
시즌3,8,3,"['헬로카봇시즌3', '카봇시즌3', '베이블레이드버스트시즌3']"
크레딧영상,8,0,[]
김용화,8,1,['김용화감독']
영화2017,8,0,[]
킬애,8,1,['킬애블리치']
드원패밀리,8,0,[]
왕따,8,2,"['왕따영화', '왕따여고생']"
해석,8,9,"['영화해석', '마블해석', '뱀파이어와의인터뷰해석', '셰이프오브워터해석', '나는내일어제의너와만난다해석', '월플라워해석', '곤지암해석', '모범시민해석', '영화현기증해석']"
중2병,8,0,[]
장애인,8,1,['청각장애인']
뱃츄,8,3,"['뱃츄드래곤볼', '뱃츄대신관흑막설', '뱃츄대신관']"
반응,8,0,[]
요약,8,3,"['영화줄거리요약', '조선명탐정요약', '마블요약']"
사카모토입니다만?,8,0,[]
해외,8,2,"['해외영화', '해외파견']"
전쟁,8,11,"['영화개들의전쟁', '개들의전쟁', '태평양전쟁', '범죄와의전쟁', '범죄와의전쟁최형배', '범죄와의전쟁최민식', '범죄와의전쟁살아있네', '범죄와의전쟁최익현', '범죄와의전쟁최행배', '범죄와의전쟁하정우', '범죄와의전쟁명장면']"
엔딩크레딧,8,0,[]
토르라그나로크로키,8,0,[]
사카모토,8,1,['사카모토입니다만?']
네티즌,8,0,[]
사신,8,2,"['사신대행', '사신아마테리우스']"
쿠키,8,3,"['쿠키영상', '인피니티워쿠키영상', '인피니티워쿠키']"
튜나,8,4,"['튜나의비열한리뷰', '블랙팬서튜나', '튜나리뷰', '튜나영화']"
카타쿠리,8,0,[]
손석희긴급토론,8,0,[]
김성태들개,8,0,[]
이정재,8,0,[]
김성태막말,8,0,[]
인피니티워예고편분석,8,0,[]
김성태논란,8,0,[]
김성태대표,8,0,[]
bestfilm,8,0,[]
yt:cc=on,8,0,[]
김성태손석희,8,0,[]
가은,8,0,[]
드래곤,8,27,"['드래곤볼', '드래곤볼슈퍼', '드래곤퀘스트', '드래곤볼명장면', '드래곤볼제노버스', '드래곤볼슈퍼130화', '드래곤볼슈퍼129화', '드래곤볼파이터즈', '드래곤볼슈퍼131화', '지드래곤', '대도서관드래곤볼', '드래곤볼슈퍼122화', '메탈드래곤크래시', '드래곤볼슈퍼마지막회', '드래곤볼슈퍼130화5편', '드래곤볼슈퍼130화4편', '뱃츄드래곤볼', '드래곤볼슈퍼128화', '드래곤볼슈퍼예고편', '원피스드래곤', '드래곤볼슈퍼129', '드래곤볼슈퍼123화', '드래곤볼슈퍼121화', '드래곤볼슈퍼최종화', '아빠킹드래곤볼', '드래곤볼z', '드래곤볼돗칸배틀']"
손석희토론,8,0,[]
에이스,8,1,['#원피스#이글이글열매#에이스#사보']
바후발리,8,0,[]
여전사,8,0,[]
쇼트트랙,8,0,[]
미드,8,6,"['미드펀', '미드뻔', '미드추천', '프록시마미드나이트', '넷플릭스미드', '미드플래시']"
스타워즈,8,0,[]
드래곤볼명장면,8,0,[]
소고,8,4,"['헥소고지의기적', '핵소고지', '헥소고지', '소고콘도']"
요로즈야,8,0,[]
마블어벤져스인피니티워,8,1,['마블어벤져스인피니티워예고편']
mcu,8,0,[]
어벤저스인피니티워,8,1,['어벤저스인피니티워ost']
사보,8,2,"['원피스사보', '#원피스#이글이글열매#에이스#사보']"
소드아트온라인,8,1,['소드아트온라인얼터너티브건게임온라인']
