Politic_tags,number,overlap_num,overlap_word
법무부장관,5,0,[]
뉴스9,5,1,['kbs뉴스9']
체포,5,0,[]
국방부,5,1,['국방부장관']
언론개혁,5,0,[]
임장혁,5,0,[]
보안법,5,1,['국가보안법']
옵션열기,5,0,[]
김진,5,5,"['김진태', '김진애', '김진태의원', '김진의정치전망대', '김진의정치']"
귀순북한병사cctv,5,0,[]
귀순병사분변,5,0,[]
북한병사대대장,5,0,[]
귀순북한병사,5,1,['귀순북한병사cctv']
귀순병사의식,5,0,[]
북한jsa,5,0,[]
북한군상태,5,0,[]
귀순cctv,5,0,[]
kdhbreakingnews,5,0,[]
sbtmxkvk,5,0,[]
판문점귀순병사,5,0,[]
정의당김종대,5,0,[]
hknhotnews,5,0,[]
북한군귀순영상,5,0,[]
u1goekbidfw,5,0,[]
jsa영상,5,0,[]
권영철,5,0,[]
리얼미터,5,1,['리얼미터여론조사']
태블릿,5,29,"['태블릿pc', '최순실태블릿pc', 'jtbc태블릿pc', '태블릿pc조작', '자유한국당태블릿pc', '손석희태블릿pc', '태블릿피씨', '태블릿의모든것', '태블릿진실공방', '태블릿진실게임', '국과수태블릿', '태블릿pc조작보도', '태블릿pc검증', '#손석희jtbc태블릿pc조작', '국과수태블릿pc감정결과', '태블릿pc포렌식', '국과수태블릿pc', '최순실태블릿pc감정결과', '#손석희태블릿pc특검', '#손석희태블릿pc', '자유한국당태블릿pc조작진상조사tf', '국과수태블릿pc감정', '태블릿pc국과수감정결과', '태블릿pc의혹', '태블릿pc국과수', '태블릿pc감정보고서', '태블릿pc진상조사', '자유한국당태블릿pc조작진상조사태스크포스', 'jtbc태블릿']"
jsa대대장,5,0,[]
jsa중령,5,0,[]
이국종아주대,5,0,[]
윤재만,5,0,[]
sm,5,2,"['이시형sm', 'sm엔터테인먼트']"
조작,5,7,"['태블릿pc조작', '조작당', '태블릿pc조작보도', '#손석희jtbc태블릿pc조작', '#손석희시청장의견조작', '자유한국당태블릿pc조작진상조사tf', '자유한국당태블릿pc조작진상조사태스크포스']"
이명박생일잔치,5,0,[]
사이버사령부,5,1,['군사이버사령부']
?????????,5,10,"['?????????????', '???????????', '??????????', '????????????', '???????????????', '????????????????', '????????????34', '??????????????', '?????????????????', '?.?????????????']"
????????,5,12,"['?????????????', '???????????', '??????????', '????????????', '???????????????', '?????????', '????????????????', '????????????34', '??????????????', '??????10????????', '?????????????????', '?.?????????????']"
정제원,5,0,[]
이명박생일파티,5,0,[]
이명박당선,5,0,[]
손석희토론,5,0,[]
정병국,5,0,[]
이명박생일,5,2,"['이명박생일잔치', '이명박생일파티']"
문재인이국종,5,0,[]
문재인지지율,5,0,[]
김갑수,5,0,[]
정치시사,5,0,[]
강경화아베,5,0,[]
강경화의자,5,0,[]
오마이뉴스,5,0,[]
김경진,5,0,[]
이국종청와대,5,0,[]
김삼환,5,0,[]
박성제기자,5,0,[]
문재인세월호,5,0,[]
포항맛집,5,0,[]
지진꿈,5,0,[]
지진관련주,5,1,['지진규모지진관련주']
지진5.5,5,1,['포항지진5.5']
경주월성원자력발전소,5,0,[]
지진규모지진관련주,5,0,[]
경북포항시,5,0,[]
지진강도단위지진대피훈련,5,0,[]
지진피해영상,5,0,[]
포항지진피해,5,0,[]
지진갤러리,5,0,[]
포항지진원전,5,0,[]
포항날씨,5,0,[]
재난문자설정,5,0,[]
경북포항지진,5,0,[]
포항지진5.5,5,0,[]
한동대학교,5,0,[]
일본지진,5,0,[]
이국종의사,5,0,[]
악마기자,5,0,[]
지진피해사례,5,0,[]
심재철,5,1,['심재철의원']
군인,5,2,"['탈북군인', '북한군인귀순']"
영국여왕,5,0,[]
스텔스,5,1,['스텔스기']
댓글공작,5,0,[]
박물관,5,3,"['자연사박물관', '김정민자연사박물관', '대한민국역사박물관']"
반역,5,1,['반역죄']
제천화재유가족,5,0,[]
손수호,5,0,[]
노영희,5,0,[]
mb특활비,5,0,[]
northkorea,5,3,"['northkoreandefector', 'northkoreasouthkorea', 'northkoreacctv']"
시진핑문재인,5,0,[]
회담,5,11,"['정상회담', '한중정상회담', '한중회담', '남북정상회담', '고위급회담', '남북회담', '한국정상회담결과', '베트남한중정상회담', '한중정상회담베트남', '남북고위급회담', '스리랑카정상회담']"
권양숙,5,0,[]
문재인인도네시아,5,0,[]
허일후,5,0,[]
해임,5,1,['김장겸해임']
서울의소리,5,0,[]
근위병,5,0,[]
영국,5,1,['영국여왕']
근위대,5,0,[]
핵잠수함,5,0,[]
주진우전국구,5,0,[]
외교,5,17,"['자원외교', '외교참사', '강경화외교부장관', '외교안보', '외교부', '문재인외교', '외교성과', '문재인조공외교', '망신외교', '굴욕외교', '조공외교', '균형외교', '패션외교', '외교부장', '박근혜원전세일즈외교', '박근혜uae원전외교', '외교결례']"
김성완,5,0,[]
쟈니윤,5,0,[]
문희옥,5,0,[]
김상훈,5,0,[]
애국자,5,0,[]
애국방송국,5,0,[]
tnjtv,5,0,[]
소방관,5,2,"['소방관충원', '소방관확충']"
방송국,5,1,['애국방송국']
정미홍방송,5,0,[]
손정은,5,1,['손정은아나운서스페셜mc']
곶감,5,0,[]
헌법재판소,5,0,[]
핵폐기물,5,7,"['이명박정부핵폐기물', '핵폐기물한국반입', 'uae원전핵폐기물', '핵폐기물폐연료봉한국처리', 'uae핵폐기물', '핵폐기물이면계약', '핵폐기물처리']"
트럼프방한,5,0,[]
기상청,5,0,[]
이명박결혼기념일,5,0,[]
광주,5,2,"['광주폭동', '광주사태']"
조은나래아나운서,5,0,[]
파파이스,5,3,"['김어준파파이스', '김어준의파파이스', '파파이스김어준']"
다스베이더,5,0,[]
4회,5,1,['허경영강연1104회']
장관,5,11,"['국무장관', '강경화장관', '국방부장관', '강경화외교부장관', '법무부장관', '교육부장관', '강경화외무부장관', '매티스국방장관', '틸러슨미국무장관', '행정안정부장관', '국방장관']"
낸시랭왕진진,5,0,[]
반응,5,3,"['한국반응', '해외반응', '외신반응']"
경호원,5,7,"['중국경호원', '중국경호원기자폭행', '경호원싸움', '한국기자중국경호원', '중국경호원폭행', '경호원기자', '경호원폭행']"
기자단,5,0,[]
영남,5,0,[]
최욱,5,0,[]
중국폭행,5,0,[]
한동대,5,1,['한동대학교']
????34,5,1,['????????????34']
예루살렘,5,1,['예루살렘대사관법']
amarintvhd,5,0,[]
김성태원내대표,5,0,[]
백은종,5,0,[]
남재준구속,5,0,[]
대구,5,3,"['대구집회', '박근혜대통령보수대구태극기집회대한애국당조원진자한당홍준표문재인국민의당민심국회대한민국여론친박', '대구시장']"
광명동굴,5,7,"['광명동굴예술의전당', '전국구광명동굴', '광명동굴방송', '광명동굴공개방송', '양기대광명동굴성과', '양기대광명동굴', '광명동굴내부']"
대북송금,5,0,[]
이상돈,5,0,[]
mbcpd수첩171212,5,0,[]
mbcpd수첩1136회,5,0,[]
손정은아나운서스페셜mc,5,0,[]
mbc7년몰락의역사,5,0,[]
격려,5,0,[]
akrifles,5,0,[]
2018한국어디로가나,5,0,[]
문정인,5,0,[]
jtbc신년토론,5,1,['2018jtbc신년토론회']
난징대학살,5,1,['시진핑난징대학살']
고영태,5,0,[]
추미애방미,5,0,[]
홀대론,5,0,[]
중국홀대,5,0,[]
추미애연설,5,0,[]
외교안보,5,0,[]
복직,5,2,"['해직자복직', 'mbc복직']"
문재인위안부,5,0,[]
당협위원장,5,0,[]
지진대피요령,5,0,[]
신혜식,5,0,[]
한수원,5,0,[]
음양오행,4,0,[]
렉스틸러슨,4,0,[]
허경영강연,4,2,"['허경영강연1104회', '허경영강연1104']"
복수혈전,4,0,[]
악연,4,0,[]
오사까,4,0,[]
백두혈통,4,0,[]
주기자,4,0,[]
쿠데타,4,0,[]
리설주,4,0,[]
해상사고,4,0,[]
우리민족끼리,4,0,[]
한민족,4,0,[]
핵항모,4,0,[]
우주,4,0,[]
암살,4,0,[]
쥐를잡자특공대,4,0,[]
최현,4,0,[]
공산주의,4,0,[]
독살,4,0,[]
이설주,4,0,[]
최룡해,4,0,[]
허경영강의,4,0,[]
급변사태,4,0,[]
기쁨조,4,0,[]
오진우,4,0,[]
심재철의원,4,0,[]
원수,4,0,[]
반란,4,0,[]
사실상mb,4,0,[]
자유한국당태블릿pc,4,2,"['자유한국당태블릿pc조작진상조사tf', '자유한국당태블릿pc조작진상조사태스크포스']"
선거,4,8,"['지방선거', '보궐선거', '낙태죄.지방선거', '내년선거', '교육감선거', '지자체선거', '지방선거여론조사', '선거연대']"
주진우이재오,4,0,[]
예언,4,2,"['한반도예언', '예언서']"
총리,4,4,"['이낙연총리', '총리실', '사회부총리', '국무총리']"
노건호,4,0,[]
남북,4,5,"['남북대화', '남북정상회담', '남북회담', '남북고위급회담', '남북관계']"
vts,4,0,[]
박연차,4,0,[]
최문순,4,0,[]
황제,4,0,[]
역학,4,0,[]
정책,4,12,"['동아시아정책', '봉쇄정책', '친중정책', '정책홈쇼핑', '정책토론회', '통일부정책혁신위원회의발표', '문재인복지정책', '오바마아시아정책', '아시아회귀정책', '햇볕정책', '미국대동아시아정책', '한국정책방송ktv']"
방탄소년단,4,0,[]
인천항,4,0,[]
해상봉쇄,4,0,[]
김세윤판사,4,0,[]
초심,4,0,[]
청탁금지법,4,0,[]
특별번호라디오를듣고,4,0,[]
연기,4,2,"['수능연기', '이낙연기자']"
3대세습,4,0,[]
환국,4,2,"['최경환국정원', '최경환국정원특활비']"
풍수지리,4,0,[]
전략,4,6,"['국제전략연구소', '김정민국제전략연구소', '국제전략', '꼼수전략', '전략무기', '전략폭격기']"
명진15호,4,0,[]
손석희태블릿pc,4,2,"['#손석희태블릿pc특검', '#손석희태블릿pc']"
북산귀순병사cctv,4,0,[]
최경환압수수색,4,0,[]
미공개,4,0,[]
수술장면,4,0,[]
러일전쟁,4,0,[]
반일,4,0,[]
메이지유신,4,0,[]
본회의,4,0,[]
불참,4,4,"['의총불참', '평창올림픽미국불참', '미국불참', '전원불참']"
에너지,4,1,['에너지제로']
????????????????,4,1,['?????????????????']
난동,4,1,['조원진난동']
동아시아정책,4,1,['미국대동아시아정책']
참가,4,1,['참가율']
박찬종,4,0,[]
전현희,4,2,"['강남을전현희', '전현희국회의원']"
신연희,4,1,['강남구청장신연희']
강남구청장신연희,4,0,[]
그러니까탄핵당했쥐,4,0,[]
좌익,4,1,['좌익효수']
한미,4,14,"['한미동맹', '한미관계', '주한미군', '북한미사일', '한미연합훈련', '한미연합사', '한미fta', '한미연합군사훈련', '한미훈련', '주한미대사', '평창한미훈련', '주한미군철수발언', '버윌벨전주한미군사령과', '한미일']"
northkoreacctv,4,0,[]
이국종가족,4,0,[]
김종대정의당,4,0,[]
태블릿피씨,4,0,[]
이국종선행,4,0,[]
최윤수,4,0,[]
문재인신년사,4,0,[]
북한병사기생충,4,0,[]
이국종비난,4,0,[]
훼손,4,0,[]
이국종김종대,4,0,[]
신혜원,4,0,[]
영장,4,3,"['구속영장', '영장심사', '영장실질심사']"
정회,4,1,['다정회']
메시아,4,0,[]
불법사찰,4,0,[]
압수수색,4,1,['최경환압수수색']
그탄당,4,0,[]
탄핵당했쥐,4,1,['그러니까탄핵당했쥐']
현장점검,4,0,[]
포항여자고등학교,4,0,[]
문재인포항방문,4,0,[]
국회의장,4,0,[]
입주주택,4,0,[]
김종대페이스북,4,0,[]
현장,4,8,"['현장점검', '이명박출국현장', '화재현장문재인', '수원오피스텔공사현장화제', '현장생중계', '제천화제현장cctv', '문재인제천화재현장', '현장실습']"
배식,4,1,['단배식']
북한김정은,4,1,['북한김정은선넘어']
흥해실내체육관,4,0,[]
자유한국당김성태,4,0,[]
시민,4,14,"['유시민', '김어준유시민', '최민희유시민', '유시민이명박', '썰전유시민', '유시민썰전', '시민제보', '민주시민', '유시민레전드', '유시민돌직구', '유시민독설', '김성태유시민', '김성태유시민작가', '유시민작가']"
제천화재피해자,4,0,[]
대성아파트,4,0,[]
대피소,4,0,[]
수학능력시험,4,0,[]
문재인혁신,4,0,[]
sidhakurajanatasangatoday,4,1,['sidhakurajanatasangatodayepisode']
공수처,4,1,['공수처신설']
sidhakurajanatasanganewepisode,4,0,[]
sidhakurajanatasangalatestepisodetoday,4,0,[]
탄핵당했지,4,1,['그러니까탄핵당했지']
신년토론,4,3,"['jtbc신년토론', '2018jtbc신년토론회', '신년토론회']"
공동경비구역,4,0,[]
통일부,4,1,['통일부정책혁신위원회의발표']
그러니까,4,2,"['그러니까탄핵당했쥐', '그러니까탄핵당했지']"
대외안보정보원,4,0,[]
그러니까탄핵당했지,4,0,[]
봉쇄정책,4,0,[]
당대표,4,1,['여당대표']
미국북폭,4,1,['미국북폭명분잡았다']
isis,4,0,[]
국가정보원,4,0,[]
힐링궁,4,0,[]
제야,4,1,['제야의종']
세계통일,4,0,[]
추자현,4,1,['#송혜교#추자현#우효광#김연경']
변상욱,4,0,[]
새가날아든다,4,0,[]
충격,4,0,[]
이용마암투병,4,0,[]
이용마기자,4,0,[]
박성호기자,4,0,[]
mbc해직언론인,4,0,[]
강지웅,4,0,[]
mbc이용마,4,0,[]
최승호이용마,4,0,[]
최민희유시민,4,0,[]
김영호,4,0,[]
유민아빠,4,0,[]
김하영,4,0,[]
유가족,4,4,"['제천화재유가족', '제천스포츠센터화재유가족', '제천스포츠센터화제유가족', '재천유가족']"
좌익효수,4,0,[]
남북정상회담,4,0,[]
김천,4,0,[]
김재천,4,1,['김재천영사']
국정교과서,4,0,[]
서울시,4,4,"['서울시장', '정봉주서울시장', '서울시장후보', '박원순서울시장']"
타종,4,2,"['타종행사', '타종식']"
타종행사,4,0,[]
종,4,92,"['임종석', '이국종', '김종대', '홍종학', '종편', '이국종교수', '종북', '우종창', '우종창의거짓과진실', '종합편성', '이종혁', '장종수', '김휘종', '원종우', '임종석비서실장', '류종현', '종현', '김종대의원', '김종', '김종대이국종', '정의당김종대', '이국종아주대', '문재인이국종', '이국종청와대', '이국종의사', '백은종', '박찬종', '이국종가족', '김종대정의당', '이국종선행', '이국종비난', '이국종김종대', '김종대페이스북', '타종', '타종행사', '종교개혁', '임종국uae', '문재인임종석', '임종석추미애', '샤이니종현', '배종찬', '김종필', '임종석문재인', '박종운', '제야의종', '타종식', '홍문종', '도종환', '이종훈', '오종식', '굴종', '특종', '실종어린이', '실종', '북한식당여종업원', '민주종편', '국민종편', '임종석uae', '종현유서', '종현발인', '임종석의혹', '임종석아랍', '종현자살', '세종대왕', '샤이니종현사망', '샤이니종현누나', '샤이니종현우울증', '샤이니종현유서', '노종면', '종현사망', '안종범수첩', '자유한국당국정감사임종석', '임종석특사', '임종석중동특사', '김종대임종석', '종교', '종북좌파', '김종배', '원종우.개헌', '이국종의방안에는', '박종국', '중소벤처기업부홍종학', '김종현', '안종범', '암종석uae', '임종석어머니', '임종석비서질장', '임종석김정숙', '임종석휴가', '임종석바레인', '종현발인식', '세종상황실']"
