Game_tags,number,overlap_num,overlap_word
모바일게임크리에이터,4,0,[]
쯔꾸르,4,0,[]
mb,4,5,"['ggambring', 'zombiehighschool', '#mbc연예대상', 'nuclealrbombgame', 'nuclearbomb']"
자몽라이더,4,0,[]
젤다,4,2,"['젤다의전설', '젤다의전설야생의숨결']"
랩돼,4,0,[]
좀비고크리스마스,4,0,[]
좀비누,4,0,[]
라이더초초보,4,0,[]
레벨,4,3,"['라이더레벨', '라이더레벨48', '원피스레벨리']"
승자,4,0,[]
재미,4,2,"['재미난게임', '재미있는']"
좀비고등학교콘텐츠,4,0,[]
모락실크리에이터,4,0,[]
비누형,4,0,[]
좀비,4,24,"['좀비고', '좀비고등학교', '좀비고크리스마스', '좀비누', '좀비고등학교콘텐츠', '꽃을든좀비', '좀비고공략', '도티좀비고', '좀비신비', '잉여맨좀비', '좀비맹구', '좀비고이야기', '좀비고루리tv', '좀비고캐릭터이야기', '밍모좀비고등학교', '밍모좀비고', '좀비고디바이스정지', '좀비고밍모', '좀비고딥정', '좀비고등학교밍모', '도로시좀비고', '좀비고해킹', '좀비고사칭', '좀비고운영자']"
앵무새,4,1,['웃긴앵무새']
문재인,4,0,[]
전설의퀴즈고등학교,4,0,[]
퀴즈고등학교,4,1,['전설의퀴즈고등학교']
퀴즈게임,4,0,[]
고등학교,4,6,"['좀비고등학교', '좀비고등학교콘텐츠', '전설의퀴즈고등학교', '퀴즈고등학교', '밍모좀비고등학교', '좀비고등학교밍모']"
모마,4,0,[]
forkakao,4,1,['앙상블스타즈forkakao']
구글식당,4,0,[]
마크모드스토리,4,1,['마크모드스토리리뷰']
한승준,4,0,[]
클래시로얄크리에이터,4,0,[]
트리플엘릭서도전,4,0,[]
플스,4,3,"['플스4', '메이플스토리', '메이플스토리2']"
플스4,4,0,[]
몬헌,4,1,['몬헌월드']
클래시로얄상자깡,4,0,[]
삼성,4,4,"['아프리카삼성', '양띵tv삼성', '삼성이', '삼성ssd']"
무제한스킨,4,0,[]
조립,4,0,[]
crrascals,4,0,[]
newcard,4,4,"['clashroyalenewcard', 'clashroyalenewcards', 'crnewcard', 'newcardsupercell']"
animation,4,2,"['aooni:theanimation', 'clashofclansanimation']"
rascals,4,4,"['crrascals', 'rascalscr', 'supercellrascals', 'clashroyalerascals']"
avgnvsnc,4,0,[]
하늘담,4,1,['김스카이의하늘담']
메탈킴게임리뷰,4,0,[]
메탈킴김스카이,4,0,[]
김스카이의하늘담,4,0,[]
avgn오마주,4,0,[]
콜라보,4,4,"['메탈킴콜라보', '원피스콜라보', '콜라보레이션', '김스카이콜라보']"
김스카이메탈킴,4,0,[]
김스카이,4,7,"['메탈킴김스카이', '김스카이의하늘담', '김스카이메탈킴', '김스카이게임리뷰', '김스카이리뷰', '김스카이영화리뷰', '김스카이콜라보']"
메탈킴영화리뷰,4,0,[]
김스카이게임리뷰,4,0,[]
양산형,4,0,[]
clashroyalegame,4,0,[]
clashroyalenewcard,4,1,['clashroyalenewcards']
메탈킴콜라보,4,0,[]
clashroyalesupercell,4,0,[]
clashroyalenewcards,4,0,[]
rascalscr,4,0,[]
트리,4,10,"['스트리머', '마인크래프트리뷰', '트리플엘릭서', '트리플엘릭서도전', '트리꾸미기', '트위치스트리머', '오버워치자선스트리밍', '스트리머홍방장', '스트리밍', '스타크래프트리마스터']"
좀고,4,0,[]
crnewcard,4,0,[]
겨울,4,1,['겨울나라']
나래,4,1,['동석나래']
babydragon,4,0,[]
supercellrascals,4,0,[]
동석나래,4,0,[]
clashroyalerascals,4,0,[]
픽셀드라마,4,0,[]
동석,4,1,['동석나래']
트리꾸미기,4,0,[]
newcardsupercell,4,0,[]
김스까,4,0,[]
스까,4,1,['김스까']
supercellgame,4,0,[]
원피스오황,4,0,[]
루피스펙,4,0,[]
루피산하,4,0,[]
skt,4,2,"['sktt1', 'sktelecomt1']"
갓오브워4,4,0,[]
김치볶음밥,4,0,[]
갓오브워,4,1,['갓오브워4']
해상전쟁,4,0,[]
악마의열매모드,4,0,[]
보스챌린지,4,0,[]
우솝,4,0,[]
원피스콜라보,4,0,[]
원피스전쟁,4,0,[]
포켓몬럭키블럭,4,0,[]
거프,4,0,[]
어드벤쳐,4,5,"['마인크래프트모드어드벤쳐', '도티로얄어드벤쳐', '로얄어드벤쳐', '로얄어드벤쳐도티', '원피스어드벤쳐']"
원피스903화,4,0,[]
몽키d루피,4,0,[]
nc오마주,4,0,[]
루피현상금,4,0,[]
콜라보레이션,4,0,[]
avgn,4,2,"['avgnvsnc', 'avgn오마주']"
오마주,4,2,"['avgn오마주', 'nc오마주']"
nc,4,13,"['avgnvsnc', 'nc오마주', 'nc소프트', 'crownchampionship', 'advanced', 'advancedguide', 'totalwarancientchina', 'warinancientchina', 'concoursex-ray', 'emoticonchallenge', 'justdance', 'gagconcert', 'uncledaedo']"
김스카이리뷰,4,0,[]
김스카이영화리뷰,4,0,[]
김스카이콜라보,4,0,[]
라온,4,2,"['라온도티', '도티라온']"
champion,4,2,"['crownchampionship', 'leaguechampionshipseries']"
게임기,4,3,"['엄마가게임기를숨겼다', '레트로게임기', 'vr게임기']"
2018,4,12,"['ytff2018', 'seasonstart2018', '2018게임', 'season2018', '2018모바일게임', '2018다이어리', '2018lol', 'b120188282', '2018lck스프링스플릿', '2018평창올림픽', '2018평창동계올림픽', '웃음참기2018']"
esports,4,0,[]
루피세력,4,0,[]
루피,4,5,"['루피스펙', '루피산하', '몽키d루피', '루피현상금', '루피세력']"
오황,4,1,['원피스오황']
p.e.k.k.a,4,0,[]
redking,4,0,[]
onepiecebattle,4,0,[]
피파3,4,0,[]
totallyaccuratebattlegrounds,4,0,[]
하우스플리퍼,4,0,[]
병맛배그,4,0,[]
사랑을했다,4,0,[]
뮤직비디오,4,0,[]
drama,4,0,[]
lovescenario,4,0,[]
ikon,4,0,[]
마이콜페미니스트,4,0,[]
사슬낫,4,0,[]
신캐,4,0,[]
예약,4,0,[]
비디오게임,4,0,[]
전투,4,0,[]
마이콜시위,4,0,[]
houseflipper,4,0,[]
도티운전하다,4,0,[]
irl,4,0,[]
도티드라이브,4,0,[]
league,4,5,"['leagueoflegends', 'knockoutleague', 'leaguepatch', 'leaguechanges', 'leaguechampionshipseries']"
승일희망재단,4,0,[]
icebucketchallenge,4,0,[]
기부이벤트,4,0,[]
복불복먹방,4,0,[]
복불복음식게임,4,0,[]
복불복음식지니,4,0,[]
미술,4,2,"['미술도구', '미술도구세트']"
games,4,7,"['netmarblegames', 'videogames', 'mariandgames', 'riotgames', 'slashergameshorrorgames', 'dorothygames', 'spotvgames']"
369랑께,4,0,[]
고난이도장애물,4,0,[]
니체,4,0,[]
라이더신,4,0,[]
신은죽었다,4,0,[]
도티운전,4,1,['도티운전하다']
도티차,4,0,[]
도티자동차,4,0,[]
clashroyalerascal,4,1,['clashroyalerascals']
30만구독자,4,1,['30만구독자이벤트']
도덕책,4,0,[]
슈능꼬,4,0,[]
슈퍼능력자꼬리잡기,4,0,[]
도덕,4,1,['도덕책']
암흑카페,4,0,[]
암흑체험,4,0,[]
rushball,4,0,[]
rush테드,4,0,[]
러쉬버그판,4,0,[]
모바일아케이드,4,0,[]
모바일rush,4,0,[]
아케이드,4,1,['모바일아케이드']
러쉬테드,4,0,[]
러쉬공략,4,0,[]
모바일러쉬,4,0,[]
슈퍼능력자,4,1,['슈퍼능력자꼬리잡기']
촤밍조,4,0,[]
운전도티,4,0,[]
조매력캠,4,0,[]
닌자고무비,4,1,['레고닌자고무비']
스포츠브랜드,4,0,[]
fila,4,0,[]
필라,4,0,[]
휠라,4,0,[]
스포츠의류,4,0,[]
옥냥이,4,0,[]
강의,4,1,['롤강의']
조매력노가리,4,0,[]
30만구독자이벤트,4,0,[]
조매력30만,4,0,[]
조매력생방송,4,0,[]
조매력실물,4,0,[]
vrchat,4,0,[]
조매력얼굴,4,0,[]
드레스로자,4,0,[]
뜰로그오마갓,4,0,[]
스티커,4,0,[]
플라워,4,2,"['플라워수채화', '플라워수채화키트']"
노트,4,2,"['복수노트', '노트북']"
페스티벌,4,1,['던파페스티벌']
도티샌드박스,4,0,[]
꽃을든좀비,4,0,[]
피규어,4,0,[]
꽃,4,11,"['꽃빈부부', '러너꽃빈', '꽃빈', '이꽃빈', 'bj꽃빈', '꽃빈방송', '꽃을든좀비', '#꽃태자', '눈꽃', '당신의꽃말', '작약꽃']"
원피스배틀,4,0,[]
3주년,4,0,[]
5주년,4,0,[]
아크릴스탠드,4,0,[]
굿즈,4,0,[]
판타지아,4,0,[]
엠블럼,4,0,[]
샌드박스사무실,4,0,[]
가스,4,1,['100가스']
100가스,4,0,[]
이말년,4,0,[]
침착맨,4,0,[]
침투부,4,0,[]
toy,4,1,['playwithtoy']
사무실영상,4,0,[]
llilka,4,0,[]
디지드,4,0,[]
digeed,4,0,[]
레꼬단,4,0,[]
소풍왔니,4,0,[]
김도,4,0,[]
정세운,4,0,[]
프마댄스,4,0,[]
잠뜰얼굴,4,0,[]
가마돈가마돈가마돈,4,0,[]
사무실,4,3,"['샌드박스사무실', '사무실영상', '도티사무실']"
좀비고공략,4,0,[]
도티오피스,4,0,[]
ksv,4,0,[]
봄,4,5,"['봄수', '서봄', '봄수바보', '서새봄', '새봄추']"
축제,4,0,[]
램램,4,2,"['마인크래프트램램', '램램상황극']"
이유도네,4,1,['이유도네이셔녀']
이유님도네이션,4,0,[]
트위치이유님,4,0,[]
도티사무실,4,0,[]
트위치이유,4,1,['트위치이유님']
이유님도네,4,1,['이유님도네이션']
이유도네이셔녀,4,0,[]
이유님,4,3,"['이유님도네이션', '트위치이유님', '이유님도네']"
이유,4,14,"['이유도네', '이유님도네이션', '트위치이유님', '트위치이유', '이유님도네', '이유도네이셔녀', '이유님', 'mama아이유', '아이유mma대상', '아이유대상댄스', '아이유대상', '아이유홍콩콘서트직캠', '아이유콘서트청주', '아이유']"
미니게임,4,2,"['도티미니게임', '마크미니게임']"
freefire,4,1,['freefiremobile']
운학,4,3,"['서브노티카운학', '운학tv', '운학서브노티카']"
샌드박스홍보,4,0,[]
프리파이어핵,4,0,[]
프리파이어버그,4,1,['프리파이어버그판']
뜨뜨뜨뜨,4,0,[]
샌드박스스튜디오,4,0,[]
도티생존,4,0,[]
도티로얄어드벤쳐,4,0,[]
도티모드,4,1,['도티모드상황']
연예인클래시로얄,4,0,[]
스토리모드,4,0,[]
legoninjagomovie,4,0,[]
#라이더#탱크,4,0,[]
라이더초보탈출,4,0,[]
라이더뉴비,4,0,[]
왕군라이더,4,0,[]
태오,4,0,[]
로얄어드벤쳐,4,2,"['도티로얄어드벤쳐', '로얄어드벤쳐도티']"
도티좀비고,4,0,[]
도티상황극,4,0,[]
클래시로얄연예인,4,0,[]
도티스튜디오,4,0,[]
라이더왕군,4,0,[]
블로그,4,1,['잠뜰블로그']
로얄어드벤쳐도티,4,0,[]
전설상자,4,2,"['클래시로얄전설상자', '클로얄전설상자']"
옥자,4,0,[]
브이로그,4,1,['잠뜰브이로그']
vrgame,4,0,[]
상디,4,0,[]
도플라밍고,4,0,[]
아오키지,4,0,[]
세운이,4,0,[]
원피스대해적시대,4,0,[]
빅맘,4,0,[]
프렌즈마블,4,0,[]
프마송,4,0,[]
onepiece,4,1,['onepiecebattle']
원피스어드벤쳐,4,0,[]
대배틀,4,0,[]
럭키배틀,4,0,[]
포켓몬배틀,4,0,[]
드래곤,4,2,"['서브나우티카씨드래곤', '드래곤즈']"
나미,4,0,[]
luckyblock,4,0,[]
원피스대전,4,0,[]
원피스모드,4,0,[]
로빈,4,0,[]
백년전쟁,4,0,[]
대천세계,4,0,[]
레일리,4,0,[]
키자루,4,0,[]
원피스명장면,4,0,[]
보스레이드,4,0,[]
조로,4,0,[]
보물전쟁,4,0,[]
로우,4,5,"['캐스린비글로우', '퀵드로우', '피드앤그로우', '피드앤그로우겜브링', '피드앤그로우피쉬']"
도티촬영,4,0,[]
삼천세계,4,0,[]
행운상자,4,0,[]
카이도,4,0,[]
battle,4,8,"['battleroyale', 'battleground', 'onepiecebattle', 'totallyaccuratebattlegrounds', 'battlegrounds', ""playerunknown'sbattlegrounds"", ""playerunknown'sbattleground"", 'bossbattle']"
신들의전쟁,4,0,[]
할만한게임,4,0,[]
몽키d,4,1,['몽키d루피']
카카오게임,4,0,[]
럭키레이스,4,0,[]
에이스,4,0,[]
트라팔가,4,0,[]
행운의상자,4,0,[]
비누클래시로얄,4,0,[]
프마,4,2,"['프마댄스', '프마송']"
현상금,4,1,['루피현상금']
클래시로얄상자,4,2,"['클래시로얄상자까기', '클래시로얄상자깡']"
카카오마블,4,0,[]
아카이누,4,0,[]
상자깡콘텐츠,4,0,[]
랜덤무기전쟁,4,0,[]
검은사막제이,3,0,[]
xerath,3,0,[]
아이온,3,0,[]
제이,3,6,"['제이브', '비제이', '제이플라', '검은사막제이', '제이검은사막', '검은사막모바일제이']"
cinematic,3,0,[]
lolclient,3,0,[]
thresh,3,0,[]
꼬마,3,0,[]
seasonstart2018,3,0,[]
yasuo,3,0,[]
moba,3,0,[]
sonsofur,3,0,[]
제이검은사막,3,0,[]
김정균,3,2,"['김정균감독', '김정균코치']"
updates,3,0,[]
이상혁,3,0,[]
gameplaylol,3,0,[]
블소m,3,0,[]
듀랑고,3,2,"['야생의땅듀랑고', '넥슨듀랑고']"
2018게임,3,0,[]
블레이드앤소울모바일,3,0,[]
블레이드앤소울레볼루션,3,0,[]
테라m,3,0,[]
검은사막모바일,3,1,['검은사막모바일제이']
야생의땅듀랑고,3,0,[]
검은사막m,3,0,[]
이카루스,3,1,['이카루스m']
블소2,3,0,[]
세븐나이츠2,3,0,[]
이카루스m,3,0,[]
블소레볼루션,3,0,[]
sktt1,3,0,[]
스킨,3,2,"['무제한스킨', '오버워치스킨']"
official,3,0,[]
taliyah,3,0,[]
멋여우,3,2,"['멋여우라이더', '라이더멋여우']"
등급,3,0,[]
season2018,3,0,[]
병맛일본게임,3,0,[]
오버워치롤큐,3,0,[]
트키미터,3,0,[]
엄마가게임기를숨겼다,3,0,[]
스파키모드,3,1,['라이더스파키모드']
라이더스파키모드,3,0,[]
질문답변,3,0,[]
트할,3,0,[]
qna,3,0,[]
읽기,3,2,"['댓글읽기', '악플읽기']"
질문,3,2,"['질문답변', '질문하기']"
질문하기,3,0,[]
읽어주기,3,0,[]
댓글읽기,3,0,[]
댓글,3,1,['댓글읽기']
패치,3,2,"['오버워치패치', 'pc1.012차패치']"
신규,3,5,"['클로얄신규카드', '신규캐릭터', '신규영웅', '신규총', '신규차량']"
오버워치패치,3,0,[]
공개,3,1,['공개처형']
오버워치스킨,3,0,[]
테드초고수,3,0,[]
riderworldrecord,3,0,[]
라이더1등,3,0,[]
couple,3,2,"['couplemukbang', 'couplemuckbang']"
세계최초,3,0,[]
ekko,3,0,[]
lucian,3,0,[]
blitzcrank,3,0,[]
rito,3,0,[]
soloqueue,3,0,[]
riot,3,1,['riotgames']
seasoneight,3,0,[]
couplemukbang,3,0,[]
eatingshow,3,0,[]
채보미봉준,3,0,[]
멋여우라이더,3,0,[]
봉보미,3,0,[]
couplemuckbang,3,0,[]
봉준보미,3,0,[]
커플,3,1,['커플장난감']
봉준채보미,3,0,[]
rider543,3,0,[]
라이더멋여우,3,0,[]
라이더500,3,0,[]
라이더543,3,0,[]
rider500,3,0,[]
q&a,3,0,[]
중대발표,3,0,[]
블소,3,3,"['블소m', '블소2', '블소레볼루션']"
지하철만드는게임,3,0,[]
멀티플레이어게임,3,0,[]
옴닉,3,3,"['오버워치옴닉', '오버워치옴닉의반란', '옴닉의반란']"
1인칭슈팅,3,0,[]
오버워치애니메이션,3,0,[]
맥크리,3,0,[]
응징,3,1,['응징의날']
오버워치uprising,3,0,[]
시네마틱,3,0,[]
전리품,3,1,['전리품상자']
목표기반게임,3,0,[]
오버워치옴닉,3,1,['오버워치옴닉의반란']
업라이징,3,0,[]
멀티플레이,3,1,['멀티플레이어게임']
오버워치성우,3,0,[]
공식행사,3,1,['프리파이어공식행사']
유튜버최초,3,0,[]
태국,3,0,[]
프리파이어공식행사,3,0,[]
가레나,3,0,[]
funny매드무비,3,0,[]
무지개토스트,3,0,[]
무지개치즈토스트,3,0,[]
서울지하철잡상인,3,0,[]
minimetro,3,0,[]
지하철판매원,3,0,[]
미니메트로,3,0,[]
지하철,3,10,"['지하철만드는게임', '서울지하철잡상인', '지하철판매원', '서울지하철노선도', '서울지하철', '지하철노선도그리기', '지하철잡상인', '지하철그리기', '지하철노선도짜기', '지하철노선짜기']"
게임플레이,3,0,[]
고급시계,3,0,[]
응징의날,3,0,[]
vr복싱,3,0,[]
영화곤지암,3,2,"['영화곤지암후기', '영화곤지암리뷰']"
곤지암후기,3,2,"['영화곤지암후기', '김재원곤지암후기']"
곤지암김재원,3,1,['곤지암김재원후기']
영화곤지암후기,3,0,[]
곤지암영화후기,3,0,[]
곤지암리뷰,3,1,['영화곤지암리뷰']
곤지암영화,3,1,['곤지암영화후기']
곤지암,3,11,"['영화곤지암', '곤지암후기', '곤지암김재원', '영화곤지암후기', '곤지암영화후기', '곤지암리뷰', '곤지암영화', '영화곤지암리뷰', '김재원곤지암후기', '김재원곤지암', '곤지암김재원후기']"
영화곤지암리뷰,3,0,[]
김재원곤지암후기,3,0,[]
김재원곤지암,3,1,['김재원곤지암후기']
곤지암김재원후기,3,0,[]
겜브링vr,3,0,[]
마상,3,1,['슈마상']
복싱게임,3,0,[]
권투게임,3,0,[]
vr권투,3,0,[]
넉아웃리그,3,0,[]
knockoutleague,3,0,[]
녹아웃리그,3,0,[]
전리품상자,3,0,[]
오버워치옴닉의반란,3,0,[]
리퍼,3,2,"['하우스플리퍼', '리퍼레비아탄']"
클래시로얄덱,3,0,[]
옴닉의반란,3,1,['오버워치옴닉의반란']
블랙워치,3,0,[]
서울지하철노선도,3,0,[]
서울지하철,3,2,"['서울지하철잡상인', '서울지하철노선도']"
검은사막모바일제이,3,0,[]
도네하이라이트,3,0,[]
차를로스,3,0,[]
김점례,3,0,[]
탬탬,3,2,"['탬탬버린', '해줘해줘탬탬']"
탬탬버린,3,0,[]
타릭,3,1,['마이타릭']
딜러,3,0,[]
딜탱커,3,0,[]
탱커,3,1,['딜탱커']
브루저,3,0,[]
질답,3,0,[]
딜탱,3,1,['딜탱커']
마이타릭,3,0,[]
마스터이,3,0,[]
바텀파괴,3,0,[]
봇파괴,3,0,[]
질의응답,3,0,[]
분석,3,2,"['원피스분석', '덱분석']"
피파온라인4,3,0,[]
매갈시위,3,0,[]
마이콜혜화,3,0,[]
페미필살기,3,0,[]
메갈시위,3,0,[]
성격차지수,3,0,[]
혜화마이콜,3,0,[]
성평등,3,0,[]
페미니스트시위,3,0,[]
페미시위,3,0,[]
원피스천룡인,3,0,[]
원피스시라호시,3,0,[]
원피스907화,3,0,[]
crashofcars,3,0,[]
잡상인,3,2,"['서울지하철잡상인', '지하철잡상인']"
지하철노선도그리기,3,0,[]
판매원,3,1,['지하철판매원']
지하철잡상인,3,1,['서울지하철잡상인']
지하철그리기,3,0,[]
지하철노선도짜기,3,0,[]
음성도네,3,0,[]
지하철노선짜기,3,0,[]
시청자대전,3,0,[]
랭킹쇼,3,0,[]
영상편집,3,0,[]
편집자모집,3,0,[]
시청자참여,3,0,[]
원피스샹크스,3,0,[]
전설카드,3,1,['클래시로얄전설카드']
조추첨식,3,0,[]
mpl,3,2,"['cloudtemplar', 'swamplurker']"
이현경아나운서,3,0,[]
무프로리그,3,0,[]
이현경,3,1,['이현경아나운서']
원피스레벨리,3,0,[]
원피스연구,3,0,[]
샹크스등장,3,0,[]
원피스록스,3,0,[]
원피스떡밥,3,0,[]
